Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Accession-2,replicon
B488_RS03245,B488_RS03245,742661,743498,B488_RS03245-MONOMER,B488_06700,CP003789.1
B488_RS06500,B488_RS06500,1447203,1447911,B488_RS06500-MONOMER,B488_13340,CP003789.1
B488_RS06015,B488_RS06015,1350947,1352576,B488_RS06015-MONOMER,B488_12330,CP003789.1
B488_RS03500,B488_RS03500,808457,809354,B488_RS03500-MONOMER,B488_07250,CP003789.1
B488_RS05475,B488_RS05475,1224823,1225924,B488_RS05475-MONOMER,B488_11250,CP003789.1
B488_RS01575,B488_RS01575,363443,364592,B488_RS01575-MONOMER,B488_03160,CP003789.1
B488_RS00700,B488_RS00700,171455,173273,B488_RS00700-MONOMER,B488_01400,CP003789.1
B488_RS00015,B488_RS00015,3276,3906,B488_RS00015-MONOMER,B488_00020,CP003789.1
B488_RS04725,B488_RS04725,1060847,1061327,B488_RS04725-MONOMER,B488_09810,CP003789.1
B488_RS05050,B488_RS05050,1136225,1136837,B488_RS05050-MONOMER,B488_10400,CP003789.1
B488_RS05755,B488_RS05755,0,1812,B488_RS05755-MONOMER,,B488_RS05755
B488_RS02390,B488_RS02390,540390,541521,B488_RS02390-MONOMER,B488_04920,CP003789.1
B488_RS00280,B488_RS00280,69524,70160,B488_RS00280-MONOMER,B488_00560,CP003789.1
B488_RS01420,B488_RS01420,326079,327586,B488_RS01420-rRNA,B488_13890,CP003789.1
B488_RS05330,B488_RS05330,0,2349,B488_RS05330-MONOMER,,B488_RS05330
B488_RS01215,B488_RS01215,281540,281990,B488_RS01215-MONOMER,B488_02460,CP003789.1
B488_RS06220,B488_RS06220,1391120,1391807,B488_RS06220-MONOMER,B488_12770,CP003789.1
B488_RS04555,B488_RS04555,1021395,1022619,B488_RS04555-MONOMER,B488_09500,CP003789.1
B488_RS02995,B488_RS02995,679566,680136,B488_RS02995-MONOMER,B488_06160,CP003789.1
B488_RS00620,B488_RS00620,150276,153174,B488_RS00620-MONOMER,B488_01240,CP003789.1
B488_RS04465,B488_RS04465,1004010,1005390,B488_RS04465-MONOMER,B488_09320,CP003789.1
B488_RS03890,B488_RS03890,884739,885870,B488_RS03890-MONOMER,B488_08150,CP003789.1
B488_RS04750,B488_RS04750,1066400,1066519,B488_RS04750-rRNA,B488_14100,CP003789.1
B488_RS03250,B488_RS03250,743508,744261,B488_RS03250-MONOMER,B488_06710,CP003789.1
B488_RS01870,B488_RS01870,437694,439107,B488_RS01870-MONOMER,B488_03790,CP003789.1
B488_RS03375,B488_RS03375,775499,776540,B488_RS03375-MONOMER,B488_06980,CP003789.1
B488_RS03650,B488_RS03650,840851,841787,B488_RS03650-MONOMER,B488_07550,CP003789.1
B488_RS04265,B488_RS04265,0,186,B488_RS04265-MONOMER,,B488_RS04265
B488_RS00845,B488_RS00845,203985,205773,B488_RS00845-MONOMER,B488_01700,CP003789.1
B488_RS01730,B488_RS01730,399647,400940,B488_RS01730-MONOMER,B488_03490,CP003789.1
B488_RS06745,B488_RS06745,1503358,1504633,B488_RS06745-MONOMER,B488_13780,CP003789.1
B488_RS00020,B488_RS00020,3935,4730,B488_RS00020-MONOMER,B488_00030,CP003789.1
B488_RS04730,B488_RS04730,1061458,1062505,B488_RS04730-MONOMER,B488_09820,CP003789.1
B488_RS04095,B488_RS04095,935190,936390,B488_RS04095-MONOMER,B488_08530,CP003789.1
B488_RS05620,B488_RS05620,1254805,1256008,B488_RS05620-MONOMER,B488_11550,CP003789.1
B488_RS05055,B488_RS05055,0,627,B488_RS05055-MONOMER,,B488_RS05055
B488_RS00995,B488_RS00995,237033,237357,B488_RS00995-MONOMER,B488_02000,CP003789.1
B488_RS00285,B488_RS00285,70597,72316,B488_RS00285-MONOMER,B488_00570,CP003789.1
B488_RS02130,B488_RS02130,490072,490720,B488_RS02130-MONOMER,B488_04360,CP003789.1
B488_RS05335,B488_RS05335,1195588,1196266,B488_RS05335-MONOMER,B488_10970,CP003789.1
B488_RS02535,B488_RS02535,566716,567505,B488_RS02535-MONOMER,B488_05240,CP003789.1
B488_RS06145,B488_RS06145,1377340,1378819,B488_RS06145-MONOMER,B488_12630,CP003789.1
B488_RS04335,B488_RS04335,976263,976488,B488_RS04335-MONOMER,B488_09020,CP003789.1
B488_RS01220,B488_RS01220,282204,283542,B488_RS01220-MONOMER,B488_02470,CP003789.1
B488_RS02645,B488_RS02645,589569,591105,B488_RS02645-MONOMER,B488_05460,CP003789.1
B488_RS02835,B488_RS02835,637770,638973,B488_RS02835-MONOMER,B488_05820,CP003789.1
B488_RS06355,B488_RS06355,0,489,B488_RS06355-MONOMER,,B488_RS06355
B488_RS06260,B488_RS06260,1400780,1401581,B488_RS06260-MONOMER,B488_12850,CP003789.1
B488_RS05890,B488_RS05890,1321018,1322308,B488_RS05890-MONOMER,B488_12090,CP003789.1
B488_RS06825,B488_RS06825,0,405,B488_RS06825-MONOMER,,B488_RS06825
B488_RS03985,B488_RS03985,910180,910450,B488_RS03985-MONOMER,B488_08330,CP003789.1
B488_RS06020,B488_RS06020,1353161,1353371,B488_RS06020-MONOMER,B488_12350,CP003789.1
B488_RS03505,B488_RS03505,809334,810360,B488_RS03505-MONOMER,B488_07260,CP003789.1
B488_RS05480,B488_RS05480,1226019,1226748,B488_RS05480-MONOMER,B488_11260,CP003789.1
B488_RS01580,B488_RS01580,364610,366083,B488_RS01580-MONOMER,B488_03170,CP003789.1
B488_RS00705,B488_RS00705,173454,174516,B488_RS00705-MONOMER,B488_01410,CP003789.1
B488_RS00025,B488_RS00025,4745,5630,B488_RS00025-MONOMER,B488_00040,CP003789.1
B488_RS04735,B488_RS04735,1062953,1064855,B488_RS04735-MONOMER,B488_09830,CP003789.1
B488_RS05060,B488_RS05060,1137778,1138225,B488_RS05060-MONOMER,B488_10420,CP003789.1
B488_RS02395,B488_RS02395,541901,543821,B488_RS02395-MONOMER,B488_04940,CP003789.1
B488_RS00290,B488_RS00290,72391,72715,B488_RS00290-MONOMER,B488_00580,CP003789.1
B488_RS01425,B488_RS01425,327717,327791,B488_RS01425-tRNA,B488_13900,CP003789.1
B488_RS02135,B488_RS02135,490786,491491,B488_RS02135-MONOMER,B488_04370,CP003789.1
B488_RS05340,B488_RS05340,1196588,1197434,B488_RS05340-MONOMER,B488_10980,CP003789.1
B488_RS06905,B488_RS06905,1009698,1010037,B488_RS06905-MONOMER,B488_09360,CP003789.1
B488_RS01225,B488_RS01225,283854,284265,B488_RS01225-MONOMER,B488_02490,CP003789.1
B488_RS06225,B488_RS06225,1391940,1393572,B488_RS06225-MONOMER,B488_12780,CP003789.1
B488_RS03000,B488_RS03000,680141,681994,B488_RS03000-MONOMER,B488_06170,CP003789.1
B488_RS06425,B488_RS06425,1433508,1433850,B488_RS06425-MONOMER,B488_13200,CP003789.1
B488_RS03255,B488_RS03255,0,1680,B488_RS03255-MONOMER,,B488_RS03255
B488_RS01875,B488_RS01875,439976,441452,B488_RS01875-MONOMER,B488_03810,CP003789.1
B488_RS03380,B488_RS03380,776705,777671,B488_RS03380-MONOMER,B488_06990,CP003789.1
B488_RS04160,B488_RS04160,947602,948004,B488_RS04160-MONOMER,B488_08700,CP003789.1
B488_RS00030,B488_RS00030,5708,6743,B488_RS00030-MONOMER,B488_00050,CP003789.1
B488_RS04740,B488_RS04740,1065128,1066190,B488_RS04740-MONOMER,B488_09840,CP003789.1
B488_RS00850,B488_RS00850,206003,206606,B488_RS00850-MONOMER,B488_01710,CP003789.1
B488_RS05625,B488_RS05625,1256364,1257297,B488_RS05625-MONOMER,B488_11560,CP003789.1
B488_RS05065,B488_RS05065,1138256,1138853,B488_RS05065-MONOMER,B488_10430,CP003789.1
B488_RS01000,B488_RS01000,237375,238161,B488_RS01000-MONOMER,B488_02010,CP003789.1
B488_RS00295,B488_RS00295,72910,73516,B488_RS00295-MONOMER,B488_00590,CP003789.1
B488_RS05345,B488_RS05345,1197524,1198814,B488_RS05345-MONOMER,B488_10990,CP003789.1
B488_RS02540,B488_RS02540,567517,568351,B488_RS02540-MONOMER,B488_05250,CP003789.1
B488_RS03770,B488_RS03770,862343,863693,B488_RS03770-MONOMER,B488_07840,CP003789.1
B488_RS01230,B488_RS01230,284347,285502,B488_RS01230-MONOMER,B488_02500,CP003789.1
B488_RS04410,B488_RS04410,993083,993734,B488_RS04410-MONOMER,B488_09210,CP003789.1
B488_RS05760,B488_RS05760,1294368,1294794,B488_RS05760-MONOMER,B488_11850,CP003789.1
B488_RS02840,B488_RS02840,638992,640939,B488_RS02840-MONOMER,B488_05830,CP003789.1
B488_RS04605,B488_RS04605,1033904,1034798,B488_RS04605-MONOMER,B488_09600,CP003789.1
B488_RS06505,B488_RS06505,1448002,1450003,B488_RS06505-MONOMER,B488_13350,CP003789.1
B488_RS07050,B488_RS07050,0,158,B488_RS07050-RNA,,B488_RS07050
B488_RS02715,B488_RS02715,606061,606802,B488_RS02715-MONOMER,B488_05590,CP003789.1
B488_RS06025,B488_RS06025,1353790,1354723,B488_RS06025-MONOMER,B488_12360,CP003789.1
B488_RS04220,B488_RS04220,959555,960749,B488_RS04220-MONOMER,B488_08820,CP003789.1
B488_RS03510,B488_RS03510,810408,811017,B488_RS03510-MONOMER,B488_07270,CP003789.1
B488_RS06295,B488_RS06295,1405969,1406152,B488_RS06295-MONOMER,B488_12940,CP003789.1
B488_RS01585,B488_RS01585,366219,366795,B488_RS01585-MONOMER,B488_03180,CP003789.1
B488_RS05485,B488_RS05485,1226898,1227666,B488_RS05485-MONOMER,B488_11270,CP003789.1
B488_RS04050,B488_RS04050,929929,930484,B488_RS04050-MONOMER,,CP003789.1
B488_RS00710,B488_RS00710,174886,176521,B488_RS00710-MONOMER,B488_01420,CP003789.1
B488_RS00035,B488_RS00035,6747,7269,B488_RS00035-MONOMER,B488_00060,CP003789.1
B488_RS04775,B488_RS04775,1071785,1072727,B488_RS04775-MONOMER,B488_09850,CP003789.1
B488_RS05070,B488_RS05070,0,327,B488_RS05070-MONOMER,,B488_RS05070
B488_RS03655,B488_RS03655,841791,842484,B488_RS03655-MONOMER,B488_07560,CP003789.1
B488_RS02400,B488_RS02400,543858,544164,B488_RS02400-MONOMER,B488_04950,CP003789.1
B488_RS00300,B488_RS00300,73638,75066,B488_RS00300-MONOMER,B488_00600,CP003789.1
B488_RS01430,B488_RS01430,327818,327891,B488_RS01430-tRNA,B488_13910,CP003789.1
B488_RS05350,B488_RS05350,1198922,1199240,B488_RS05350-MONOMER,B488_11000,CP003789.1
B488_RS02140,B488_RS02140,491511,492345,B488_RS02140-MONOMER,B488_04380,CP003789.1
B488_RS01735,B488_RS01735,401068,401599,B488_RS01735-MONOMER,B488_03500,CP003789.1
B488_RS01240,B488_RS01240,285826,286729,B488_RS01240-MONOMER,B488_02510,CP003789.1
B488_RS03005,B488_RS03005,681993,682649,B488_RS03005-MONOMER,B488_06180,CP003789.1
B488_RS00625,B488_RS00625,153334,154006,B488_RS00625-MONOMER,B488_01250,CP003789.1
B488_RS04470,B488_RS04470,1005584,1008521,B488_RS04470-MONOMER,B488_09330,CP003789.1
B488_RS03900,B488_RS03900,886094,888207,B488_RS03900-MONOMER,B488_08160,CP003789.1
B488_RS04755,B488_RS04755,1066900,1069287,B488_RS04755-rRNA,B488_14110,CP003789.1
B488_RS01880,B488_RS01880,441480,444348,B488_RS01880-MONOMER,B488_03820,CP003789.1
B488_RS03385,B488_RS03385,0,1176,B488_RS03385-MONOMER,,B488_RS03385
B488_RS01480,B488_RS01480,339249,340482,B488_RS01480-MONOMER,B488_02930,CP003789.1
B488_RS00855,B488_RS00855,206983,207547,B488_RS00855-MONOMER,B488_01720,CP003789.1
B488_RS04780,B488_RS04780,1072859,1074035,B488_RS04780-MONOMER,B488_09860,CP003789.1
B488_RS00040,B488_RS00040,7258,9886,B488_RS00040-MONOMER,B488_00070,CP003789.1
B488_RS05640,B488_RS05640,1258174,1259017,B488_RS05640-MONOMER,B488_11590,CP003789.1
B488_RS04100,B488_RS04100,936498,938094,B488_RS04100-MONOMER,B488_08540,CP003789.1
B488_RS05130,B488_RS05130,1150234,1151011,B488_RS05130-MONOMER,B488_10560,CP003789.1
B488_RS01005,B488_RS01005,238218,238647,B488_RS01005-MONOMER,B488_02020,CP003789.1
B488_RS00305,B488_RS00305,75090,76071,B488_RS00305-MONOMER,B488_00610,CP003789.1
B488_RS05355,B488_RS05355,1199408,1200458,B488_RS05355-MONOMER,B488_11010,CP003789.1
B488_RS02145,B488_RS02145,492710,493469,B488_RS02145-MONOMER,B488_04390,CP003789.1
B488_RS02545,B488_RS02545,568628,569246,B488_RS02545-MONOMER,B488_05260,CP003789.1
B488_RS01250,B488_RS01250,287338,287782,B488_RS01250-MONOMER,B488_02520,CP003789.1
B488_RS02650,B488_RS02650,591226,593347,B488_RS02650-MONOMER,B488_05470,CP003789.1
B488_RS05765,B488_RS05765,1295235,1295706,B488_RS05765-MONOMER,B488_11860,CP003789.1
B488_RS02845,B488_RS02845,641089,642553,B488_RS02845-MONOMER,B488_05840,CP003789.1
B488_RS03010,B488_RS03010,682994,683504,B488_RS03010-MONOMER,B488_06190,CP003789.1
B488_RS06360,B488_RS06360,1417831,1418638,B488_RS06360-MONOMER,B488_13070,CP003789.1
B488_RS03260,B488_RS03260,746216,747844,B488_RS03260-MONOMER,B488_06740,CP003789.1
B488_RS02720,B488_RS02720,606989,608213,B488_RS02720-MONOMER,B488_05600,CP003789.1
B488_RS05895,B488_RS05895,1322311,1322935,B488_RS05895-MONOMER,B488_12100,CP003789.1
B488_RS06030,B488_RS06030,1354933,1355284,B488_RS06030-MONOMER,B488_12370,CP003789.1
B488_RS03515,B488_RS03515,811401,812325,B488_RS03515-MONOMER,B488_07280,CP003789.1
B488_RS01590,B488_RS01590,366812,367694,B488_RS01590-MONOMER,B488_03190,CP003789.1
B488_RS05490,B488_RS05490,1227743,1228499,B488_RS05490-MONOMER,B488_11280,CP003789.1
B488_RS00715,B488_RS00715,176517,178200,B488_RS00715-MONOMER,B488_01430,CP003789.1
B488_RS00045,B488_RS00045,10041,10695,B488_RS00045-MONOMER,B488_00080,CP003789.1
B488_RS04785,B488_RS04785,1074056,1077152,B488_RS04785-MONOMER,B488_09870,CP003789.1
B488_RS05075,B488_RS05075,1139588,1140565,B488_RS05075-MONOMER,B488_10460,CP003789.1
B488_RS02405,B488_RS02405,544241,544544,B488_RS02405-MONOMER,B488_04960,CP003789.1
B488_RS00310,B488_RS00310,76131,76554,B488_RS00310-MONOMER,B488_00620,CP003789.1
B488_RS06860,B488_RS06860,842766,843057,B488_RS06860-MONOMER,B488_07580,CP003789.1
B488_RS01435,B488_RS01435,328240,330627,B488_RS01435-rRNA,B488_13920,CP003789.1
B488_RS05360,B488_RS05360,1200473,1201892,B488_RS05360-MONOMER,B488_11020,CP003789.1
B488_RS01740,B488_RS01740,401737,402628,B488_RS01740-MONOMER,B488_03510,CP003789.1
B488_RS04370,B488_RS04370,983339,983615,B488_RS04370-MONOMER,B488_09130,CP003789.1
B488_RS01255,B488_RS01255,287900,288875,B488_RS01255-MONOMER,B488_02530,CP003789.1
B488_RS06705,B488_RS06705,1496830,1497532,B488_RS06705-MONOMER,B488_13700,CP003789.1
B488_RS03015,B488_RS03015,683657,684761,B488_RS03015-MONOMER,B488_06200,CP003789.1
B488_RS06880,B488_RS06880,888286,888946,B488_RS06880-MONOMER,B488_08170,CP003789.1
B488_RS06430,B488_RS06430,1433887,1435648,B488_RS06430-MONOMER,B488_13210,CP003789.1
B488_RS03265,B488_RS03265,748014,749241,B488_RS03265-MONOMER,B488_06750,CP003789.1
B488_RS05775,B488_RS05775,1295885,1297103,B488_RS05775-MONOMER,B488_11870,CP003789.1
B488_RS01885,B488_RS01885,444544,445051,B488_RS01885-MONOMER,B488_03830,CP003789.1
B488_RS03390,B488_RS03390,779027,779660,B488_RS03390-MONOMER,B488_07020,CP003789.1
B488_RS05740,B488_RS05740,1286651,1287212,B488_RS05740-MONOMER,B488_11800,CP003789.1
B488_RS04165,B488_RS04165,948016,949237,B488_RS04165-MONOMER,B488_08710,CP003789.1
B488_RS04020,B488_RS04020,916804,917518,B488_RS04020-MONOMER,B488_08400,CP003789.1
B488_RS06900,B488_RS06900,974640,975318,B488_RS06900-MONOMER,B488_09000,CP003789.1
B488_RS04520,B488_RS04520,1014576,1014927,B488_RS04520-MONOMER,B488_09430,CP003789.1
B488_RS04790,B488_RS04790,1077217,1078630,B488_RS04790-MONOMER,B488_09880,CP003789.1
B488_RS00050,B488_RS00050,11125,12259,B488_RS00050-MONOMER,B488_00090,CP003789.1
B488_RS05645,B488_RS05645,1259068,1260412,B488_RS05645-MONOMER,B488_11600,CP003789.1
B488_RS00860,B488_RS00860,207814,208090,B488_RS00860-MONOMER,B488_01730,CP003789.1
B488_RS01010,B488_RS01010,238643,239753,B488_RS01010-MONOMER,B488_02030,CP003789.1
B488_RS05080,B488_RS05080,1140697,1141690,B488_RS05080-MONOMER,B488_10470,CP003789.1
B488_RS00315,B488_RS00315,77060,78227,B488_RS00315-MONOMER,B488_00630,CP003789.1
B488_RS05365,B488_RS05365,1201891,1203190,B488_RS05365-MONOMER,B488_11030,CP003789.1
B488_RS07075,B488_RS07075,493690,493891,B488_RS07075-MONOMER,B488_04400,CP003789.1
B488_RS02550,B488_RS02550,569283,570210,B488_RS02550-MONOMER,B488_05270,CP003789.1
B488_RS07095,B488_RS07095,863661,863937,B488_RS07095-MONOMER,B488_07850,CP003789.1
B488_RS01260,B488_RS01260,288887,289733,B488_RS01260-MONOMER,B488_02540,CP003789.1
B488_RS03660,B488_RS03660,843068,843569,B488_RS03660-MONOMER,B488_07590,CP003789.1
B488_RS02850,B488_RS02850,642864,644565,B488_RS02850-MONOMER,B488_05850,CP003789.1
B488_RS04645,B488_RS04645,1044062,1046903,B488_RS04645-MONOMER,B488_09680,CP003789.1
B488_RS03020,B488_RS03020,684906,685500,B488_RS03020-MONOMER,B488_06210,CP003789.1
B488_RS01745,B488_RS01745,402639,403935,B488_RS01745-MONOMER,B488_03520,CP003789.1
B488_RS03270,B488_RS03270,0,246,B488_RS03270-MONOMER,,B488_RS03270
B488_RS06510,B488_RS06510,1450414,1451413,B488_RS06510-MONOMER,B488_13360,CP003789.1
B488_RS05985,B488_RS05985,1341843,1341930,B488_RS05985-tRNA,B488_14240,CP003789.1
B488_RS02725,B488_RS02725,608215,609484,B488_RS02725-MONOMER,B488_05610,CP003789.1
B488_RS06035,B488_RS06035,1355304,1355622,B488_RS06035-MONOMER,B488_12380,CP003789.1
B488_RS07025,B488_RS07025,812713,813667,B488_RS07025-MONOMER,B488_07290,CP003789.1
B488_RS06300,B488_RS06300,1406163,1406832,B488_RS06300-MONOMER,B488_12950,CP003789.1
B488_RS01595,B488_RS01595,367899,368148,B488_RS01595-MONOMER,B488_03200,CP003789.1
B488_RS05495,B488_RS05495,1228745,1229036,B488_RS05495-MONOMER,B488_11290,CP003789.1
B488_RS00720,B488_RS00720,178290,179826,B488_RS00720-MONOMER,B488_01440,CP003789.1
B488_RS00055,B488_RS00055,12531,13107,B488_RS00055-MONOMER,B488_00100,CP003789.1
B488_RS04795,B488_RS04795,1078894,1080394,B488_RS04795-MONOMER,B488_09890,CP003789.1
B488_RS06805,B488_RS06805,544654,544903,B488_RS06805-MONOMER,B488_04970,CP003789.1
B488_RS00320,B488_RS00320,78426,79068,B488_RS00320-MONOMER,B488_00640,CP003789.1
B488_RS01440,B488_RS01440,331008,331127,B488_RS01440-rRNA,B488_13930,CP003789.1
B488_RS02150,B488_RS02150,494137,495331,B488_RS02150-MONOMER,B488_04410,CP003789.1
B488_RS01265,B488_RS01265,289922,290225,B488_RS01265-MONOMER,B488_02550,CP003789.1
B488_RS01015,B488_RS01015,0,528,B488_RS01015-MONOMER,,B488_RS01015
B488_RS06230,B488_RS06230,1393709,1394651,B488_RS06230-MONOMER,B488_12790,CP003789.1
B488_RS04560,B488_RS04560,1022622,1023780,B488_RS04560-MONOMER,B488_09510,CP003789.1
B488_RS00630,B488_RS00630,154569,155007,B488_RS00630-MONOMER,B488_01260,CP003789.1
B488_RS06835,B488_RS06835,686170,686848,B488_RS06835-MONOMER,B488_06220,CP003789.1
B488_RS04475,B488_RS04475,1008763,1009294,B488_RS04475-MONOMER,B488_09340,CP003789.1
B488_RS03910,B488_RS03910,889042,890293,B488_RS03910-MONOMER,B488_08180,CP003789.1
B488_RS04760,B488_RS04760,1069636,1069709,B488_RS04760-tRNA,B488_14120,CP003789.1
B488_RS03275,B488_RS03275,751051,752977,B488_RS03275-MONOMER,B488_06780,CP003789.1
B488_RS05780,B488_RS05780,1297110,1298685,B488_RS05780-MONOMER,B488_11880,CP003789.1
B488_RS01890,B488_RS01890,445284,448038,B488_RS01890-MONOMER,B488_03840,CP003789.1
B488_RS03395,B488_RS03395,780075,782103,B488_RS03395-MONOMER,B488_07030,CP003789.1
B488_RS04625,B488_RS04625,1040303,1041527,B488_RS04625-MONOMER,B488_09640,CP003789.1
B488_RS01485,B488_RS01485,340998,341256,B488_RS01485-MONOMER,B488_02940,CP003789.1
B488_RS00865,B488_RS00865,208949,210503,B488_RS00865-MONOMER,B488_01740,CP003789.1
B488_RS04800,B488_RS04800,1080404,1081529,B488_RS04800-MONOMER,B488_09900,CP003789.1
B488_RS00060,B488_RS00060,13539,15966,B488_RS00060-MONOMER,B488_00110,CP003789.1
B488_RS05650,B488_RS05650,1260559,1264564,B488_RS05650-MONOMER,B488_11610,CP003789.1
B488_RS04105,B488_RS04105,938120,939302,B488_RS04105-MONOMER,B488_08550,CP003789.1
B488_RS05085,B488_RS05085,1142236,1143260,B488_RS05085-MONOMER,B488_10480,CP003789.1
B488_RS05370,B488_RS05370,1203259,1204704,B488_RS05370-MONOMER,B488_11040,CP003789.1
B488_RS02155,B488_RS02155,495421,496726,B488_RS02155-MONOMER,B488_04420,CP003789.1
B488_RS06160,B488_RS06160,1380416,1381061,B488_RS06160-MONOMER,B488_12650,CP003789.1
B488_RS02555,B488_RS02555,570541,571783,B488_RS02555-MONOMER,B488_05280,CP003789.1
B488_RS04340,B488_RS04340,977477,977690,B488_RS04340-MONOMER,B488_09050,CP003789.1
B488_RS01270,B488_RS01270,290331,291963,B488_RS01270-MONOMER,B488_02560,CP003789.1
B488_RS02655,B488_RS02655,593546,593798,B488_RS02655-MONOMER,B488_05480,CP003789.1
B488_RS03665,B488_RS03665,843571,845116,B488_RS03665-MONOMER,B488_07600,CP003789.1
B488_RS02855,B488_RS02855,644785,645139,B488_RS02855-MONOMER,B488_05860,CP003789.1
B488_RS03030,B488_RS03030,687546,688020,B488_RS03030-MONOMER,B488_06230,CP003789.1
B488_RS06265,B488_RS06265,1401664,1402180,B488_RS06265-MONOMER,B488_12860,CP003789.1
B488_RS01750,B488_RS01750,404031,405972,B488_RS01750-MONOMER,B488_03530,CP003789.1
B488_RS03280,B488_RS03280,752979,753921,B488_RS03280-MONOMER,B488_06790,CP003789.1
B488_RS06515,B488_RS06515,1451491,1454557,B488_RS06515-MONOMER,B488_13370,CP003789.1
B488_RS05785,B488_RS05785,1298692,1299469,B488_RS05785-MONOMER,B488_11890,CP003789.1
B488_RS02730,B488_RS02730,609824,610871,B488_RS02730-MONOMER,B488_05620,CP003789.1
B488_RS05900,B488_RS05900,1323359,1323620,B488_RS05900-MONOMER,B488_12110,CP003789.1
B488_RS03990,B488_RS03990,910773,911127,B488_RS03990-MONOMER,B488_08340,CP003789.1
B488_RS06040,B488_RS06040,1356046,1356835,B488_RS06040-MONOMER,B488_12400,CP003789.1
B488_RS03525,B488_RS03525,814045,815713,B488_RS03525-MONOMER,B488_07300,CP003789.1
B488_RS01600,B488_RS01600,368160,368565,B488_RS01600-MONOMER,B488_03210,CP003789.1
B488_RS05500,B488_RS05500,1229331,1229958,B488_RS05500-MONOMER,B488_11300,CP003789.1
B488_RS00725,B488_RS00725,179921,181022,B488_RS00725-MONOMER,B488_01450,CP003789.1
B488_RS00065,B488_RS00065,16026,16656,B488_RS00065-MONOMER,B488_00120,CP003789.1
B488_RS04805,B488_RS04805,1081525,1082221,B488_RS04805-MONOMER,B488_09910,CP003789.1
B488_RS05090,B488_RS05090,1143288,1144119,B488_RS05090-MONOMER,B488_10490,CP003789.1
B488_RS02415,B488_RS02415,0,300,B488_RS02415-MONOMER,,B488_RS02415
B488_RS06760,B488_RS06760,79585,80026,B488_RS06760-MONOMER,B488_00650,CP003789.1
B488_RS05375,B488_RS05375,1204942,1205941,B488_RS05375-MONOMER,B488_11050,CP003789.1
B488_RS02160,B488_RS02160,497209,499009,B488_RS02160-MONOMER,B488_04450,CP003789.1
B488_RS04490,B488_RS04490,1010079,1010451,B488_RS04490-MONOMER,B488_09370,CP003789.1
B488_RS01285,B488_RS01285,292764,293130,B488_RS01285-MONOMER,B488_02570,CP003789.1
B488_RS01020,B488_RS01020,240273,240993,B488_RS01020-MONOMER,B488_02050,CP003789.1
B488_RS07005,B488_RS07005,0,297,B488_RS07005-MONOMER,,B488_RS07005
B488_RS03915,B488_RS03915,890551,891487,B488_RS03915-MONOMER,B488_08190,CP003789.1
B488_RS06435,B488_RS06435,1435688,1436330,B488_RS06435-MONOMER,B488_13220,CP003789.1
B488_RS04415,B488_RS04415,0,957,B488_RS04415-MONOMER,,B488_RS04415
B488_RS01895,B488_RS01895,448554,449055,B488_RS01895-MONOMER,B488_03850,CP003789.1
B488_RS03400,B488_RS03400,782099,782702,B488_RS03400-MONOMER,B488_07040,CP003789.1
B488_RS04810,B488_RS04810,1082339,1083632,B488_RS04810-MONOMER,B488_09920,CP003789.1
B488_RS00070,B488_RS00070,16706,17510,B488_RS00070-MONOMER,B488_00130,CP003789.1
B488_RS05655,B488_RS05655,1264756,1266721,B488_RS05655-MONOMER,B488_11620,CP003789.1
B488_RS00870,B488_RS00870,210650,212213,B488_RS00870-MONOMER,B488_01750,CP003789.1
B488_RS05095,B488_RS05095,1144175,1144982,B488_RS05095-MONOMER,B488_10500,CP003789.1
B488_RS01445,B488_RS01445,331186,331260,B488_RS01445-tRNA,B488_13940,CP003789.1
B488_RS05380,B488_RS05380,1206051,1206510,B488_RS05380-MONOMER,B488_11060,CP003789.1
B488_RS02170,B488_RS02170,499545,500070,B488_RS02170-MONOMER,B488_04460,CP003789.1
B488_RS02560,B488_RS02560,571873,572212,B488_RS02560-MONOMER,B488_05290,CP003789.1
B488_RS03780,B488_RS03780,0,231,B488_RS03780-MONOMER,,B488_RS03780
B488_RS01290,B488_RS01290,293120,293690,B488_RS01290-MONOMER,B488_02580,CP003789.1
B488_RS03670,B488_RS03670,0,474,B488_RS03670-MONOMER,,B488_RS03670
B488_RS02860,B488_RS02860,645571,646687,B488_RS02860-MONOMER,B488_05870,CP003789.1
B488_RS06840,B488_RS06840,0,522,B488_RS06840-MONOMER,,B488_RS06840
B488_RS01755,B488_RS01755,406192,407539,B488_RS01755-MONOMER,B488_03540,CP003789.1
B488_RS07015,B488_RS07015,0,90,B488_RS07015-MONOMER,,B488_RS07015
B488_RS06520,B488_RS06520,1454553,1455603,B488_RS06520-MONOMER,B488_13380,CP003789.1
B488_RS06155,B488_RS06155,1380211,1380284,B488_RS06155-tRNA,B488_14250,CP003789.1
B488_RS04225,B488_RS04225,961130,962159,B488_RS04225-MONOMER,B488_08830,CP003789.1
B488_RS03530,B488_RS03530,815771,816308,B488_RS03530-MONOMER,B488_07310,CP003789.1
B488_RS06305,B488_RS06305,1407197,1408301,B488_RS06305-MONOMER,B488_12960,CP003789.1
B488_RS01605,B488_RS01605,369263,370667,B488_RS01605-MONOMER,B488_03220,CP003789.1
B488_RS05505,B488_RS05505,1230053,1230350,B488_RS05505-MONOMER,B488_11310,CP003789.1
