Gene Name,Accession-2,Left-End-Position,Right-End-Position,Product,Accession-1,replicon
CLJU_RS11835,CLJU_RS11835,2659026,2660925,CLJU_RS11835-MONOMER,CLJU_c24060,NC_014328.1
CLJU_RS02075,CLJU_RS02075,444777,445428,CLJU_RS02075-MONOMER,CLJU_c04250,NC_014328.1
CLJU_RS04690,CLJU_RS04690,1060803,1062720,CLJU_RS04690-MONOMER,CLJU_c09510,NC_014328.1
CLJU_RS06475,CLJU_RS06475,1416697,1417636,CLJU_RS06475-MONOMER,CLJU_c13190,NC_014328.1
CLJU_RS20800,CLJU_RS20800,4563075,4564062,CLJU_RS20800-MONOMER,CLJU_c42230,NC_014328.1
CLJU_RS12710,CLJU_RS12710,2856806,2858180,CLJU_RS12710-MONOMER,CLJU_c25800,NC_014328.1
CLJU_RS21570,CLJU_RS21570,0,120,CLJU_RS21570-MONOMER,CLJU_RS21570,CLJU_RS21570
CLJU_RS01145,CLJU_RS01145,240369,241398,CLJU_RS01145-MONOMER,CLJU_c02340,NC_014328.1
CLJU_RS13600,CLJU_RS13600,3043272,3044292,CLJU_RS13600-MONOMER,CLJU_c27540,NC_014328.1
CLJU_RS21615,CLJU_RS21615,2053034,2054981,CLJU_RS21615-MONOMER,CLJU_c18930,NC_014328.1
CLJU_RS16330,CLJU_RS16330,3619076,3619883,CLJU_RS16330-MONOMER,CLJU_c33130,NC_014328.1
CLJU_RS02605,CLJU_RS02605,575312,576227,CLJU_RS02605-MONOMER,CLJU_c05300,NC_014328.1
CLJU_RS12170,CLJU_RS12170,2738693,2739014,CLJU_RS12170-MONOMER,CLJU_c24710,NC_014328.1
CLJU_RS04365,CLJU_RS04365,977607,978933,CLJU_RS04365-MONOMER,CLJU_c08850,NC_014328.1
CLJU_RS17500,CLJU_RS17500,3874106,3874700,CLJU_RS17500-MONOMER,CLJU_c35540,NC_014328.1
CLJU_RS01265,CLJU_RS01265,258795,261033,CLJU_RS01265-MONOMER,CLJU_c02590,NC_014328.1
CLJU_RS13285,CLJU_RS13285,2977279,2978314,CLJU_RS13285-MONOMER,CLJU_c26950,NC_014328.1
CLJU_RS16615,CLJU_RS16615,3683499,3685677,CLJU_RS16615-MONOMER,CLJU_c33710,NC_014328.1
CLJU_RS08690,CLJU_RS08690,1915387,1916317,CLJU_RS08690-MONOMER,CLJU_c17690,NC_014328.1
CLJU_RS20040,CLJU_RS20040,4425895,4426531,CLJU_RS20040-MONOMER,CLJU_c40690,NC_014328.1
CLJU_RS17045,CLJU_RS17045,3776345,3777338,CLJU_RS17045-MONOMER,CLJU_c34570,NC_014328.1
CLJU_RS15060,CLJU_RS15060,3376999,3378370,CLJU_RS15060-MONOMER,CLJU_c30530,NC_014328.1
CLJU_RS16320,CLJU_RS16320,3616847,3617282,CLJU_RS16320-MONOMER,CLJU_c33110,NC_014328.1
CLJU_RS00515,CLJU_RS00515,99444,100728,CLJU_RS00515-MONOMER,CLJU_c01060,NC_014328.1
CLJU_RS05360,CLJU_RS05360,1201616,1202153,CLJU_RS05360-MONOMER,CLJU_c10940,NC_014328.1
CLJU_RS22250,CLJU_RS22250,2469073,2469319,CLJU_RS22250-MONOMER,CLJU_RS22250,NC_014328.1
CLJU_RS02785,CLJU_RS02785,615375,616419,CLJU_RS02785-MONOMER,CLJU_c05670,NC_014328.1
CLJU_RS02180,CLJU_RS02180,472352,472772,CLJU_RS02180-MONOMER,CLJU_c04460,NC_014328.1
CLJU_RS19100,CLJU_RS19100,4220218,4220803,CLJU_RS19100-MONOMER,CLJU_c38800,NC_014328.1
CLJU_RS01060,CLJU_RS01060,225349,226720,CLJU_RS01060-MONOMER,CLJU_c02170,NC_014328.1
CLJU_RS11470,CLJU_RS11470,2562795,2565213,CLJU_RS11470-MONOMER,CLJU_c23310,NC_014328.1
CLJU_RS10620,CLJU_RS10620,2364073,2364703,CLJU_RS10620-MONOMER,CLJU_c21630,NC_014328.1
CLJU_RS16240,CLJU_RS16240,3601523,3601874,CLJU_RS16240-MONOMER,CLJU_c32950,NC_014328.1
CLJU_RS17930,CLJU_RS17930,3969023,3970523,CLJU_RS17930-MONOMER,CLJU_c36450,NC_014328.1
CLJU_RS15235,CLJU_RS15235,3416602,3417130,CLJU_RS15235-MONOMER,CLJU_c30880,NC_014328.1
CLJU_RS13690,CLJU_RS13690,3066627,3067782,CLJU_RS13690-MONOMER,CLJU_c27730,NC_014328.1
CLJU_RS07135,CLJU_RS07135,1565855,1567046,CLJU_RS07135-MONOMER,CLJU_c14540,NC_014328.1
CLJU_RS15510,CLJU_RS15510,3458992,3459394,CLJU_RS15510-MONOMER,CLJU_c31460,NC_014328.1
CLJU_RS04195,CLJU_RS04195,940997,941189,CLJU_RS04195-MONOMER,CLJU_c08520,NC_014328.1
CLJU_RS19225,CLJU_RS19225,4250235,4250475,CLJU_RS19225-MONOMER,CLJU_c39050,NC_014328.1
CLJU_RS15965,CLJU_RS15965,3539175,3539475,CLJU_RS15965-MONOMER,CLJU_c32390,NC_014328.1
CLJU_RS22180,CLJU_RS22180,0,102,CLJU_RS22180-MONOMER,CLJU_RS22180,CLJU_RS22180
CLJU_RS12615,CLJU_RS12615,2838387,2839587,CLJU_RS12615-MONOMER,CLJU_c25610,NC_014328.1
CLJU_RS15770,CLJU_RS15770,3499812,3501051,CLJU_RS15770-MONOMER,CLJU_c32000,NC_014328.1
CLJU_RS00870,CLJU_RS00870,177129,177714,CLJU_RS00870-MONOMER,CLJU_c01790,NC_014328.1
CLJU_RS19645,CLJU_RS19645,4336341,4337430,CLJU_RS19645-MONOMER,CLJU_c39880,NC_014328.1
CLJU_RS04165,CLJU_RS04165,934741,934951,CLJU_RS04165-MONOMER,CLJU_c08470,NC_014328.1
CLJU_RS01480,CLJU_RS01480,307816,308425,CLJU_RS01480-MONOMER,CLJU_c03020,NC_014328.1
CLJU_RS09450,CLJU_RS09450,2094754,2095981,CLJU_RS09450-MONOMER,CLJU_c19290,NC_014328.1
CLJU_RS00420,CLJU_RS00420,82417,83014,CLJU_RS00420-MONOMER,CLJU_c00870,NC_014328.1
CLJU_RS22185,CLJU_RS22185,0,105,CLJU_RS22185-MONOMER,CLJU_RS22185,CLJU_RS22185
CLJU_RS04100,CLJU_RS04100,920428,921811,CLJU_RS04100-MONOMER,CLJU_c08330,NC_014328.1
CLJU_RS13455,CLJU_RS13455,3015870,3017025,CLJU_RS13455-MONOMER,CLJU_c27290,NC_014328.1
CLJU_RS05640,CLJU_RS05640,1246606,1247851,CLJU_RS05640-MONOMER,CLJU_c11500,NC_014328.1
CLJU_RS08370,CLJU_RS08370,1850637,1850985,CLJU_RS08370-MONOMER,CLJU_c17060,NC_014328.1
CLJU_RS08055,CLJU_RS08055,1783351,1784125,CLJU_RS08055-MONOMER,CLJU_c16430,NC_014328.1
CLJU_RS02290,CLJU_RS02290,499730,501188,CLJU_RS02290-MONOMER,CLJU_c04680,NC_014328.1
CLJU_RS19470,CLJU_RS19470,4301100,4301724,CLJU_RS19470-MONOMER,CLJU_c39540,NC_014328.1
CLJU_RS01620,CLJU_RS01620,344933,346187,CLJU_RS01620-MONOMER,CLJU_c03320,NC_014328.1
CLJU_RS20310,CLJU_RS20310,4463878,4464520,CLJU_RS20310-MONOMER,CLJU_c41230,NC_014328.1
CLJU_RS08695,CLJU_RS08695,1916468,1917344,CLJU_RS08695-MONOMER,CLJU_c17700,NC_014328.1
CLJU_RS06995,CLJU_RS06995,1523632,1524835,CLJU_RS06995-MONOMER,CLJU_c14260,NC_014328.1
CLJU_RS12040,CLJU_RS12040,2712809,2713355,CLJU_RS12040-MONOMER,CLJU_c24470,NC_014328.1
CLJU_RS03525,CLJU_RS03525,796922,797822,CLJU_RS03525-MONOMER,CLJU_c07160,NC_014328.1
CLJU_RS21415,CLJU_RS21415,0,261,CLJU_RS21415-MONOMER,CLJU_c30580,CLJU_c30580
CLJU_RS05185,CLJU_RS05185,1166924,1168712,CLJU_RS05185-MONOMER,CLJU_c10560,NC_014328.1
CLJU_RS04255,CLJU_RS04255,952875,953199,CLJU_RS04255-MONOMER,CLJU_c08640,NC_014328.1
CLJU_RS10090,CLJU_RS10090,2240670,2242038,CLJU_RS10090-MONOMER,CLJU_c20550,NC_014328.1
CLJU_RS01000,CLJU_RS01000,208896,209898,CLJU_RS01000-MONOMER,CLJU_c02050,NC_014328.1
CLJU_RS19345,CLJU_RS19345,4274874,4275852,CLJU_RS19345-MONOMER,CLJU_c39290,NC_014328.1
CLJU_RS13115,CLJU_RS13115,2943147,2943738,CLJU_RS13115-MONOMER,CLJU_c26610,NC_014328.1
CLJU_RS16745,CLJU_RS16745,3710937,3711273,CLJU_RS16745-MONOMER,CLJU_c33970,NC_014328.1
CLJU_RS10625,CLJU_RS10625,2364776,2365502,CLJU_RS10625-MONOMER,CLJU_c21640,NC_014328.1
CLJU_RS15845,CLJU_RS15845,3519506,3521984,CLJU_RS15845-MONOMER,CLJU_c32150,NC_014328.1
CLJU_RS05635,CLJU_RS05635,1245498,1246269,CLJU_RS05635-MONOMER,CLJU_c11490,NC_014328.1
CLJU_RS20690,CLJU_RS20690,4541665,4542166,CLJU_RS20690-MONOMER,CLJU_c42010,NC_014328.1
CLJU_RS11695,CLJU_RS11695,2617568,2618258,CLJU_RS11695-MONOMER,CLJU_c23780,NC_014328.1
CLJU_RS17105,CLJU_RS17105,3787291,3789940,CLJU_RS17105-MONOMER,CLJU_c34690,NC_014328.1
CLJU_RS08090,CLJU_RS08090,1790044,1790605,CLJU_RS08090-MONOMER,CLJU_c16500,NC_014328.1
CLJU_RS21400,CLJU_RS21400,3236845,3237637,CLJU_RS21400-MONOMER,CLJU_c29330,NC_014328.1
CLJU_RS01640,CLJU_RS01640,351367,351709,CLJU_RS01640-MONOMER,CLJU_c03360,NC_014328.1
CLJU_RS05050,CLJU_RS05050,1139992,1140397,CLJU_RS05050-MONOMER,CLJU_c10290,NC_014328.1
CLJU_RS05865,CLJU_RS05865,1294880,1295627,CLJU_RS05865-MONOMER,CLJU_c11950,NC_014328.1
CLJU_RS05010,CLJU_RS05010,1132094,1132433,CLJU_RS05010-MONOMER,CLJU_c10210,NC_014328.1
CLJU_RS21200,CLJU_RS21200,645576,648912,CLJU_RS21200-MONOMER,CLJU_c05900,NC_014328.1
CLJU_RS11300,CLJU_RS11300,2517494,2517941,CLJU_RS11300-MONOMER,CLJU_c22970,NC_014328.1
CLJU_RS09150,CLJU_RS09150,2018452,2018689,CLJU_RS09150-MONOMER,CLJU_c18650,NC_014328.1
CLJU_RS20170,CLJU_RS20170,4440843,4441098,CLJU_RS20170-MONOMER,CLJU_c40950,NC_014328.1
CLJU_RS00715,CLJU_RS00715,146355,147207,CLJU_RS00715-MONOMER,CLJU_c01460,NC_014328.1
CLJU_RS12715,CLJU_RS12715,2858345,2859353,CLJU_RS12715-MONOMER,CLJU_c25810,NC_014328.1
CLJU_RS14575,CLJU_RS14575,3262952,3263246,CLJU_RS14575-MONOMER,CLJU_c29560,NC_014328.1
CLJU_RS05970,CLJU_RS05970,1316707,1317121,CLJU_RS05970-MONOMER,CLJU_c12170,NC_014328.1
CLJU_RS21225,CLJU_RS21225,1090719,1092900,CLJU_RS21225-MONOMER,CLJU_c09750,NC_014328.1
CLJU_RS16480,CLJU_RS16480,3652508,3653483,CLJU_RS16480-MONOMER,CLJU_c33430,NC_014328.1
CLJU_RS19815,CLJU_RS19815,4373875,>4375246,CLJU_RS19815-MONOMER,CLJU_c40240,NC_014328.1
CLJU_RS19970,CLJU_RS19970,4409653,4410694,CLJU_RS19970-MONOMER,CLJU_c40550,NC_014328.1
CLJU_RS14675,CLJU_RS14675,3283553,3284117,CLJU_RS14675-MONOMER,CLJU_c29750,NC_014328.1
CLJU_RS00630,CLJU_RS00630,130485,131995,CLJU_RS00630-rRNA,CLJU_c01290,NC_014328.1
CLJU_RS08375,CLJU_RS08375,1851098,1852073,CLJU_RS08375-MONOMER,CLJU_c17070,NC_014328.1
CLJU_RS14940,CLJU_RS14940,3348148,3348364,CLJU_RS14940-MONOMER,CLJU_c30290,NC_014328.1
CLJU_RS02375,CLJU_RS02375,520098,520524,CLJU_RS02375-MONOMER,CLJU_c04850,NC_014328.1
CLJU_RS08700,CLJU_RS08700,1917883,1919473,CLJU_RS08700-MONOMER,CLJU_c17710,NC_014328.1
CLJU_RS04510,CLJU_RS04510,1015816,1016581,CLJU_RS04510-MONOMER,CLJU_c09150,NC_014328.1
CLJU_RS16620,CLJU_RS16620,3685783,3686302,CLJU_RS16620-MONOMER,CLJU_c33720,NC_014328.1
CLJU_RS16105,CLJU_RS16105,3569250,3571812,CLJU_RS16105-MONOMER,CLJU_c32680,NC_014328.1
CLJU_RS11475,CLJU_RS11475,2565432,2566248,CLJU_RS11475-MONOMER,CLJU_c23320,NC_014328.1
CLJU_RS14345,CLJU_RS14345,3211802,3212561,CLJU_RS14345-MONOMER,CLJU_c29080,NC_014328.1
CLJU_RS18860,CLJU_RS18860,4147418,4148429,CLJU_RS18860-MONOMER,CLJU_c38290,NC_014328.1
CLJU_RS02650,CLJU_RS02650,584593,584950,CLJU_RS02650-MONOMER,CLJU_c05390,NC_014328.1
CLJU_RS14865,CLJU_RS14865,3325788,3326517,CLJU_RS14865-MONOMER,CLJU_c30140,NC_014328.1
CLJU_RS04820,CLJU_RS04820,1094278,1095289,CLJU_RS04820-MONOMER,CLJU_c09770,NC_014328.1
CLJU_RS10630,CLJU_RS10630,2365688,2365916,CLJU_RS10630-MONOMER,CLJU_c21650,NC_014328.1
CLJU_RS16245,CLJU_RS16245,3601909,3603373,CLJU_RS16245-MONOMER,CLJU_c32960,NC_014328.1
CLJU_RS15240,CLJU_RS15240,3417164,3417566,CLJU_RS15240-MONOMER,CLJU_c30890,NC_014328.1
CLJU_RS00590,CLJU_RS00590,118732,119434,CLJU_RS00590-MONOMER,CLJU_c01210,NC_014328.1
CLJU_RS17405,CLJU_RS17405,3852294,3856590,CLJU_RS17405-MONOMER,CLJU_c35330,NC_014328.1
CLJU_RS07140,CLJU_RS07140,1567042,1567432,CLJU_RS07140-MONOMER,CLJU_c14550,NC_014328.1
CLJU_RS03230,CLJU_RS03230,723247,723322,CLJU_RS03230-tRNA,CLJU_c06570,NC_014328.1
CLJU_RS17750,CLJU_RS17750,3927111,3927759,CLJU_RS17750-MONOMER,CLJU_c36080,NC_014328.1
CLJU_RS12485,CLJU_RS12485,2810093,2810390,CLJU_RS12485-MONOMER,CLJU_c25340,NC_014328.1
CLJU_RS20590,CLJU_RS20590,4521241,4521532,CLJU_RS20590-MONOMER,CLJU_c41790,NC_014328.1
CLJU_RS06295,CLJU_RS06295,1381802,1382870,CLJU_RS06295-MONOMER,CLJU_c12840,NC_014328.1
CLJU_RS16915,CLJU_RS16915,3749646,3750216,CLJU_RS16915-MONOMER,CLJU_c34310,NC_014328.1
CLJU_RS15970,CLJU_RS15970,3540174,3541074,CLJU_RS15970-MONOMER,CLJU_c32400,NC_014328.1
CLJU_RS17000,CLJU_RS17000,3770735,3771635,CLJU_RS17000-MONOMER,CLJU_c34480,NC_014328.1
CLJU_RS03675,CLJU_RS03675,823420,824455,CLJU_RS03675-MONOMER,CLJU_c07460,NC_014328.1
CLJU_RS07425,CLJU_RS07425,1642240,1644139,CLJU_RS07425-MONOMER,CLJU_c15150,NC_014328.1
CLJU_RS06255,CLJU_RS06255,1374675,1375905,CLJU_RS06255-MONOMER,CLJU_c12750,NC_014328.1
CLJU_RS00145,CLJU_RS00145,28155,28335,CLJU_RS00145-MONOMER,CLJU_c00280,NC_014328.1
CLJU_RS17315,CLJU_RS17315,3829048,3829828,CLJU_RS17315-MONOMER,CLJU_c35140,NC_014328.1
CLJU_RS09455,CLJU_RS09455,2096004,2098662,CLJU_RS09455-MONOMER,CLJU_c19300,NC_014328.1
CLJU_RS22685,CLJU_RS22685,3972817,3972976,CLJU_RS22685-MONOMER,CLJU_RS22685,NC_014328.1
CLJU_RS01555,CLJU_RS01555,325323,327192,CLJU_RS01555-MONOMER,CLJU_c03170,NC_014328.1
CLJU_RS00600,CLJU_RS00600,121474,122560,CLJU_RS00600-MONOMER,CLJU_c01230,NC_014328.1
CLJU_RS22150,CLJU_RS22150,0,114,CLJU_RS22150-MONOMER,CLJU_RS22150,CLJU_RS22150
CLJU_RS19050,CLJU_RS19050,4207022,4207718,CLJU_RS19050-MONOMER,CLJU_c38680,NC_014328.1
CLJU_RS09710,CLJU_RS09710,2148806,2149460,CLJU_RS09710-MONOMER,CLJU_c19810,NC_014328.1
CLJU_RS20745,CLJU_RS20745,4552822,4554166,CLJU_RS20745-MONOMER,CLJU_c42120,NC_014328.1
CLJU_RS17210,CLJU_RS17210,3811519,3812248,CLJU_RS17210-MONOMER,CLJU_c34910,NC_014328.1
CLJU_RS18915,CLJU_RS18915,4172798,4173794,CLJU_RS18915-MONOMER,CLJU_c38400,NC_014328.1
CLJU_RS11925,CLJU_RS11925,2685876,2686872,CLJU_RS11925-MONOMER,CLJU_c24240,NC_014328.1
CLJU_RS04895,CLJU_RS04895,1107241,1107646,CLJU_RS04895-MONOMER,CLJU_c09970,NC_014328.1
CLJU_RS08705,CLJU_RS08705,1919746,1920610,CLJU_RS08705-MONOMER,CLJU_c17720,NC_014328.1
CLJU_RS00160,CLJU_RS00160,30646,30898,CLJU_RS00160-MONOMER,CLJU_c00310,NC_014328.1
CLJU_RS01920,CLJU_RS01920,408343,408673,CLJU_RS01920-MONOMER,CLJU_c03930,NC_014328.1
CLJU_RS18365,CLJU_RS18365,4047068,4048010,CLJU_RS18365-MONOMER,CLJU_c37300,NC_014328.1
CLJU_RS10095,CLJU_RS10095,2242306,2242930,CLJU_RS10095-MONOMER,CLJU_c20560,NC_014328.1
CLJU_RS03135,CLJU_RS03135,700455,701571,CLJU_RS03135-MONOMER,CLJU_c06380,NC_014328.1
CLJU_RS10635,CLJU_RS10635,2365953,2367720,CLJU_RS10635-MONOMER,CLJU_c21660,NC_014328.1
CLJU_RS20405,CLJU_RS20405,4481238,4481355,CLJU_RS20405-rRNA,CLJU_c41420,NC_014328.1
CLJU_RS06110,CLJU_RS06110,1344775,1345771,CLJU_RS06110-MONOMER,CLJU_c12450,NC_014328.1
CLJU_RS05530,CLJU_RS05530,1228686,1229853,CLJU_RS05530-MONOMER,CLJU_c11280,NC_014328.1
CLJU_RS13325,CLJU_RS13325,2984923,2986342,CLJU_RS13325-MONOMER,CLJU_c27040,NC_014328.1
CLJU_RS09020,CLJU_RS09020,1990088,1990904,CLJU_RS09020-MONOMER,CLJU_c18370,NC_014328.1
CLJU_RS21440,CLJU_RS21440,3460398,3461577,CLJU_RS21440-MONOMER,CLJU_c31480,NC_014328.1
CLJU_RS03330,CLJU_RS03330,746057,747167,CLJU_RS03330-MONOMER,CLJU_c06770,NC_014328.1
CLJU_RS08095,CLJU_RS08095,1791268,1793881,CLJU_RS08095-MONOMER,CLJU_c16510,NC_014328.1
CLJU_RS18600,CLJU_RS18600,4099032,4099422,CLJU_RS18600-MONOMER,CLJU_c37770,NC_014328.1
CLJU_RS12925,CLJU_RS12925,2906018,2907749,CLJU_RS12925-MONOMER,CLJU_c26230,NC_014328.1
CLJU_RS02905,CLJU_RS02905,648992,650375,CLJU_RS02905-MONOMER,CLJU_c05910,NC_014328.1
CLJU_RS18810,CLJU_RS18810,4137364,4138078,CLJU_RS18810-MONOMER,CLJU_c38190,NC_014328.1
CLJU_RS11840,CLJU_RS11840,2661028,2662108,CLJU_RS11840-MONOMER,CLJU_c24070,NC_014328.1
CLJU_RS05125,CLJU_RS05125,1152952,1153741,CLJU_RS05125-MONOMER,CLJU_c10450,NC_014328.1
CLJU_RS04695,CLJU_RS04695,1062800,1064207,CLJU_RS04695-MONOMER,CLJU_c09520,NC_014328.1
CLJU_RS06485,CLJU_RS06485,1418086,1420231,CLJU_RS06485-MONOMER,CLJU_c13210,NC_014328.1
CLJU_RS12720,CLJU_RS12720,2859570,2860545,CLJU_RS12720-MONOMER,CLJU_c25820,NC_014328.1
CLJU_RS13145,CLJU_RS13145,2949323,2950490,CLJU_RS13145-MONOMER,CLJU_c26670,NC_014328.1
CLJU_RS03440,CLJU_RS03440,777255,779385,CLJU_RS03440-MONOMER,CLJU_c06990,NC_014328.1
CLJU_RS11365,CLJU_RS11365,2533480,2534542,CLJU_RS11365-MONOMER,CLJU_c23100,NC_014328.1
CLJU_RS13950,CLJU_RS13950,3126845,3129735,CLJU_RS13950-rRNA,CLJU_c28250,NC_014328.1
CLJU_RS16335,CLJU_RS16335,3619903,3620542,CLJU_RS16335-MONOMER,CLJU_c33140,NC_014328.1
CLJU_RS05440,CLJU_RS05440,1212289,1212850,CLJU_RS05440-MONOMER,CLJU_c11100,NC_014328.1
CLJU_RS02610,CLJU_RS02610,576494,577874,CLJU_RS02610-MONOMER,CLJU_c05310,NC_014328.1
CLJU_RS12175,CLJU_RS12175,2739080,2740175,CLJU_RS12175-MONOMER,CLJU_c24720,NC_014328.1
CLJU_RS13770,CLJU_RS13770,3082805,3083309,CLJU_RS13770-MONOMER,CLJU_c27880,NC_014328.1
CLJU_RS14150,CLJU_RS14150,3170828,3171746,CLJU_RS14150-MONOMER,CLJU_c28680,NC_014328.1
CLJU_RS04370,CLJU_RS04370,979045,980227,CLJU_RS04370-MONOMER,CLJU_c08860,NC_014328.1
CLJU_RS05685,CLJU_RS05685,1258722,1259619,CLJU_RS05685-MONOMER,CLJU_c11590,NC_014328.1
CLJU_RS08380,CLJU_RS08380,1852588,1853554,CLJU_RS08380-MONOMER,CLJU_c17080,NC_014328.1
CLJU_RS08710,CLJU_RS08710,1920976,1921393,CLJU_RS08710-MONOMER,CLJU_c17730,NC_014328.1
CLJU_RS22555,CLJU_RS22555,1366620,1366794,CLJU_RS22555-MONOMER,CLJU_c12660,NC_014328.1
CLJU_RS14750,CLJU_RS14750,3296891,3298679,CLJU_RS14750-MONOMER,CLJU_c29900,NC_014328.1
CLJU_RS11075,CLJU_RS11075,2469609,2469993,CLJU_RS11075-MONOMER,CLJU_c22510,NC_014328.1
CLJU_RS06950,CLJU_RS06950,1514963,1515635,CLJU_RS06950-MONOMER,CLJU_c14170,NC_014328.1
CLJU_RS17990,CLJU_RS17990,3983562,3984123,CLJU_RS17990-MONOMER,CLJU_c36560,NC_014328.1
CLJU_RS10100,CLJU_RS10100,2242934,2244044,CLJU_RS10100-MONOMER,CLJU_c20570,NC_014328.1
CLJU_RS02430,CLJU_RS02430,533310,535992,CLJU_RS02430-MONOMER,CLJU_c04960,NC_014328.1
CLJU_RS02185,CLJU_RS02185,472784,474992,CLJU_RS02185-MONOMER,CLJU_c04470,NC_014328.1
CLJU_RS09300,CLJU_RS09300,2060517,2062047,CLJU_RS09300-MONOMER,CLJU_c18970,NC_014328.1
CLJU_RS11480,CLJU_RS11480,2566517,2566973,CLJU_RS11480-MONOMER,CLJU_c23330,NC_014328.1
CLJU_RS21635,CLJU_RS21635,2367734,2367896,CLJU_RS21635-MONOMER,CLJU_c21670,NC_014328.1
CLJU_RS15245,CLJU_RS15245,3417802,3418264,CLJU_RS15245-MONOMER,CLJU_c30900,NC_014328.1
CLJU_RS02790,CLJU_RS02790,616436,617615,CLJU_RS02790-MONOMER,CLJU_c05680,NC_014328.1
CLJU_RS06370,CLJU_RS06370,1394768,1396286,CLJU_RS06370-MONOMER,CLJU_c12980,NC_014328.1
CLJU_RS17010,CLJU_RS17010,3772088,3772164,CLJU_RS17010-tRNA,CLJU_c34500,NC_014328.1
CLJU_RS13695,CLJU_RS13695,3067878,3068769,CLJU_RS13695-MONOMER,CLJU_c27740,NC_014328.1
CLJU_RS07145,CLJU_RS07145,1567434,1569594,CLJU_RS07145-MONOMER,CLJU_c14560,NC_014328.1
CLJU_RS19500,CLJU_RS19500,4309584,4310517,CLJU_RS19500-MONOMER,CLJU_c39600,NC_014328.1
CLJU_RS06840,CLJU_RS06840,1494450,1495017,CLJU_RS06840-MONOMER,CLJU_c13930,NC_014328.1
CLJU_RS12265,CLJU_RS12265,2761016,2763467,CLJU_RS12265-MONOMER,CLJU_c24900,NC_014328.1
CLJU_RS16640,CLJU_RS16640,3689704,3691072,CLJU_RS16640-MONOMER,CLJU_c33760,NC_014328.1
CLJU_RS07430,CLJU_RS07430,1644282,1644726,CLJU_RS07430-MONOMER,CLJU_c15160,NC_014328.1
CLJU_RS12620,CLJU_RS12620,2839586,2840228,CLJU_RS12620-MONOMER,CLJU_c25620,NC_014328.1
CLJU_RS00875,CLJU_RS00875,177894,178752,CLJU_RS00875-MONOMER,CLJU_c01800,NC_014328.1
CLJU_RS21205,CLJU_RS21205,844393,844807,CLJU_RS21205-MONOMER,CLJU_c07610,NC_014328.1
CLJU_RS18515,CLJU_RS18515,4084078,4085461,CLJU_RS18515-MONOMER,CLJU_c37600,NC_014328.1
CLJU_RS09460,CLJU_RS09460,2098867,2100094,CLJU_RS09460-MONOMER,CLJU_c19310,NC_014328.1
CLJU_RS18290,CLJU_RS18290,4023791,4024943,CLJU_RS18290-MONOMER,CLJU_c37140,NC_014328.1
CLJU_RS00425,CLJU_RS00425,83118,83406,CLJU_RS00425-MONOMER,CLJU_c00880,NC_014328.1
CLJU_RS22655,CLJU_RS22655,3532565,3532736,CLJU_RS22655-MONOMER,CLJU_RS22655,NC_014328.1
CLJU_RS17385,CLJU_RS17385,3848277,3849135,CLJU_RS17385-MONOMER,CLJU_c35280,NC_014328.1
CLJU_RS07810,CLJU_RS07810,1733498,1734278,CLJU_RS07810-MONOMER,CLJU_c15930,NC_014328.1
CLJU_RS16115,CLJU_RS16115,3575484,3579051,CLJU_RS16115-MONOMER,CLJU_c32700,NC_014328.1
CLJU_RS17770,CLJU_RS17770,3931102,3931291,CLJU_RS17770-MONOMER,CLJU_c36120,NC_014328.1
CLJU_RS09715,CLJU_RS09715,2149460,2150894,CLJU_RS09715-MONOMER,CLJU_c19820,NC_014328.1
CLJU_RS01995,CLJU_RS01995,424981,426256,CLJU_RS01995-MONOMER,CLJU_c04080,NC_014328.1
CLJU_RS22145,CLJU_RS22145,827895,827992,CLJU_RS22145-tRNA,CLJU_RS22145,NC_014328.1
CLJU_RS21040,CLJU_RS21040,4607756,4609091,CLJU_RS21040-MONOMER,CLJU_c42710,NC_014328.1
CLJU_RS03985,CLJU_RS03985,896608,897307,CLJU_RS03985-MONOMER,CLJU_c08090,NC_014328.1
CLJU_RS05370,CLJU_RS05370,1202675,1203029,CLJU_RS05370-MONOMER,CLJU_c10960,NC_014328.1
CLJU_RS17545,CLJU_RS17545,3883509,3884799,CLJU_RS17545-MONOMER,CLJU_c35630,NC_014328.1
CLJU_RS20315,CLJU_RS20315,4464593,4465106,CLJU_RS20315-MONOMER,CLJU_c41240,NC_014328.1
CLJU_RS08715,CLJU_RS08715,1921400,1922756,CLJU_RS08715-MONOMER,CLJU_c17740,NC_014328.1
CLJU_RS12045,CLJU_RS12045,2713429,2713744,CLJU_RS12045-MONOMER,CLJU_c24480,NC_014328.1
CLJU_RS18740,CLJU_RS18740,4124183,4125002,CLJU_RS18740-MONOMER,CLJU_c38050,NC_014328.1
CLJU_RS03245,CLJU_RS03245,725499,726225,CLJU_RS03245-MONOMER,CLJU_c06600,NC_014328.1
CLJU_RS14275,CLJU_RS14275,0,747,CLJU_RS14275-MONOMER,CLJU_RS14275,CLJU_RS14275
CLJU_RS05190,CLJU_RS05190,1168914,1170363,CLJU_RS05190-MONOMER,CLJU_c10570,NC_014328.1
CLJU_RS10105,CLJU_RS10105,2244288,2245431,CLJU_RS10105-MONOMER,CLJU_c20580,NC_014328.1
CLJU_RS14080,CLJU_RS14080,3157557,3158736,CLJU_RS14080-MONOMER,CLJU_c28540,NC_014328.1
