Gene Name	Accession-2	Left-End-Position	Right-End-Position	Product	Accession-1
GMET_RS00910	GMET_RS00910	210642	212915	GMET_RS00910-MONOMER	Gmet_0182
GMET_RS13290	GMET_RS13290	2997897	2998268	GMET_RS13290-MONOMER	Gmet_2650
GMET_RS16365	GMET_RS16365	3674187	3674681	GMET_RS16365-MONOMER	Gmet_3265
GMET_RS10480	GMET_RS10480	2336590	2337030	GMET_RS10480-MONOMER	Gmet_2077
GMET_RS03665	GMET_RS03665	803398	805008	GMET_RS03665-MONOMER	Gmet_0731
GMET_RS05545	GMET_RS05545	1228340	1230358	GMET_RS05545-MONOMER	Gmet_1105
GMET_RS13295	GMET_RS13295	2998475	2999347	GMET_RS13295-MONOMER	Gmet_2651
GMET_RS13300	GMET_RS13300	2999374	2999586	GMET_RS13300-MONOMER	Gmet_3621
GMET_RS01865	GMET_RS01865	417638	418546	GMET_RS01865-MONOMER	Gmet_0374
GMET_RS08000	GMET_RS08000	1792503	1794596	GMET_RS08000-MONOMER	Gmet_1591
GMET_RS04380	GMET_RS04380	962940	964235	GMET_RS04380-MONOMER	Gmet_0874
GMET_RS13305	GMET_RS13305	2999607	3000647	GMET_RS13305-MONOMER	Gmet_2652
GMET_RS10485	GMET_RS10485	2337234	2338538	GMET_RS10485-MONOMER	Gmet_2078
GMET_RS00705	GMET_RS00705	169144	169854	GMET_RS00705-MONOMER	Gmet_0140
GMET_RS01375	GMET_RS01375	303002	306466	GMET_RS01375-MONOMER	Gmet_0274
GMET_RS05550	GMET_RS05550	1230385	1230855	GMET_RS05550-MONOMER	Gmet_1106
GMET_RS13310	GMET_RS13310	3000691	3001818	GMET_RS13310-MONOMER	Gmet_2653
GMET_RS10490	GMET_RS10490	2338563	2339219	GMET_RS10490-MONOMER	Gmet_2079
GMET_RS13315	GMET_RS13315	3001831	3002943	GMET_RS13315-MONOMER	Gmet_2654
GMET_RS08005	GMET_RS08005	1794651	1795907	GMET_RS08005-MONOMER	Gmet_1592
GMET_RS02625	GMET_RS02625	563587	565488	GMET_RS02625-MONOMER	Gmet_0526
GMET_RS00950	GMET_RS00950	219554	220531	GMET_RS00950-MONOMER	Gmet_0189
GMET_RS13320	GMET_RS13320	3002940	3004001	GMET_RS13320-MONOMER	Gmet_2655
GMET_RS10495	GMET_RS10495	2339231	2341138	GMET_RS10495-MONOMER	Gmet_2080
GMET_RS03670	GMET_RS03670	805086	806279	GMET_RS03670-MONOMER	Gmet_0732
GMET_RS05555	GMET_RS05555	1230855	1231463	GMET_RS05555-MONOMER	Gmet_1107
GMET_RS17395	GMET_RS17395	3887532	3890870	GMET_RS17395-MONOMER	Gmet_3469
GMET_RS13325	GMET_RS13325	3004013	3004279	GMET_RS13325-MONOMER	Gmet_2656
GMET_RS00915	GMET_RS00915	213021	213200	GMET_RS00915-MONOMER	Gmet_3578
GMET_RS17030	GMET_RS17030	3811547	3811837	GMET_RS17030-MONOMER	Gmet_3397
GMET_RS10500	GMET_RS10500	2341148	2341600	GMET_RS10500-MONOMER	Gmet_2081
GMET_RS13330	GMET_RS13330	3004299	3004643	GMET_RS13330-MONOMER	Gmet_2657
GMET_RS00475	GMET_RS00475	119490	120203	GMET_RS00475-MONOMER	Gmet_0095
GMET_RS16370	GMET_RS16370	3674719	3676542	GMET_RS16370-MONOMER	Gmet_3266
GMET_RS04385	GMET_RS04385	964222	965373	GMET_RS04385-MONOMER	Gmet_0875
GMET_RS01870	GMET_RS01870	418562	420571	GMET_RS01870-MONOMER	Gmet_0375
GMET_RS03150	GMET_RS03150	699984	700292	GMET_RS03150-MONOMER	Gmet_0625
GMET_RS13335	GMET_RS13335	3004695	3007688	GMET_RS13335-MONOMER	Gmet_2658
GMET_RS10505	GMET_RS10505	2341789	2342556	GMET_RS10505-MONOMER	Gmet_2083
GMET_RS05560	GMET_RS05560	1231475	1231813	GMET_RS05560-MONOMER	Gmet_1108
GMET_RS13340	GMET_RS13340	3007685	3009070	GMET_RS13340-MONOMER	Gmet_2659
GMET_RS08010	GMET_RS08010	1795915	1796361	GMET_RS08010-MONOMER	Gmet_1593
GMET_RS10510	GMET_RS10510	2342607	2345651	GMET_RS10510-MONOMER	Gmet_2084
GMET_RS13345	GMET_RS13345	3009045	3009854	GMET_RS13345-MONOMER	Gmet_2660
GMET_RS00640	GMET_RS00640	152989	153720	GMET_RS00640-MONOMER	Gmet_0127
GMET_RS02630	GMET_RS02630	565591	567024	GMET_RS02630-MONOMER	Gmet_0527
GMET_RS16375	GMET_RS16375	3676587	3677420	GMET_RS16375-MONOMER	Gmet_3267
GMET_RS13350	GMET_RS13350	3009851	3010714	GMET_RS13350-MONOMER	Gmet_2661
GMET_RS03675	GMET_RS03675	806557	807240	GMET_RS03675-MONOMER	Gmet_0733
GMET_RS01380	GMET_RS01380	306508	308880	GMET_RS01380-MONOMER	Gmet_0275
GMET_RS08015	GMET_RS08015	1796377	1797483	GMET_RS08015-MONOMER	Gmet_1594
GMET_RS05565	GMET_RS05565	1231882	1232499	GMET_RS05565-MONOMER	Gmet_1109
GMET_RS13355	GMET_RS13355	3010751	3013021	GMET_RS13355-MONOMER	Gmet_2662
GMET_RS04390	GMET_RS04390	965465	966655	GMET_RS04390-MONOMER	Gmet_0876
GMET_RS10515	GMET_RS10515	2345703	2346854	GMET_RS10515-MONOMER	Gmet_2085
GMET_RS17830	GMET_RS17830	3988471	3989040	GMET_RS17830-MONOMER	Gmet_3554
GMET_RS13360	GMET_RS13360	3013018	3014259	GMET_RS13360-MONOMER	Gmet_2663
GMET_RS01875	GMET_RS01875	421098	422345	GMET_RS01875-MONOMER	Gmet_0376
GMET_RS10520	GMET_RS10520	2346881	2347420	GMET_RS10520-MONOMER	Gmet_2086
GMET_RS17400	GMET_RS17400	3890950	3892791	GMET_RS17400-MONOMER	Gmet_3470
GMET_RS13365	GMET_RS13365	3014263	3015414	GMET_RS13365-MONOMER	Gmet_2664
GMET_RS05570	GMET_RS05570	1232496	1234205	GMET_RS05570-MONOMER	Gmet_1110
GMET_RS13370	GMET_RS13370	3015427	3015894	GMET_RS13370-MONOMER	Gmet_2665
GMET_RS10525	GMET_RS10525	2347469	2349430	GMET_RS10525-MONOMER	Gmet_2087
GMET_RS13375	GMET_RS13375	3016025	3016321	GMET_RS13375-MONOMER	Gmet_2666
GMET_RS02635	GMET_RS02635	567005	567676	GMET_RS02635-MONOMER	Gmet_0528
GMET_RS08020	GMET_RS08020	1797489	1798100	GMET_RS08020-MONOMER	Gmet_1595
GMET_RS13380	GMET_RS13380	3016531	3017928	GMET_RS13380-MONOMER	Gmet_2667
GMET_RS03680	GMET_RS03680	807268	807666	GMET_RS03680-MONOMER	Gmet_0734
GMET_RS04395	GMET_RS04395	966664	966987	GMET_RS04395-MONOMER	Gmet_0877
GMET_RS13385	GMET_RS13385	3017970	3018185	GMET_RS13385-MONOMER	Gmet_2668
GMET_RS05575	GMET_RS05575	1234205	1234921	GMET_RS05575-MONOMER	Gmet_1111
GMET_RS00535	GMET_RS00535	132351	133295	GMET_RS00535-MONOMER	Gmet_0106
GMET_RS10530	GMET_RS10530	2349629	2350774	GMET_RS10530-MONOMER	Gmet_2088
GMET_RS16380	GMET_RS16380	3677438	3678331	GMET_RS16380-MONOMER	Gmet_3268
GMET_RS13390	GMET_RS13390	3018244	3018687	GMET_RS13390-MONOMER	Gmet_2669
GMET_RS08025	GMET_RS08025	1798274	1798813	GMET_RS08025-MONOMER	Gmet_1596
GMET_RS01880	GMET_RS01880	422469	422669	GMET_RS01880-MONOMER	Gmet_0377
GMET_RS03155	GMET_RS03155	700320	700952	GMET_RS03155-MONOMER	Gmet_0626
GMET_RS10535	GMET_RS10535	2351075	2351425	GMET_RS10535-MONOMER	Gmet_2089
GMET_RS13395	GMET_RS13395	3018713	3019090	GMET_RS13395-MONOMER	Gmet_2670
GMET_RS01410	GMET_RS01410	312658	313446	GMET_RS01410-MONOMER	Gmet_0281
GMET_RS13400	GMET_RS13400	3019102	3019863	GMET_RS13400-MONOMER	Gmet_2671
GMET_RS00925	GMET_RS00925	213885	214394	GMET_RS00925-MONOMER	Gmet_0184
GMET_RS05580	GMET_RS05580	1234934	1235476	GMET_RS05580-MONOMER	Gmet_1112
GMET_RS10540	GMET_RS10540	2351605	2352078	GMET_RS10540-MONOMER	Gmet_2090
GMET_RS08030	GMET_RS08030	1798827	1799009	GMET_RS08030-MONOMER	Gmet_1597
GMET_RS18500	GMET_RS18500	3892952	3893029	GMET_RS18500-MONOMER	
GMET_RS13405	GMET_RS13405	3019904	3020821	GMET_RS13405-MONOMER	Gmet_2672
GMET_RS17035	GMET_RS17035	3811888	3812655	GMET_RS17035-MONOMER	Gmet_3398
GMET_RS02640	GMET_RS02640	567810	569444	GMET_RS02640-MONOMER	Gmet_0529
GMET_RS02205	GMET_RS02205	485366	485827	GMET_RS02205-MONOMER	Gmet_0441
GMET_RS04400	GMET_RS04400	967215	967715	GMET_RS04400-MONOMER	Gmet_0878
GMET_RS13410	GMET_RS13410	3020942	3022153	GMET_RS13410-MONOMER	Gmet_2673
GMET_RS16385	GMET_RS16385	3678338	3679411	GMET_RS16385-MONOMER	Gmet_3269
GMET_RS10545	GMET_RS10545	2352163	2353239	GMET_RS10545-MONOMER	Gmet_2091
GMET_RS03685	GMET_RS03685	807706	808707	GMET_RS03685-MONOMER	Gmet_0735
GMET_RS13415	GMET_RS13415	3022164	3022793	GMET_RS13415-MONOMER	Gmet_2674
GMET_RS08035	GMET_RS08035	1799052	1800089	GMET_RS08035-MONOMER	Gmet_1598
GMET_RS05585	GMET_RS05585	1235484	1236914	GMET_RS05585-MONOMER	Gmet_1113
GMET_RS10550	GMET_RS10550	2353453	2356647	GMET_RS10550-MONOMER	Gmet_2092
GMET_RS13420	GMET_RS13420	3022986	3024140	GMET_RS13420-MONOMER	Gmet_2675
GMET_RS02645	GMET_RS02645	569585	570541	GMET_RS02645-MONOMER	Gmet_0530
GMET_RS01885	GMET_RS01885	422778	423473	GMET_RS01885-MONOMER	Gmet_0378
GMET_RS10555	GMET_RS10555	2356911	2358080	GMET_RS10555-MONOMER	Gmet_2093
GMET_RS08040	GMET_RS08040	1800102	1801082	GMET_RS08040-MONOMER	Gmet_1599
GMET_RS16390	GMET_RS16390	3679408	3679740	GMET_RS16390-MONOMER	Gmet_3270
GMET_RS13425	GMET_RS13425	3024137	3025738	GMET_RS13425-MONOMER	Gmet_2676
GMET_RS05590	GMET_RS05590	1237343	1238065	GMET_RS05590-MONOMER	Gmet_1114
GMET_RS10560	GMET_RS10560	2358233	2358691	GMET_RS10560-MONOMER	Gmet_2094
GMET_RS13430	GMET_RS13430	3025823	3027010	GMET_RS13430-MONOMER	Gmet_2677
GMET_RS04405	GMET_RS04405	967764	968654	GMET_RS04405-MONOMER	Gmet_0879
GMET_RS17835	GMET_RS17835	3989154	3989501	GMET_RS17835-MONOMER	Gmet_3555
GMET_RS03690	GMET_RS03690	808712	809203	GMET_RS03690-MONOMER	Gmet_0736
GMET_RS10565	GMET_RS10565	2358719	2359699	GMET_RS10565-MONOMER	Gmet_2095
GMET_RS08045	GMET_RS08045	1801106	1802032	GMET_RS08045-MONOMER	Gmet_1600
GMET_RS18675	GMET_RS18675	3893048	3893230	GMET_RS18675-MONOMER	
GMET_RS05595	GMET_RS05595	1238150	1238701	GMET_RS05595-MONOMER	Gmet_1115
GMET_RS10570	GMET_RS10570	2360064	2360510	GMET_RS10570-MONOMER	Gmet_2096
GMET_RS16395	GMET_RS16395	3679823	3680914	GMET_RS16395-MONOMER	Gmet_3271
GMET_RS13435	GMET_RS13435	3027100	3027549	GMET_RS13435-MONOMER	Gmet_2678
GMET_RS01890	GMET_RS01890	423470	424420	GMET_RS01890-MONOMER	Gmet_0379
GMET_RS08050	GMET_RS08050	1802040	1802780	GMET_RS08050-MONOMER	Gmet_1601
GMET_RS03160	GMET_RS03160	700975	701598	GMET_RS03160-MONOMER	Gmet_0627
GMET_RS13440	GMET_RS13440	3027590	3027979	GMET_RS13440-MONOMER	Gmet_2679
GMET_RS10575	GMET_RS10575	2360592	2361023	GMET_RS10575-MONOMER	Gmet_2097
GMET_RS05600	GMET_RS05600	1238746	1238943	GMET_RS05600-MONOMER	Gmet_1116
GMET_RS13445	GMET_RS13445	3028043	3028744	GMET_RS13445-MONOMER	Gmet_2680
GMET_RS04410	GMET_RS04410	968651	970192	GMET_RS04410-MONOMER	Gmet_0880
GMET_RS02650	GMET_RS02650	570870	572138	GMET_RS02650-MONOMER	Gmet_0531
GMET_RS05605	GMET_RS05605	1239014	1239808	GMET_RS05605-MONOMER	Gmet_1117
GMET_RS16400	GMET_RS16400	3680901	3681881	GMET_RS16400-MONOMER	Gmet_3272
GMET_RS10580	GMET_RS10580	2361247	2362152	GMET_RS10580-MONOMER	Gmet_2098
GMET_RS03695	GMET_RS03695	809246	812185	GMET_RS03695-MONOMER	Gmet_0737
GMET_RS13450	GMET_RS13450	3028832	3029674	GMET_RS13450-MONOMER	Gmet_2681
GMET_RS00935	GMET_RS00935	216182	217072	GMET_RS00935-MONOMER	Gmet_0186
GMET_RS05610	GMET_RS05610	1239805	1240830	GMET_RS05610-MONOMER	Gmet_1118
GMET_RS08055	GMET_RS08055	1802879	1803112	GMET_RS08055-MONOMER	Gmet_1602
GMET_RS13455	GMET_RS13455	3029684	3030427	GMET_RS13455-MONOMER	Gmet_2682
GMET_RS01895	GMET_RS01895	424463	425530	GMET_RS01895-MONOMER	Gmet_0380
GMET_RS18810	GMET_RS18810	2362278	2362454	GMET_RS18810-MONOMER	
GMET_RS17405	GMET_RS17405	3893506	3894069	GMET_RS17405-MONOMER	Gmet_3472
GMET_RS13460	GMET_RS13460	3030560	3031477	GMET_RS13460-MONOMER	Gmet_2683
GMET_RS00670	GMET_RS00670	160295	162481	GMET_RS00670-MONOMER	Gmet_0133
GMET_RS01395	GMET_RS01395	309957	310445	GMET_RS01395-MONOMER	Gmet_0278
GMET_RS17040	GMET_RS17040	3812707	3814023	GMET_RS17040-MONOMER	Gmet_3399
GMET_RS16405	GMET_RS16405	3681999	3682319	GMET_RS16405-MONOMER	Gmet_3273
GMET_RS13465	GMET_RS13465	3031508	3032371	GMET_RS13465-MONOMER	Gmet_2684
GMET_RS18255	GMET_RS18255	1240918	1241038	GMET_RS18255-MONOMER	Gmet_1119
GMET_RS18735	GMET_RS18735	970260	970436	GMET_RS18735-MONOMER	Gmet_3591
GMET_RS02655	GMET_RS02655	572210	573457	GMET_RS02655-MONOMER	Gmet_0532
GMET_RS05615	GMET_RS05615	1241345	1242049	GMET_RS05615-MONOMER	Gmet_1121
GMET_RS13470	GMET_RS13470	3032398	3033438	GMET_RS13470-MONOMER	Gmet_2685
GMET_RS10585	GMET_RS10585	2362565	2364289	GMET_RS10585-MONOMER	Gmet_2099
GMET_RS08060	GMET_RS08060	1803205	1804437	GMET_RS08060-MONOMER	Gmet_1603
GMET_RS13475	GMET_RS13475	3033502	3033915	GMET_RS13475-MONOMER	Gmet_2686
GMET_RS05620	GMET_RS05620	1242042	1242956	GMET_RS05620-MONOMER	Gmet_1122
GMET_RS10590	GMET_RS10590	2364983	2366752	GMET_RS10590-MONOMER	Gmet_2100
GMET_RS16410	GMET_RS16410	3682501	3683085	GMET_RS16410-MONOMER	Gmet_3274
GMET_RS18445	GMET_RS18445	3034065	3034304	GMET_RS18445-MONOMER	Gmet_2687
GMET_RS03700	GMET_RS03700	812209	813420	GMET_RS03700-MONOMER	Gmet_0738
GMET_RS01900	GMET_RS01900	425557	426411	GMET_RS01900-MONOMER	Gmet_0381
GMET_RS05625	GMET_RS05625	1242953	1244398	GMET_RS05625-MONOMER	Gmet_1123
GMET_RS00945	GMET_RS00945	218230	219315	GMET_RS00945-MONOMER	Gmet_0188
GMET_RS03165	GMET_RS03165	701595	701879	GMET_RS03165-MONOMER	Gmet_0628
GMET_RS13480	GMET_RS13480	3034650	3035192	GMET_RS13480-MONOMER	Gmet_2688
GMET_RS10595	GMET_RS10595	2366780	2367928	GMET_RS10595-MONOMER	Gmet_2101
GMET_RS08065	GMET_RS08065	1804450	1804896	GMET_RS08065-MONOMER	Gmet_1604
GMET_RS04415	GMET_RS04415	970433	971257	GMET_RS04415-MONOMER	Gmet_0881
GMET_RS17840	GMET_RS17840	3989527	3989925	GMET_RS17840-MONOMER	Gmet_3556
GMET_RS05630	GMET_RS05630	1244476	1245792	GMET_RS05630-MONOMER	Gmet_1124
GMET_RS10600	GMET_RS10600	2367981	2369525	GMET_RS10600-MONOMER	Gmet_2102
GMET_RS17410	GMET_RS17410	3894066	3896537	GMET_RS17410-MONOMER	Gmet_3473
GMET_RS13485	GMET_RS13485	3035314	3036639	GMET_RS13485-MONOMER	Gmet_2689
GMET_RS02660	GMET_RS02660	573496	573810	GMET_RS02660-MONOMER	Gmet_0533
GMET_RS08070	GMET_RS08070	1804988	1806235	GMET_RS08070-MONOMER	Gmet_1605
GMET_RS05635	GMET_RS05635	1245850	1247445	GMET_RS05635-MONOMER	Gmet_1125
GMET_RS10605	GMET_RS10605	2369593	2370849	GMET_RS10605-MONOMER	Gmet_2103
GMET_RS01170	GMET_RS01170	264085	264930	GMET_RS01170-MONOMER	Gmet_0232
GMET_RS13490	GMET_RS13490	3037032	3038225	GMET_RS13490-MONOMER	Gmet_2690
GMET_RS05640	GMET_RS05640	1247476	1248087	GMET_RS05640-MONOMER	Gmet_1126
GMET_RS10610	GMET_RS10610	2370864	2371304	GMET_RS10610-MONOMER	Gmet_2104
GMET_RS01195	GMET_RS01195	268351	268551	GMET_RS01195-MONOMER	Gmet_0237
GMET_RS00310	GMET_RS00310	76634	77338	GMET_RS00310-MONOMER	Gmet_0062
GMET_RS08075	GMET_RS08075	1806314	1807177	GMET_RS08075-MONOMER	Gmet_1606
GMET_RS01905	GMET_RS01905	426478	427731	GMET_RS01905-MONOMER	Gmet_0382
GMET_RS05645	GMET_RS05645	1248277	1248975	GMET_RS05645-MONOMER	Gmet_1127
GMET_RS18625	GMET_RS18625	3038272	3038421	GMET_RS18625-MONOMER	Gmet_2691
GMET_RS10615	GMET_RS10615	2371392	2371997	GMET_RS10615-MONOMER	Gmet_2105
GMET_RS04420	GMET_RS04420	971379	972305	GMET_RS04420-MONOMER	Gmet_0882
GMET_RS16415	GMET_RS16415	3683108	3684454	GMET_RS16415-MONOMER	Gmet_3275
GMET_RS13495	GMET_RS13495	3038434	3040092	GMET_RS13495-MONOMER	Gmet_2692
GMET_RS05650	GMET_RS05650	1249212	1251128	GMET_RS05650-MONOMER	Gmet_1128
GMET_RS10620	GMET_RS10620	2372028	2373107	GMET_RS10620-MONOMER	Gmet_2106
GMET_RS08080	GMET_RS08080	1807237	1807596	GMET_RS08080-MONOMER	Gmet_1607
GMET_RS02665	GMET_RS02665	573924	574898	GMET_RS02665-MONOMER	Gmet_0534
GMET_RS17845	GMET_RS17845	3989991	3990731	GMET_RS17845-MONOMER	Gmet_3557
GMET_RS04425	GMET_RS04425	972445	973485	GMET_RS04425-MONOMER	Gmet_0883
GMET_RS05655	GMET_RS05655	1251141	1251650	GMET_RS05655-MONOMER	Gmet_1129
GMET_RS10625	GMET_RS10625	2373162	2374091	GMET_RS10625-MONOMER	Gmet_2107
GMET_RS13500	GMET_RS13500	3040555	3041235	GMET_RS13500-MONOMER	Gmet_2693
GMET_RS03705	GMET_RS03705	813505	815487	GMET_RS03705-MONOMER	Gmet_0739
GMET_RS17415	GMET_RS17415	3896539	3897858	GMET_RS17415-MONOMER	Gmet_3474
GMET_RS13505	GMET_RS13505	3041232	3043001	GMET_RS13505-MONOMER	Gmet_2694
GMET_RS08085	GMET_RS08085	1808018	1808308	GMET_RS08085-MONOMER	Gmet_1608
GMET_RS05660	GMET_RS05660	1251650	1252456	GMET_RS05660-MONOMER	Gmet_1130
GMET_RS10630	GMET_RS10630	2374164	2374736	GMET_RS10630-MONOMER	Gmet_2108
GMET_RS17045	GMET_RS17045	3814163	3815233	GMET_RS17045-MONOMER	Gmet_3400
GMET_RS13510	GMET_RS13510	3043029	3044021	GMET_RS13510-MONOMER	Gmet_2695
GMET_RS04430	GMET_RS04430	973538	974473	GMET_RS04430-MONOMER	Gmet_0884
GMET_RS01910	GMET_RS01910	427795	428433	GMET_RS01910-MONOMER	Gmet_0383
GMET_RS05665	GMET_RS05665	1252473	1253510	GMET_RS05665-MONOMER	Gmet_1131
GMET_RS18230	GMET_RS18230	701907	702731	GMET_RS18230-MONOMER	Gmet_0629
GMET_RS13515	GMET_RS13515	3044146	3045993	GMET_RS13515-MONOMER	Gmet_2696
GMET_RS10635	GMET_RS10635	2374764	2376185	GMET_RS10635-MONOMER	Gmet_2109
GMET_RS00490	GMET_RS00490	122523	122720	GMET_RS00490-MONOMER	Gmet_0098
GMET_RS01405	GMET_RS01405	312033	312518	GMET_RS01405-MONOMER	Gmet_0280
GMET_RS13520	GMET_RS13520	3046200	3046928	GMET_RS13520-MONOMER	Gmet_2697
GMET_RS10640	GMET_RS10640	2376501	2377868	GMET_RS10640-MONOMER	Gmet_2110
GMET_RS13525	GMET_RS13525	3046903	3048633	GMET_RS13525-MONOMER	Gmet_2698
GMET_RS04435	GMET_RS04435	974460	975392	GMET_RS04435-MONOMER	Gmet_0885
GMET_RS02670	GMET_RS02670	574980	575276	GMET_RS02670-MONOMER	Gmet_0535
GMET_RS03710	GMET_RS03710	815503	815811	GMET_RS03710-MONOMER	Gmet_0740
GMET_RS05670	GMET_RS05670	1253512	1254546	GMET_RS05670-MONOMER	Gmet_1132
GMET_RS13530	GMET_RS13530	3048743	3049402	GMET_RS13530-MONOMER	Gmet_2699
GMET_RS16420	GMET_RS16420	3684447	3686120	GMET_RS16420-MONOMER	Gmet_3276
GMET_RS10645	GMET_RS10645	2378160	2378825	GMET_RS10645-MONOMER	Gmet_2112
GMET_RS18545	GMET_RS18545	1808637	1808806	GMET_RS18545-MONOMER	
GMET_RS13535	GMET_RS13535	3049483	3049920	GMET_RS13535-MONOMER	Gmet_2700
GMET_RS10650	GMET_RS10650	2378902	2379378	GMET_RS10650-MONOMER	Gmet_2113
GMET_RS17850	GMET_RS17850	3990948	3991610	GMET_RS17850-MONOMER	Gmet_3558
GMET_RS13540	GMET_RS13540	3050053	3051081	GMET_RS13540-MONOMER	Gmet_2701
GMET_RS01915	GMET_RS01915	428430	429740	GMET_RS01915-MONOMER	Gmet_0384
GMET_RS05675	GMET_RS05675	1254546	1255883	GMET_RS05675-MONOMER	Gmet_1133
GMET_RS18325	GMET_RS18325	1808811	1808948	GMET_RS18325-MONOMER	
GMET_RS13545	GMET_RS13545	3051272	3052231	GMET_RS13545-MONOMER	Gmet_2702
GMET_RS17420	GMET_RS17420	3897937	3898614	GMET_RS17420-MONOMER	Gmet_3475
GMET_RS10655	GMET_RS10655	2379375	2381096	GMET_RS10655-MONOMER	Gmet_2114
GMET_RS00955	GMET_RS00955	220758	221195	GMET_RS00955-MONOMER	Gmet_0190
GMET_RS16425	GMET_RS16425	3686289	3687638	GMET_RS16425-MONOMER	Gmet_3277
GMET_RS13550	GMET_RS13550	3052231	3053070	GMET_RS13550-MONOMER	Gmet_2703
GMET_RS05680	GMET_RS05680	1255877	1256110	GMET_RS05680-MONOMER	Gmet_1134
GMET_RS10660	GMET_RS10660	2381099	2382709	GMET_RS10660-MONOMER	Gmet_2115
GMET_RS04440	GMET_RS04440	975396	976559	GMET_RS04440-MONOMER	Gmet_0886
GMET_RS13555	GMET_RS13555	3053091	3053849	GMET_RS13555-MONOMER	Gmet_2704
GMET_RS08095	GMET_RS08095	1809046	1809375	GMET_RS08095-MONOMER	Gmet_1610
GMET_RS00755	GMET_RS00755	181890	182360	GMET_RS00755-MONOMER	Gmet_0150
GMET_RS02675	GMET_RS02675	575370	577265	GMET_RS02675-MONOMER	Gmet_0536
GMET_RS05685	GMET_RS05685	1256115	1256753	GMET_RS05685-MONOMER	Gmet_1135
GMET_RS13560	GMET_RS13560	3053897	3054586	GMET_RS13560-MONOMER	Gmet_2705
GMET_RS10665	GMET_RS10665	2382728	2384467	GMET_RS10665-MONOMER	Gmet_2116
GMET_RS03715	GMET_RS03715	815945	816712	GMET_RS03715-MONOMER	Gmet_0741
GMET_RS18860	GMET_RS18860	3054723	3054878	GMET_RS18860-MONOMER	Gmet_3622
GMET_RS05690	GMET_RS05690	1256755	1257045	GMET_RS05690-MONOMER	Gmet_1136
GMET_RS10670	GMET_RS10670	2385116	2386261	GMET_RS10670-MONOMER	Gmet_2117
GMET_RS19005	GMET_RS19005	1809445	1809858	GMET_RS19005-MONOMER	Gmet_1611
GMET_RS16430	GMET_RS16430	3687740	3688096	GMET_RS16430-MONOMER	Gmet_3278
GMET_RS13565	GMET_RS13565	3055143	3055610	GMET_RS13565-MONOMER	Gmet_2706
GMET_RS01920	GMET_RS01920	429737	430789	GMET_RS01920-MONOMER	Gmet_0385
GMET_RS05695	GMET_RS05695	1257049	1258194	GMET_RS05695-MONOMER	Gmet_1137
GMET_RS03175	GMET_RS03175	702759	703040	GMET_RS03175-MONOMER	Gmet_0630
GMET_RS10675	GMET_RS10675	2386317	2388164	GMET_RS10675-MONOMER	Gmet_2118
GMET_RS17855	GMET_RS17855	3991612	3993486	GMET_RS17855-MONOMER	Gmet_3559
GMET_RS13570	GMET_RS13570	3055632	3057149	GMET_RS13570-MONOMER	Gmet_2707
GMET_RS18555	GMET_RS18555	1809874	1810017	GMET_RS18555-MONOMER	Gmet_1612
GMET_RS05700	GMET_RS05700	1258195	1259007	GMET_RS05700-MONOMER	Gmet_1138
GMET_RS10680	GMET_RS10680	2388194	2388937	GMET_RS10680-MONOMER	Gmet_2119
GMET_RS00495	GMET_RS00495	122821	123384	GMET_RS00495-MONOMER	Gmet_0099
GMET_RS17425	GMET_RS17425	3898624	3899934	GMET_RS17425-MONOMER	Gmet_3476
GMET_RS13575	GMET_RS13575	3057174	3057791	GMET_RS13575-MONOMER	Gmet_2708
GMET_RS02680	GMET_RS02680	577210	578457	GMET_RS02680-MONOMER	Gmet_0537
GMET_RS10685	GMET_RS10685	2388979	2389500	GMET_RS10685-MONOMER	Gmet_2120
GMET_RS05705	GMET_RS05705	1259189	1259563	GMET_RS05705-MONOMER	Gmet_1139
GMET_RS17050	GMET_RS17050	3815246	3816868	GMET_RS17050-MONOMER	Gmet_3401
GMET_RS16435	GMET_RS16435	3688154	3689980	GMET_RS16435-MONOMER	Gmet_3279
GMET_RS13580	GMET_RS13580	3057858	3059465	GMET_RS13580-MONOMER	Gmet_2709
GMET_RS03720	GMET_RS03720	817074	817472	GMET_RS03720-MONOMER	Gmet_0742
GMET_RS08105	GMET_RS08105	1810253	1812727	GMET_RS08105-MONOMER	Gmet_1613
GMET_RS13585	GMET_RS13585	3059548	3061815	GMET_RS13585-MONOMER	Gmet_2710
GMET_RS05710	GMET_RS05710	1259514	1260743	GMET_RS05710-MONOMER	Gmet_1140
GMET_RS10690	GMET_RS10690	2389537	2390055	GMET_RS10690-MONOMER	Gmet_2121
GMET_RS13590	GMET_RS13590	3061837	3062880	GMET_RS13590-MONOMER	Gmet_2711
GMET_RS01925	GMET_RS01925	430815	431402	GMET_RS01925-MONOMER	Gmet_0386
GMET_RS13595	GMET_RS13595	3062882	3064126	GMET_RS13595-MONOMER	Gmet_2712
GMET_RS05715	GMET_RS05715	1260740	1264006	GMET_RS05715-MONOMER	Gmet_1141
GMET_RS17430	GMET_RS17430	3900064	3904368	GMET_RS17430-MONOMER	Gmet_3477
GMET_RS10695	GMET_RS10695	2390086	2391009	GMET_RS10695-MONOMER	Gmet_2122
GMET_RS08110	GMET_RS08110	1812731	1815346	GMET_RS08110-MONOMER	Gmet_1614
GMET_RS18120	GMET_RS18120	313583	313954	GMET_RS18120-MONOMER	
