Reaction,Complexes
O3D1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
O3DODEC,G12WB-232-MONOMER
DODEC1,G12WB-1311-MONOMER
DODEC2,CPLX_BMOC-0
OMR1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
M3TT,G12WB-232-MONOMER
TTMR1,G12WB-1311-MONOMER
MMHO,CPLX_BMOC-0
OPALM1,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
PCA1,G12WB-2108-MONOMER
PCA2,G12WB-2108-MONOMER
OCAM,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
O3CCO,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
ODCOA,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
OX3COA,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
THEXCOA,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
OX3HECOA,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
HACD1i,G12WB-1178-MONOMER
ACOAD1fr,G12WB-1176-MONOMER OR G12WB-1175-MONOMER OR G12WB-1174-MONOMER
HBCH,G12WB-911-MONOMER OR G12WB-1177-MONOMER
ACCOAS,G12WB-1179-MONOMER OR G12WB-2827-MONOMER
HBRCH,G12WB-2108-MONOMER
MCOAH,G12WB-2108-MONOMER
PCOAH,G12WB-2108-MONOMER
SRCOAH,G12WB-2108-MONOMER
ALCD19,G12WB-443-MONOMER OR G12WB-3131-MONOMER OR G12WB-3171-MONOMER
ALCD19y,G12WB-443-MONOMER OR G12WB-3131-MONOMER OR G12WB-3171-MONOMER
GLYALDDr,G12WB-2361-MONOMER
GLYP,G12WB-852-MONOMER OR G12WB-1520-MONOMER_mod_mg2(1) OR G12WB-1520-MONOMER_mod_mn2(1)
PCHD,G12WB-1961-MONOMER OR G12WB-1865-MONOMER
MCHD,G12WB-1961-MONOMER OR G12WB-1865-MONOMER
SRCHD,G12WB-1961-MONOMER OR G12WB-1865-MONOMER
DHPH,G12WB-2592-MONOMER
DTPH_2,G12WB-2592-MONOMER
DOPH,G12WB-2592-MONOMER
GLNabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
PIabc,G12WB-3431-MONOMER OR G12WB-3430-MONOMER OR G12WB-3435-MONOMER OR G12WB-3429-MONOMER
ARGabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
HISabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
TYRabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
ZNabc,G12WB-419-MONOMER
G3Pabc,CPLX12WB-106
FE2abc,G12WB-1786-MONOMER OR G12WB-1787-MONOMER OR G12WB-1788-MONOMER OR G12WB-1789-MONOMER
NO3abc,CPLX12WB-94 OR CPLX12WB-101 OR G12WB-2512-MONOMER OR G12WB-2515-MONOMER OR CPLX_NO3abc-0
CYSabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
CO1abc,CPLX_CO1abc-0 OR CPLX_CO1abc-1
METabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
TRPabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
SPMDabc,G12WB-1139-MONOMER OR G12WB-1141-MONOMER
LYSabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
LEUabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
ALAabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
PHEabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
COabc,CPLX_COabc-0 OR CPLX12WB-89 OR CPLX_COabc-1
CA2abc,G12WB-1968-MONOMER OR G12WB-2657-MONOMER OR G12WB-1776-MONOMER OR G12WB-2993-MONOMER
VALabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
PROabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
MG2abc_copy1,G12WB-3546-MONOMER OR G12WB-3551-MONOMER
THRabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
Kabc,CPLX12WB-41
GLYabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
MG2abc_copy2,G12WB-3549-MONOMER OR G12WB-1799-MONOMER OR G12WB-703-MONOMER
SERabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
ILEabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
RIBabc,CPLX12WB-88 OR CPLX12WB-98
ASNS3_1,G12WB-497-MONOMER OR G12WB-1771-MONOMER_mod_mg2(1) OR G12WB-2848-MONOMER
GLNSCP,G12WB-3777-MONOMER OR G12WB-3775-MONOMER
ACGS_copy1,G12WB-2181-MONOMER
ABUTD,G12WB-2361-MONOMER
