Gene Name	Accession-2	Left-End-Position	Right-End-Position	Product	Accession-1
CLJU_RS08115	CLJU_RS08115	1800114	1800548	CLJU_RS08115-MONOMER	CLJU_c16550
CLJU_RS01655	CLJU_RS01655	353469	355418	CLJU_RS01655-MONOMER	CLJU_c03390
CLJU_RS04520	CLJU_RS04520	1017591	1018250	CLJU_RS04520-MONOMER	CLJU_c09170
CLJU_RS02930	CLJU_RS02930	653890	654540	CLJU_RS02930-MONOMER	CLJU_c05960
CLJU_RS13370	CLJU_RS13370	2995820	2996023	CLJU_RS13370-MONOMER	
CLJU_RS04585	CLJU_RS04585	1036596	1037561	CLJU_RS04585-MONOMER	CLJU_c09300
CLJU_RS11090	CLJU_RS11090	2472838	2474394	CLJU_RS11090-MONOMER	CLJU_c22540
CLJU_RS00250	CLJU_RS00250	50997	51749	CLJU_RS00250-MONOMER	CLJU_c00520
CLJU_RS21290	CLJU_RS21290	2023357	2024871	CLJU_RS21290-MONOMER	CLJU_c18680
CLJU_RS13565	CLJU_RS13565	3035268	3035714	CLJU_RS13565-MONOMER	CLJU_c27480
CLJU_RS00730	CLJU_RS00730	149245	150282	CLJU_RS00730-MONOMER	CLJU_c01490
CLJU_RS12745	CLJU_RS12745	2865160	2866755	CLJU_RS12745-MONOMER	CLJU_c25870
CLJU_RS13220	CLJU_RS13220	2967635	2968567	CLJU_RS13220-MONOMER	CLJU_c26820
CLJU_RS15330	CLJU_RS15330	3432345	3432662	CLJU_RS15330-MONOMER	CLJU_c31090
CLJU_RS06470	CLJU_RS06470	1415817	1416695	CLJU_RS06470-MONOMER	CLJU_c13180
CLJU_RS16490	CLJU_RS16490	3654243	3655044	CLJU_RS16490-MONOMER	CLJU_c33450
CLJU_RS19975	CLJU_RS19975	4410728	4412269	CLJU_RS19975-MONOMER	CLJU_c40560
CLJU_RS13845	CLJU_RS13845	3101255	3102094	CLJU_RS13845-MONOMER	CLJU_c28040
CLJU_RS08410	CLJU_RS08410	1859523	1860056	CLJU_RS08410-MONOMER	CLJU_c17140
CLJU_RS16255	CLJU_RS16255	3604107	3605360	CLJU_RS16255-MONOMER	CLJU_c32980
CLJU_RS22365	CLJU_RS22365	3349626	3349739	CLJU_RS22365-MONOMER	
CLJU_RS18975	CLJU_RS18975	4186814	4187986	CLJU_RS18975-MONOMER	CLJU_c38530
CLJU_RS15775	CLJU_RS15775	3501084	3502037	CLJU_RS15775-MONOMER	CLJU_c32010
CLJU_RS08760	CLJU_RS08760	1929968	1931965	CLJU_RS08760-MONOMER	CLJU_c17830
CLJU_RS00435	CLJU_RS00435	83894	84586	CLJU_RS00435-MONOMER	CLJU_c00900
CLJU_RS15075	CLJU_RS15075	3380342	3382057	CLJU_RS15075-MONOMER	CLJU_c30560
CLJU_RS16120	CLJU_RS16120	3579078	3579662	CLJU_RS16120-MONOMER	CLJU_c32710
CLJU_RS05575	CLJU_RS05575	1237295	1238290	CLJU_RS05575-MONOMER	CLJU_c11370
CLJU_RS10150	CLJU_RS10150	2253219	2253845	CLJU_RS10150-MONOMER	CLJU_c20670
CLJU_RS14360	CLJU_RS14360	3214211	3214720	CLJU_RS14360-MONOMER	CLJU_c29110
CLJU_RS02665	CLJU_RS02665	586475	587629	CLJU_RS02665-MONOMER	CLJU_c05420
CLJU_RS21550	CLJU_RS21550	1096245	1096823	CLJU_RS21550-MONOMER	
CLJU_RS18865	CLJU_RS18865	4148792	4157428	CLJU_RS18865-MONOMER	CLJU_c38300
CLJU_RS11500	CLJU_RS11500	2570131	2571300	CLJU_RS11500-MONOMER	CLJU_c23390
CLJU_RS03190	CLJU_RS03190	714626	715531	CLJU_RS03190-MONOMER	CLJU_c06490
CLJU_RS10685	CLJU_RS10685	2377898	2379304	CLJU_RS10685-MONOMER	CLJU_c21770
CLJU_RS15270	CLJU_RS15270	3422264	3422458	CLJU_RS15270-MONOMER	CLJU_c30960
CLJU_RS19175	CLJU_RS19175	4238573	4239337	CLJU_RS19175-MONOMER	CLJU_c38950
CLJU_RS07170	CLJU_RS07170	1574678	1574887	CLJU_RS07170-MONOMER	CLJU_c14620
CLJU_RS15550	CLJU_RS15550	3465403	3465939	CLJU_RS15550-MONOMER	CLJU_c31530
CLJU_RS06305	CLJU_RS06305	1386604	1387515	CLJU_RS06305-MONOMER	CLJU_c12860
CLJU_RS12500	CLJU_RS12500	2813109	2813981	CLJU_RS12500-MONOMER	CLJU_c25370
CLJU_RS05300	CLJU_RS05300	1189974	1190603	CLJU_RS05300-MONOMER	CLJU_c10800
CLJU_RS19240	CLJU_RS19240	4252781	4253254	CLJU_RS19240-MONOMER	CLJU_c39080
CLJU_RS21825	CLJU_RS21825	3545894	3546040	CLJU_RS21825-MONOMER	
CLJU_RS16655	CLJU_RS16655	3691823	3692149	CLJU_RS16655-MONOMER	CLJU_c33790
CLJU_RS19615	CLJU_RS19615	4329986	4330936	CLJU_RS19615-MONOMER	CLJU_c39820
CLJU_RS07455	CLJU_RS07455	1650801	1651745	CLJU_RS07455-MONOMER	CLJU_c15210
CLJU_RS03990	CLJU_RS03990	897505	898386	CLJU_RS03990-MONOMER	CLJU_c08100
CLJU_RS18230	CLJU_RS18230	4013468	4015093	CLJU_RS18230-MONOMER	CLJU_c37020
CLJU_RS04940	CLJU_RS04940	1116569	1121362	CLJU_RS04940-MONOMER	CLJU_c10070
CLJU_RS09485	CLJU_RS09485	2104577	2105248	CLJU_RS09485-MONOMER	CLJU_c19360
CLJU_RS01740	CLJU_RS01740	369557	370840	CLJU_RS01740-MONOMER	CLJU_c03560
CLJU_RS14840	CLJU_RS14840	3319740	3321122	CLJU_RS14840-MONOMER	CLJU_c30090
CLJU_RS07825	CLJU_RS07825	1736017	1736640	CLJU_RS07825-MONOMER	CLJU_c15960
CLJU_RS18585	CLJU_RS18585	4097106	4097936	CLJU_RS18585-MONOMER	CLJU_c37740
CLJU_RS20985	CLJU_RS20985	4597627	4598469	CLJU_RS20985-MONOMER	CLJU_c42590
CLJU_RS03360	CLJU_RS03360	752759	753979	CLJU_RS03360-MONOMER	CLJU_c06830
CLJU_RS02505	CLJU_RS02505	554693	556507	CLJU_RS02505-MONOMER	CLJU_c05110
CLJU_RS06015	CLJU_RS06015	1326118	1326819	CLJU_RS06015-MONOMER	CLJU_c12260
CLJU_RS09740	CLJU_RS09740	2154943	2156208	CLJU_RS09740-MONOMER	CLJU_c19870
CLJU_RS08415	CLJU_RS08415	1860080	1861120	CLJU_RS08415-MONOMER	CLJU_c17150
CLJU_RS17220	CLJU_RS17220	3813177	3813566	CLJU_RS17220-MONOMER	CLJU_c34930
CLJU_RS18920	CLJU_RS18920	4173787	4175052	CLJU_RS18920-MONOMER	CLJU_c38410
CLJU_RS19940	CLJU_RS19940	4403585	4404442	CLJU_RS19940-MONOMER	CLJU_c40490
CLJU_RS11940	CLJU_RS11940	2689666	2690817	CLJU_RS11940-MONOMER	CLJU_c24270
CLJU_RS08765	CLJU_RS08765	1932089	1932571	CLJU_RS08765-MONOMER	CLJU_c17840
CLJU_RS00175	CLJU_RS00175	31836	32198	CLJU_RS00175-MONOMER	CLJU_c00340
CLJU_RS17480	CLJU_RS17480	3871147	3871341	CLJU_RS17480-MONOMER	CLJU_c35500
CLJU_RS10155	CLJU_RS10155	2253847	2254959	CLJU_RS10155-MONOMER	CLJU_c20680
CLJU_RS03255	CLJU_RS03255	728066	729991	CLJU_RS03255-MONOMER	CLJU_c06620
CLJU_RS06695	CLJU_RS06695	1465325	1465777	CLJU_RS06695-MONOMER	CLJU_c13640
CLJU_RS10690	CLJU_RS10690	2379297	2379782	CLJU_RS10690-MONOMER	CLJU_c21780
CLJU_RS15410	CLJU_RS15410	3446046	3446948	CLJU_RS15410-MONOMER	CLJU_c31250
CLJU_RS11210	CLJU_RS11210	2499340	2500044	CLJU_RS11210-MONOMER	CLJU_c22790
CLJU_RS22350	CLJU_RS22350	3248287	3248370	CLJU_RS22350-MONOMER	
CLJU_RS03845	CLJU_RS03845	865433	866143	CLJU_RS03845-MONOMER	CLJU_c07820
CLJU_RS09030	CLJU_RS09030	1991720	1991947	CLJU_RS09030-MONOMER	CLJU_c18390
CLJU_RS08120	CLJU_RS08120	1800941	1801594	CLJU_RS08120-MONOMER	CLJU_c16560
CLJU_RS18460	CLJU_RS18460	4072847	4073689	CLJU_RS18460-MONOMER	CLJU_c37490
CLJU_RS18145	CLJU_RS18145	3994211	3994957	CLJU_RS18145-MONOMER	CLJU_c36860
CLJU_RS12935	CLJU_RS12935	2909712	2910713	CLJU_RS12935-MONOMER	CLJU_c26250
CLJU_RS02935	CLJU_RS02935	654700	655854	CLJU_RS02935-MONOMER	CLJU_c05970
CLJU_RS20105	CLJU_RS20105	4434264	4434482	CLJU_RS20105-MONOMER	CLJU_c40820
CLJU_RS00255	CLJU_RS00255	51770	52879	CLJU_RS00255-MONOMER	CLJU_c00530
CLJU_RS02085	CLJU_RS02085	446509	447888	CLJU_RS02085-MONOMER	CLJU_c04270
CLJU_RS04705	CLJU_RS04705	1064690	1064905	CLJU_RS04705-MONOMER	CLJU_c09540
CLJU_RS20840	CLJU_RS20840	4565060	4565875	CLJU_RS20840-MONOMER	CLJU_c42310
CLJU_RS19585	CLJU_RS19585	4325666	4326214	CLJU_RS19585-MONOMER	CLJU_c39760
CLJU_RS13925	CLJU_RS13925	3122283	3123155	CLJU_RS13925-MONOMER	CLJU_c28200
CLJU_RS12750	CLJU_RS12750	2866851	2867708	CLJU_RS12750-MONOMER	CLJU_c25880
CLJU_RS03890	CLJU_RS03890	876328	877302	CLJU_RS03890-MONOMER	CLJU_c07910
CLJU_RS13610	CLJU_RS13610	3046484	3047593	CLJU_RS13610-MONOMER	CLJU_c27560
CLJU_RS18645	CLJU_RS18645	4106323	4107084	CLJU_RS18645-MONOMER	CLJU_c37860
CLJU_RS22700	CLJU_RS22700	4131295	4131441	CLJU_RS22700-MONOMER	
CLJU_RS21360	CLJU_RS21360	2743107	2744825	CLJU_RS21360-MONOMER	CLJU_c24750
CLJU_RS13980	CLJU_RS13980	3136761	3137306	CLJU_RS13980-MONOMER	CLJU_c28320
CLJU_RS15840	CLJU_RS15840	3519130	3519402	CLJU_RS15840-MONOMER	CLJU_c32140
CLJU_RS16495	CLJU_RS16495	3655087	3656403	CLJU_RS16495-MONOMER	CLJU_c33470
CLJU_RS16760	CLJU_RS16760	3714631	3715044	CLJU_RS16760-MONOMER	CLJU_c34000
CLJU_RS01270	CLJU_RS01270	261017	262039	CLJU_RS01270-MONOMER	CLJU_c02600
CLJU_RS14500	CLJU_RS14500	3247384	3248202	CLJU_RS14500-MONOMER	CLJU_c29400
CLJU_RS21785	CLJU_RS21785	3382413	3382586	CLJU_RS21785-MONOMER	CLJU_c30570
CLJU_RS08770	CLJU_RS08770	1932667	1934091	CLJU_RS08770-MONOMER	CLJU_c17850
CLJU_RS06450	CLJU_RS06450	1412047	1412364	CLJU_RS06450-MONOMER	CLJU_c13140
CLJU_RS14760	CLJU_RS14760	3299160	3299993	CLJU_RS14760-MONOMER	CLJU_c29920
CLJU_RS20930	CLJU_RS20930	4582659	4584752	CLJU_RS20930-MONOMER	CLJU_c42480
CLJU_RS22165	CLJU_RS22165	1516650	1516781	CLJU_RS22165-MONOMER	
CLJU_RS02200	CLJU_RS02200	478705	479508	CLJU_RS02200-MONOMER	CLJU_c04500
CLJU_RS16150	CLJU_RS16150	3584005	3584370	CLJU_RS16150-MONOMER	CLJU_c32770
CLJU_RS00525	CLJU_RS00525	101480	103861	CLJU_RS00525-MONOMER	CLJU_c01080
CLJU_RS13070	CLJU_RS13070	2933672	2934424	CLJU_RS13070-MONOMER	CLJU_c26520
CLJU_RS10160	CLJU_RS10160	2255056	2255853	CLJU_RS10160-MONOMER	CLJU_c20690
CLJU_RS19015	CLJU_RS19015	4197534	4198148	CLJU_RS19015-MONOMER	CLJU_c38610
CLJU_RS12835	CLJU_RS12835	2888063	2888383	CLJU_RS12835-MONOMER	CLJU_c26050
CLJU_RS11505	CLJU_RS11505	2571472	2571858	CLJU_RS11505-MONOMER	CLJU_c23400
CLJU_RS20260	CLJU_RS20260	4458836	4459207	CLJU_RS20260-MONOMER	CLJU_c41130
CLJU_RS10695	CLJU_RS10695	2379980	2380258	CLJU_RS10695-MONOMER	CLJU_c21790
CLJU_RS02805	CLJU_RS02805	621724	625131	CLJU_RS02805-MONOMER	CLJU_c05710
CLJU_RS16880	CLJU_RS16880	3743552	3744853	CLJU_RS16880-MONOMER	CLJU_c34240
CLJU_RS07175	CLJU_RS07175	1574986	1575471	CLJU_RS07175-MONOMER	CLJU_c14630
CLJU_RS11850	CLJU_RS11850	2663540	2664001	CLJU_RS11850-MONOMER	CLJU_c24090
CLJU_RS07460	CLJU_RS07460	1652002	1652724	CLJU_RS07460-MONOMER	CLJU_c15220
CLJU_RS17860	CLJU_RS17860	3951119	3952258	CLJU_RS17860-MONOMER	CLJU_c36320
CLJU_RS12635	CLJU_RS12635	2841365	2841733	CLJU_RS12635-MONOMER	CLJU_c25650
CLJU_RS00885	CLJU_RS00885	179771	179959	CLJU_RS00885-MONOMER	CLJU_c01820
CLJU_RS16815	CLJU_RS16815	3726397	3727602	CLJU_RS16815-MONOMER	CLJU_c34110
CLJU_RS19650	CLJU_RS19650	4337614	4337877	CLJU_RS19650-MONOMER	CLJU_c39890
CLJU_RS01490	CLJU_RS01490	309714	310064	CLJU_RS01490-MONOMER	CLJU_c03040
CLJU_RS09490	CLJU_RS09490	2105365	2106312	CLJU_RS09490-MONOMER	CLJU_c19370
CLJU_RS01745	CLJU_RS01745	371006	371488	CLJU_RS01745-MONOMER	CLJU_c03570
CLJU_RS07830	CLJU_RS07830	1737202	1737822	CLJU_RS07830-MONOMER	CLJU_c15980
CLJU_RS08005	CLJU_RS08005	1774158	1774403	CLJU_RS08005-MONOMER	CLJU_c16330
CLJU_RS19885	CLJU_RS19885	4389732	4389977	CLJU_RS19885-MONOMER	CLJU_c40380
CLJU_RS21050	CLJU_RS21050	4611099	4611542	CLJU_RS21050-MONOMER	CLJU_c42730
CLJU_RS09745	CLJU_RS09745	2156570	2157196	CLJU_RS09745-MONOMER	CLJU_c19880
CLJU_RS18775	CLJU_RS18775	4131438	4132043	CLJU_RS18775-MONOMER	CLJU_c38120
CLJU_RS05650	CLJU_RS05650	1248897	1249298	CLJU_RS05650-MONOMER	CLJU_c11520
CLJU_RS08420	CLJU_RS08420	1861172	1861954	CLJU_RS08420-MONOMER	CLJU_c17160
CLJU_RS02300	CLJU_RS02300	502121	502483	CLJU_RS02300-MONOMER	CLJU_c04700
CLJU_RS08775	CLJU_RS08775	1934300	1935088	CLJU_RS08775-MONOMER	CLJU_c17860
CLJU_RS03530	CLJU_RS03530	797991	798488	CLJU_RS03530-MONOMER	CLJU_c07170
CLJU_RS17825	CLJU_RS17825	3941308	3942276	CLJU_RS17825-MONOMER	CLJU_c36230
CLJU_RS05205	CLJU_RS05205	1173191	1174303	CLJU_RS05205-MONOMER	CLJU_c10600
CLJU_RS16690	CLJU_RS16690	3698004	3698822	CLJU_RS16690-MONOMER	CLJU_c33860
CLJU_RS10165	CLJU_RS10165	2256064	2256690	CLJU_RS10165-MONOMER	CLJU_c20700
CLJU_RS21935	CLJU_RS21935	4293563	4293840	CLJU_RS21935-MONOMER	
CLJU_RS15850	CLJU_RS15850	3522135	3522641	CLJU_RS15850-MONOMER	CLJU_c32160
CLJU_RS22650	CLJU_RS22650	3466187	3466330	CLJU_RS22650-MONOMER	CLJU_c31540
CLJU_RS11715	CLJU_RS11715	2622155	2623483	CLJU_RS11715-MONOMER	CLJU_c23820
CLJU_RS08125	CLJU_RS08125	1801777	1802529	CLJU_RS08125-MONOMER	CLJU_c16570
CLJU_RS06815	CLJU_RS06815	1489620	1490417	CLJU_RS06815-MONOMER	CLJU_c13880
CLJU_RS01660	CLJU_RS01660	355534	356307	CLJU_RS01660-MONOMER	CLJU_c03400
CLJU_RS05060	CLJU_RS05060	1141741	1141935	CLJU_RS05060-MONOMER	CLJU_c10310
CLJU_RS20050	CLJU_RS20050	4427150	4427584	CLJU_RS20050-MONOMER	CLJU_c40710
CLJU_RS00735	CLJU_RS00735	150729	151775	CLJU_RS00735-MONOMER	CLJU_c01500
CLJU_RS02940	CLJU_RS02940	656010	656540	CLJU_RS02940-MONOMER	CLJU_c05980
CLJU_RS20180	CLJU_RS20180	4441321	4441764	CLJU_RS20180-MONOMER	CLJU_c40970
CLJU_RS00260	CLJU_RS00260	53405	54418	CLJU_RS00260-MONOMER	CLJU_c00540
CLJU_RS09170	CLJU_RS09170	2025379	2026503	CLJU_RS09170-MONOMER	CLJU_c18690
CLJU_RS11310	CLJU_RS11310	2520715	2521824	CLJU_RS11310-MONOMER	CLJU_c22990
CLJU_RS06515	CLJU_RS06515	1426594	1427181	CLJU_RS06515-MONOMER	CLJU_c13270
CLJU_RS12755	CLJU_RS12755	2867708	2868613	CLJU_RS12755-MONOMER	CLJU_c25890
CLJU_RS20650	CLJU_RS20650	4531801	4532850	CLJU_RS20650-MONOMER	CLJU_c41910
CLJU_RS19715	CLJU_RS19715	4352459	4353592	CLJU_RS19715-MONOMER	CLJU_c40020
CLJU_RS05975	CLJU_RS05975	1317300	1317560	CLJU_RS05975-MONOMER	CLJU_c12180
CLJU_RS04080	CLJU_RS04080	917721	918482	CLJU_RS04080-MONOMER	CLJU_c08280
CLJU_RS16475	CLJU_RS16475	3651668	3652240	CLJU_RS16475-MONOMER	CLJU_c33420
CLJU_RS19990	CLJU_RS19990	4413574	4414140	CLJU_RS19990-MONOMER	CLJU_c40590
CLJU_RS14685	CLJU_RS14685	3285582	3286043	CLJU_RS14685-MONOMER	CLJU_c29770
CLJU_RS00635	CLJU_RS00635	132413	135305	CLJU_RS00635-rRNA	CLJU_c01300
CLJU_RS16970	CLJU_RS16970	3764605	3765618	CLJU_RS16970-MONOMER	CLJU_c34420
CLJU_RS16440	CLJU_RS16440	3646991	3647593	CLJU_RS16440-MONOMER	CLJU_c33350
CLJU_RS14215	CLJU_RS14215	3186619	3187947	CLJU_RS14215-MONOMER	CLJU_c28810
CLJU_RS02380	CLJU_RS02380	520558	521169	CLJU_RS02380-MONOMER	CLJU_c04860
CLJU_RS08780	CLJU_RS08780	1935397	1935867	CLJU_RS08780-MONOMER	CLJU_c17870
CLJU_RS17940	CLJU_RS17940	3972998	3973618	CLJU_RS17940-MONOMER	CLJU_c36470
CLJU_RS16125	CLJU_RS16125	3579743	3580351	CLJU_RS16125-MONOMER	CLJU_c32720
CLJU_RS03470	CLJU_RS03470	784557	785312	CLJU_RS03470-MONOMER	CLJU_c07050
CLJU_RS10170	CLJU_RS10170	2256692	2257804	CLJU_RS10170-MONOMER	CLJU_c20710
CLJU_RS02670	CLJU_RS02670	587700	588815	CLJU_RS02670-MONOMER	CLJU_c05430
CLJU_RS21240	CLJU_RS21240	1096784	1097146	CLJU_RS21240-MONOMER	CLJU_c09810
CLJU_RS11510	CLJU_RS11510	2572187	2572978	CLJU_RS11510-MONOMER	CLJU_c23410
CLJU_RS10700	CLJU_RS10700	2380804	2381685	CLJU_RS10700-MONOMER	CLJU_c21800
CLJU_RS18080	CLJU_RS18080	3991995	3992071	CLJU_RS18080-tRNA	CLJU_c36730
CLJU_RS21460	CLJU_RS21460	3823902	3825317	CLJU_RS21460-MONOMER	CLJU_c35070
CLJU_RS07180	CLJU_RS07180	1575699	1577015	CLJU_RS07180-MONOMER	CLJU_c14640
CLJU_RS12270	CLJU_RS12270	2763687	2763953	CLJU_RS12270-MONOMER	CLJU_c24910
CLJU_RS16645	CLJU_RS16645	3691158	3691295	CLJU_RS16645-MONOMER	CLJU_c33770
CLJU_RS12505	CLJU_RS12505	2814629	2815654	CLJU_RS12505-MONOMER	CLJU_c25380
CLJU_RS19245	CLJU_RS19245	4253288	4255426	CLJU_RS19245-MONOMER	CLJU_c39090
CLJU_RS16920	CLJU_RS16920	3750641	3751618	CLJU_RS16920-MONOMER	CLJU_c34320
CLJU_RS03685	CLJU_RS03685	825924	827831	CLJU_RS03685-MONOMER	CLJU_c07480
CLJU_RS07465	CLJU_RS07465	1652729	1654102	CLJU_RS07465-MONOMER	CLJU_c15230
CLJU_RS18235	CLJU_RS18235	4015480	4015800	CLJU_RS18235-MONOMER	CLJU_c37030
CLJU_RS09495	CLJU_RS09495	2106364	2106567	CLJU_RS09495-MONOMER	CLJU_c19380
CLJU_RS01750	CLJU_RS01750	371608	372060	CLJU_RS01750-MONOMER	CLJU_c03590
CLJU_RS07835	CLJU_RS07835	1738337	1739563	CLJU_RS07835-MONOMER	CLJU_c15990
CLJU_RS01565	CLJU_RS01565	328433	329317	CLJU_RS01565-MONOMER	CLJU_c03190
CLJU_RS00610	CLJU_RS00610	124514	125887	CLJU_RS00610-MONOMER	CLJU_c01250
CLJU_RS01935	CLJU_RS01935	411970	412908	CLJU_RS01935-MONOMER	CLJU_c03960
CLJU_RS19055	CLJU_RS19055	4207708	4208799	CLJU_RS19055-MONOMER	CLJU_c38690
CLJU_RS14050	CLJU_RS14050	3151626	3151700	CLJU_RS14050-tRNA	CLJU_c28460
CLJU_RS09750	CLJU_RS09750	2157432	2158001	CLJU_RS09750-MONOMER	CLJU_c19890
CLJU_RS08425	CLJU_RS08425	1862336	1863352	CLJU_RS08425-MONOMER	CLJU_c17170
CLJU_RS11945	CLJU_RS11945	2690811	2691149	CLJU_RS11945-MONOMER	CLJU_c24280
CLJU_RS01045	CLJU_RS01045	220511	222769	CLJU_RS01045-MONOMER	CLJU_c02140
CLJU_RS08785	CLJU_RS08785	1935940	1936641	CLJU_RS08785-MONOMER	CLJU_c17880
CLJU_RS17290	CLJU_RS17290	3826062	3826853	CLJU_RS17290-MONOMER	CLJU_c35090
CLJU_RS00180	CLJU_RS00180	32430	33335	CLJU_RS00180-MONOMER	CLJU_c00350
CLJU_RS06990	CLJU_RS06990	1521629	1523572	CLJU_RS06990-MONOMER	CLJU_c14250
CLJU_RS10175	CLJU_RS10175	2257852	2259705	CLJU_RS10175-MONOMER	CLJU_c20720
CLJU_RS19555	CLJU_RS19555	4321186	4321482	CLJU_RS19555-MONOMER	CLJU_c39700
CLJU_RS20630	CLJU_RS20630	4527835	4528248	CLJU_RS20630-MONOMER	CLJU_c41870
CLJU_RS10705	CLJU_RS10705	2382112	2383575	CLJU_RS10705-MONOMER	CLJU_c21810
CLJU_RS04040	CLJU_RS04040	907790	908827	CLJU_RS04040-MONOMER	CLJU_c08200
CLJU_RS13335	CLJU_RS13335	2987074	2988234	CLJU_RS13335-MONOMER	CLJU_c27060
CLJU_RS17125	CLJU_RS17125	3793744	3794850	CLJU_RS17125-MONOMER	CLJU_c34730
CLJU_RS18320	CLJU_RS18320	4033551	4034267	CLJU_RS18320-MONOMER	CLJU_c37210
CLJU_RS20320	CLJU_RS20320	4465103	4465903	CLJU_RS20320-MONOMER	CLJU_c41250
CLJU_RS09035	CLJU_RS09035	1991944	1992561	CLJU_RS09035-MONOMER	CLJU_c18400
CLJU_RS22615	CLJU_RS22615	2910922	2911059	CLJU_RS22615-MONOMER	
CLJU_RS04970	CLJU_RS04970	1125630	1126004	CLJU_RS04970-MONOMER	CLJU_c10130
CLJU_RS05535	CLJU_RS05535	1229854	1230609	CLJU_RS05535-MONOMER	CLJU_c11290
CLJU_RS06210	CLJU_RS06210	1365863	1366498	CLJU_RS06210-MONOMER	CLJU_c12650
CLJU_RS12405	CLJU_RS12405	2789836	2790939	CLJU_RS12405-MONOMER	CLJU_c25180
CLJU_RS06215	CLJU_RS06215	1366930	1367121	CLJU_RS06215-MONOMER	CLJU_c12670
CLJU_RS00265	CLJU_RS00265	55060	55266	CLJU_RS00265-MONOMER	CLJU_c00550
CLJU_RS18815	CLJU_RS18815	4138071	4138520	CLJU_RS18815-MONOMER	CLJU_c38200
CLJU_RS05135	CLJU_RS05135	1154648	1156279	CLJU_RS05135-MONOMER	CLJU_c10470
CLJU_RS04710	CLJU_RS04710	1064939	1065298	CLJU_RS04710-MONOMER	CLJU_c09550
CLJU_RS15280	CLJU_RS15280	3424118	3424691	CLJU_RS15280-MONOMER	CLJU_c30980
CLJU_RS12760	CLJU_RS12760	2868619	2869725	CLJU_RS12760-MONOMER	CLJU_c25900
CLJU_RS13155	CLJU_RS13155	2952004	2952831	CLJU_RS13155-MONOMER	CLJU_c26690
CLJU_RS03445	CLJU_RS03445	779470	780669	CLJU_RS03445-MONOMER	CLJU_c07000
CLJU_RS03895	CLJU_RS03895	877451	878479	CLJU_RS03895-MONOMER	CLJU_c07920
CLJU_RS06805	CLJU_RS06805	1486374	1487765	CLJU_RS06805-MONOMER	CLJU_c13860
CLJU_RS13780	CLJU_RS13780	3084372	3085922	CLJU_RS13780-MONOMER	CLJU_c27900
CLJU_RS16355	CLJU_RS16355	3628283	3629773	CLJU_RS16355-MONOMER	CLJU_c33180
CLJU_RS11375	CLJU_RS11375	2535844	2536605	CLJU_RS11375-MONOMER	CLJU_c23120
CLJU_RS05445	CLJU_RS05445	1212961	1213359	CLJU_RS05445-MONOMER	CLJU_c11110
CLJU_RS12195	CLJU_RS12195	2745386	2745592	CLJU_RS12195-MONOMER	CLJU_c24760
CLJU_RS14155	CLJU_RS14155	3171916	3172884	CLJU_RS14155-MONOMER	CLJU_c28690
CLJU_RS13985	CLJU_RS13985	3137529	3138701	CLJU_RS13985-MONOMER	CLJU_c28330
CLJU_RS17060	CLJU_RS17060	3779130	3780020	CLJU_RS17060-MONOMER	CLJU_c34600
CLJU_RS01440	CLJU_RS01440	298464	299360	CLJU_RS01440-MONOMER	CLJU_c02940
CLJU_RS06085	CLJU_RS06085	1340625	1341518	CLJU_RS06085-MONOMER	CLJU_c12400
CLJU_RS16500	CLJU_RS16500	3656684	3658687	CLJU_RS16500-MONOMER	CLJU_c33480
CLJU_RS04385	CLJU_RS04385	982066	983589	CLJU_RS04385-MONOMER	CLJU_c08890
CLJU_RS08790	CLJU_RS08790	1936699	1937577	CLJU_RS08790-MONOMER	CLJU_c17890
CLJU_RS02810	CLJU_RS02810	625164	627509	CLJU_RS02810-MONOMER	CLJU_c05720
CLJU_RS06220	CLJU_RS06220	1367324	1367674	CLJU_RS06220-MONOMER	CLJU_c12680
CLJU_RS16130	CLJU_RS16130	3580566	3581477	CLJU_RS16130-MONOMER	CLJU_c32730
CLJU_RS17975	CLJU_RS17975	3979688	3979906	CLJU_RS17975-MONOMER	
CLJU_RS10180	CLJU_RS10180	2259755	2261308	CLJU_RS10180-MONOMER	CLJU_c20730
CLJU_RS06820	CLJU_RS06820	1490430	1491407	CLJU_RS06820-MONOMER	CLJU_c13890
CLJU_RS19110	CLJU_RS19110	4223136	4223846	CLJU_RS19110-MONOMER	CLJU_c38820
CLJU_RS02440	CLJU_RS02440	537267	538067	CLJU_RS02440-MONOMER	CLJU_c04980
CLJU_RS22025	CLJU_RS22025	2063518	2064237	CLJU_RS22025-MONOMER	
CLJU_RS20265	CLJU_RS20265	4459243	4459746	CLJU_RS20265-MONOMER	CLJU_c41140
CLJU_RS11515	CLJU_RS11515	2573030	2574706	CLJU_RS11515-MONOMER	CLJU_c23420
CLJU_RS10710	CLJU_RS10710	2383987	2385807	CLJU_RS10710-MONOMER	CLJU_c21820
CLJU_RS21660	CLJU_RS21660	2841916	2842173	CLJU_RS21660-MONOMER	
CLJU_RS17695	CLJU_RS17695	3916132	3917325	CLJU_RS17695-MONOMER	CLJU_c35960
CLJU_RS07185	CLJU_RS07185	1577208	1579202	CLJU_RS07185-MONOMER	CLJU_c14650
CLJU_RS15555	CLJU_RS15555	3466600	3466815	CLJU_RS15555-MONOMER	CLJU_c31550
CLJU_RS20490	CLJU_RS20490	4502646	4502722	CLJU_RS20490-tRNA	CLJU_c41590
