Reaction,Complexes
SR5,CPLX_GLYR-1 OR CPLX_SR5-0
SRCHD,G12WB-1961-MONOMER OR G12WB-1865-MONOMER
SRCOAH,G12WB-2108-MONOMER
SRGO,G12WB-1309-MONOMER
SSAH,G12WB-2490-MONOMER
SSALx,G12WB-2494-MONOMER
SSALy,G12WB-2494-MONOMER OR G12WB-691-MONOMER
SSCOARy,G12WB-2494-MONOMER
SUCOAACTr,G12WB-2495-MONOMER
SUCOAS,G12WB-2495-MONOMER
SUCR,G12WB-1952-MONOMER
SUCRt2,G12WB-2704-MONOMER
SUCpts,G12WB-581-MONOMER
SULRR,G12WB-2583-MONOMER OR CPLX12WB-43
SULRR2,G12WB-2583-MONOMER OR CPLX12WB-43
SULR_syn_1,G12WB-2583-MONOMER
T2ECR,G12WB-505-MONOMER OR G12WB-1174-MONOMER
T2ORO,G12WB-2733-MONOMER OR G12WB-1313-MONOMER
T2ORX,G12WB-1311-MONOMER
TALA,G12WB-2481-MONOMER OR G12WB-2263-MONOMER OR G12WB-3268-MONOMER
TGBPA,G12WB-3627-MONOMER OR G12WB-3235-MONOMER
TGTpts,G12WB-3236-MONOMER
THDPS_2,G12WB-3394-MONOMER
THEXCOA,G12WB-1179-MONOMER OR G12WB-2827-MONOMER OR G12WB-3136-MONOMER
THFAT,G12WB-2883-MONOMER OR G12WB-2994-MONOMER
THRA,G12WB-2748-MONOMER_mod_pydx5p(1)
THRD,G12WB-1939-MONOMER
THRD_L,G12WB-2668-MONOMER_mod_pydx5p(1)
THRPDC,G12WB-2845-MONOMER OR G12WB-3609-MONOMER
THRS,G12WB-2273-MONOMER_mod_pydx5p(1)
THRTRS,G12WB-685-MONOMER_mod_zn2(1)
THRabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
TKT1,G12WB-2474-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR G12WB-3640-MONOMER OR G12WB-3639-MONOMER
TKT2,G12WB-2473-MONOMER OR G12WB-2474-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR G12WB-3640-MONOMER OR G12WB-3639-MONOMER
TMDPK,G12WB-2730-MONOMER OR G12WB-1346-MONOMER
TMDPP,G12WB-1356-MONOMER
TMDS3,G12WB-107-MONOMER
TMPPP,G12WB-1740-MONOMER_mod_mg2(1) OR G12WB-1849-MONOMER
TPI,G12WB-3338-MONOMER
TRDR,G12WB-1833-MONOMER OR G12WB-2272-MONOMER OR G12WB-2506-MONOMER
TRE6PH,G12WB-3252-MONOMER
TREpts,CPLX_TREpts-0
TRPTRS,G12WB-2761-MONOMER_mod_mg2(1)
TRPabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
TRSARr,G12WB-2973-MONOMER
TRSARyr,G12WB-2973-MONOMER
TTMR1,G12WB-1311-MONOMER
TYRL_2,G12WB-1848-MONOMER OR G12WB-2313-MONOMER
TYRTA,G12WB-191-MONOMER OR G12WB-1474-MONOMER OR G12WB-2988-MONOMER OR G12WB-1688-MONOMER_mod_pydx5p(1) OR G12WB-2355-MONOMER
TYRTRS,G12WB-1659-MONOMER
TYRabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
UAAGDS,G12WB-2815-MONOMER
UAG2E,G12WB-1148-MONOMER_mod_nad(1)
UAG2EMA,G12WB-1148-MONOMER_mod_nad(1)
UAGCVT,G12WB-227-MONOMER
UAGDP,G12WB-3696-MONOMER_mod_mg2(1)
UAGHD,G12WB-3576-MONOMER_mod_fad(1)
UAGPT3_2,G12WB-2882-MONOMER
UAMAGS,G12WB-2804-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS,G12WB-3699-MONOMER_mod_mg2(1)
UAPGR,G12WB-3576-MONOMER_mod_fad(1)
UDCPDP,G12WB-1467-MONOMER OR G12WB-3151-MONOMER
UDGMS,G12WB-25-MONOMER OR G12WB-1479-MONOMER
UDMDP,G12WB-25-MONOMER OR G12WB-1479-MONOMER
UDMGS,G12WB-25-MONOMER OR G12WB-1479-MONOMER
UDPG4E,G12WB-2867-MONOMER_mod_nad(1)
UDPGD,G12WB-2930-MONOMER
UDSDM,G12WB-25-MONOMER OR G12WB-1479-MONOMER
UGLT,G12WB-1475-MONOMER_mod_fe2(1)_mod_zn2(1)
UMGDS,G12WB-25-MONOMER OR G12WB-1479-MONOMER
UMGSDS,G12WB-25-MONOMER OR G12WB-1479-MONOMER
UMPK,G12WB-2295-MONOMER
UPP3MT,G12WB-3597-MONOMER
UPP3S,G12WB-3597-MONOMER
UPPDC1,G12WB-1877-MONOMER
UPPRT,G12WB-2752-MONOMER OR G12WB-3659-MONOMER
URAt2,G12WB-2751-MONOMER OR G12WB-3346-MONOMER
UREASE,G12WB-1525-MONOMER
URIDK2r,G12WB-3519-MONOMER
URIK1,G12WB-669-MONOMER
URIK2,G12WB-669-MONOMER
URIK3,G12WB-669-MONOMER
UT6PT,G12WB-3569-MONOMER_mod_mg2(1) OR G12WB-3272-MONOMER
UTCY,G12WB-669-MONOMER
UTUP,G12WB-669-MONOMER
VACOAI_2,G12WB-2493-MONOMER
VALTA,G12WB-1584-MONOMER_mod_pydx5p(1)
VALTRS,G12WB-3423-MONOMER_mod_mg2(1)
VALabc,G12WB-1922-MONOMER OR G12WB-1923-MONOMER OR G12WB-2329-MONOMER OR G12WB-864-MONOMER OR G12WB-863-MONOMER
VOR2bE,G12WB-220-MONOMER
VPAMTr,G12WB-3856-MONOMER
X5TDG,G12WB-2474-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR G12WB-2473-MONOMER OR G12WB-3640-MONOMER OR G12WB-3639-MONOMER
XANt2,G12WB-2226-MONOMER OR G12WB-2243-MONOMER OR G12WB-2242-MONOMER
XANt3,G12WB-2260-MONOMER
XPPT,G12WB-2482-MONOMER
XTSNH,CPLX-9456_mod_ca2(1)
XYLI1,G12WB-3225-MONOMER_mod_mn2(1) OR G12WB-2863-MONOMER
XYLI2,G12WB-3225-MONOMER_mod_mn2(1) OR G12WB-668-MONOMER
XYLK,G12WB-3226-MONOMER_mod_mg2(1)
XYLt,CPLX12WB-53 OR G12WB-86-MONOMER
XYLt2,G12WB-2704-MONOMER
ZNabc,G12WB-419-MONOMER
r0191,G12WB-3272-MONOMER OR G12WB-3569-MONOMER_mod_mg2(1)
r0280,G12WB-3568-MONOMER_mod_mg2(1)_mod_k(1) OR G12WB-3568-MONOMER_mod_mn2(1)_mod_k(1)
r1143,G12WB-2696-MONOMER
r2136,G12WB-3453-MONOMER OR G12WB-1872-MONOMER
r2465_1,G12WB-1210-MONOMER OR G12WB-1010-MONOMER OR G12WB-1975-MONOMER OR G12WB-2277-MONOMER OR G12WB-2992-MONOMER OR G12WB-3437-MONOMER OR G12WB-3701-MONOMER
