Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
SGL_RS00130	SGL_RS00130	30677	30988	SGL_RS00130-MONOMER
SGL_RS04180	SGL_RS04180	484799	486247	SGL_RS04180-MONOMER
SGL_RS01770	SGL_RS01770	80814	81371	SGL_RS01770-MONOMER
SGL_RS06525	SGL_RS06525	992821	993483	SGL_RS06525-MONOMER
SGL_RS13825	SGL_RS13825	2566142	2567143	SGL_RS13825-MONOMER
SGL_RS14420	SGL_RS14420	2690534	2691445	SGL_RS14420-MONOMER
SGL_RS14940	SGL_RS14940	2804655	2805692	SGL_RS14940-MONOMER
SGL_RS14265	SGL_RS14265	2655459	2656037	SGL_RS14265-MONOMER
SGL_RS15590	SGL_RS15590	2945070	2946137	SGL_RS15590-MONOMER
SGL_RS07160	SGL_RS07160	1135716	1137167	SGL_RS07160-MONOMER
SGL_RS13080	SGL_RS13080	2406130	2406966	SGL_RS13080-MONOMER
SGL_RS15570	SGL_RS15570	2941756	2942883	SGL_RS15570-MONOMER
SGL_RS18350	SGL_RS18350	3564838	3566649	SGL_RS18350-MONOMER
SGL_RS05195	SGL_RS05195	713774	714178	SGL_RS05195-MONOMER
SGL_RS04195	SGL_RS04195	489722	490888	SGL_RS04195-MONOMER
SGL_RS10415	SGL_RS10415	1811746	1813557	SGL_RS10415-MONOMER
SGL_RS10730	SGL_RS10730	1875563	1876309	SGL_RS10730-MONOMER
SGL_RS17460	SGL_RS17460	3375291	3377588	SGL_RS17460-MONOMER
SGL_RS04430	SGL_RS04430	550563	552170	SGL_RS04430-MONOMER
SGL_RS11485	SGL_RS11485	2034294	2034803	SGL_RS11485-MONOMER
SGL_RS07080	SGL_RS07080	1112230	1112475	SGL_RS07080-MONOMER
SGL_RS16720	SGL_RS16720	3208698	3210452	SGL_RS16720-MONOMER
SGL_RS07480	SGL_RS07480	1205546	1206547	SGL_RS07480-MONOMER
SGL_RS02085	SGL_RS02085	53453	54127	SGL_RS02085-MONOMER
SGL_RS15990	SGL_RS15990	3039310	3039597	SGL_RS15990-MONOMER
SGL_RS04285	SGL_RS04285	514847	515944	SGL_RS04285-MONOMER
SGL_RS11255	SGL_RS11255	1983982	1985658	SGL_RS11255-MONOMER
SGL_RS07150	SGL_RS07150	1133879	1135108	SGL_RS07150-MONOMER
SGL_RS04980	SGL_RS04980	669254	669751	SGL_RS04980-MONOMER
SGL_RS16795	SGL_RS16795	3225628	3226314	SGL_RS16795-MONOMER
SGL_RS04670	SGL_RS04670	598484	598930	SGL_RS04670-MONOMER
SGL_RS14355	SGL_RS14355	2676207	2676389	SGL_RS14355-MONOMER
SGL_RS13205	SGL_RS13205	2428809	2429291	SGL_RS13205-MONOMER
SGL_RS10780	SGL_RS10780	1886153	1886737	SGL_RS10780-MONOMER
SGL_RS14635	SGL_RS14635	2735806	2737791	SGL_RS14635-MONOMER
SGL_RS14560	SGL_RS14560	2720729	2722234	SGL_RS14560-MONOMER
SGL_RS11040	SGL_RS11040	1938429	1938782	SGL_RS11040-MONOMER
SGL_RS00240	SGL_RS00240	52552	52992	SGL_RS00240-MONOMER
SGL_RS18785	SGL_RS18785	1384824	1385508	SGL_RS18785-MONOMER
SGL_RS01655	SGL_RS01655	58570	59124	SGL_RS01655-MONOMER
SGL_RS06005	SGL_RS06005	880147	881838	SGL_RS06005-MONOMER
SGL_RS16005	SGL_RS16005	3041494	3042408	SGL_RS16005-MONOMER
SGL_RS17250	SGL_RS17250	3325055	3326546	SGL_RS17250-rRNA
SGL_RS02350	SGL_RS02350	110766	111224	SGL_RS02350-MONOMER
SGL_RS08630	SGL_RS08630	1439487	1440941	SGL_RS08630-MONOMER
SGL_RS09630	SGL_RS09630	1649907	1650443	SGL_RS09630-MONOMER
SGL_RS11600	SGL_RS11600	2054482	2057472	SGL_RS11600-MONOMER
SGL_RS09030	SGL_RS09030	1531264	1532286	SGL_RS09030-MONOMER
SGL_RS09905	SGL_RS09905	1703426	1704097	SGL_RS09905-MONOMER
SGL_RS00780	SGL_RS00780	31037	31369	SGL_RS00780-MONOMER
SGL_RS18975	SGL_RS18975	2280998	2281441	SGL_RS18975-MONOMER
SGL_RS11780	SGL_RS11780	2093629	2094924	SGL_RS11780-MONOMER
SGL_RS19055	SGL_RS19055	2831106	2831303	SGL_RS19055-MONOMER
SGL_RS04480	SGL_RS04480	559461	561170	SGL_RS04480-MONOMER
SGL_RS04920	SGL_RS04920	659370	660584	SGL_RS04920-MONOMER
SGL_RS17750	SGL_RS17750	3433362	3434261	SGL_RS17750-MONOMER
SGL_RS00020	SGL_RS00020	2528	13921	SGL_RS00020-MONOMER
SGL_RS16715	SGL_RS16715	3207272	3208696	SGL_RS16715-MONOMER
SGL_RS05070	SGL_RS05070	684143	684439	SGL_RS05070-MONOMER
SGL_RS02455	SGL_RS02455	130167	131039	SGL_RS02455-MONOMER
SGL_RS04155	SGL_RS04155	475873	477399	SGL_RS04155-MONOMER
SGL_RS01990	SGL_RS01990	29968	32454	SGL_RS01990-MONOMER
SGL_RS10950	SGL_RS10950	1920660	1921919	SGL_RS10950-MONOMER
SGL_RS09380	SGL_RS09380	1609539	1609805	SGL_RS09380-MONOMER
SGL_RS11560	SGL_RS11560	2048144	2048374	SGL_RS11560-MONOMER
SGL_RS08895	SGL_RS08895	1504818	1506770	SGL_RS08895-MONOMER
SGL_RS17475	SGL_RS17475	3379102	3379767	SGL_RS17475-MONOMER
SGL_RS06045	SGL_RS06045	889061	890605	SGL_RS06045-MONOMER
SGL_RS15220	SGL_RS15220	2863093	2866923	SGL_RS15220-MONOMER
SGL_RS06195	SGL_RS06195	922844	923230	SGL_RS06195-MONOMER
SGL_RS07035	SGL_RS07035	1102283	1104058	SGL_RS07035-MONOMER
SGL_RS13025	SGL_RS13025	2394536	2394871	SGL_RS13025-MONOMER
SGL_RS17640	SGL_RS17640	3411849	3413075	SGL_RS17640-MONOMER
SGL_RS12200	SGL_RS12200	2197732	2200959	SGL_RS12200-MONOMER
SGL_RS06615	SGL_RS06615	1013045	1014337	SGL_RS06615-MONOMER
SGL_RS04580	SGL_RS04580	576934	579696	SGL_RS04580-MONOMER
SGL_RS09280	SGL_RS09280	1587899	1589374	SGL_RS09280-MONOMER
SGL_RS11945	SGL_RS11945	2132796	2133545	SGL_RS11945-MONOMER
SGL_RS13915	SGL_RS13915	2582931	2583003	SGL_RS13915-tRNA
SGL_RS15555	SGL_RS15555	2938630	2939622	SGL_RS15555-MONOMER
SGL_RS03580	SGL_RS03580	359668	359973	SGL_RS03580-MONOMER
SGL_RS15930	SGL_RS15930	3024508	3025746	SGL_RS15930-MONOMER
SGL_RS03020	SGL_RS03020	247619	248713	SGL_RS03020-MONOMER
SGL_RS05975	SGL_RS05975	875515	875979	SGL_RS05975-MONOMER
SGL_RS13185	SGL_RS13185	2424368	2425390	SGL_RS13185-MONOMER
SGL_RS13395	SGL_RS13395	2473645	2474796	SGL_RS13395-MONOMER
SGL_RS02105	SGL_RS02105	57340	58815	SGL_RS02105-MONOMER
SGL_RS14820	SGL_RS14820	2777447	2778946	SGL_RS14820-MONOMER
SGL_RS07270	SGL_RS07270	1156171	1156503	SGL_RS07270-MONOMER
SGL_RS13980	SGL_RS13980	2597851	2599197	SGL_RS13980-MONOMER
SGL_RS14375	SGL_RS14375	2680550	2681872	SGL_RS14375-MONOMER
SGL_RS01935	SGL_RS01935	14626	15675	SGL_RS01935-MONOMER
SGL_RS18020	SGL_RS18020	3500761	3503178	SGL_RS18020-MONOMER
SGL_RS06730	SGL_RS06730	1040531	1042258	SGL_RS06730-MONOMER
SGL_RS17235	SGL_RS17235	3321844	3322281	SGL_RS17235-MONOMER
SGL_RS08770	SGL_RS08770	1471414	1472019	SGL_RS08770-MONOMER
SGL_RS09490	SGL_RS09490	1625622	1626095	SGL_RS09490-MONOMER
SGL_RS07210	SGL_RS07210	1146867	1147046	SGL_RS07210-MONOMER
SGL_RS15245	SGL_RS15245	2870696	2871418	SGL_RS15245-MONOMER
SGL_RS12525	SGL_RS12525	2265213	2266646	SGL_RS12525-MONOMER
SGL_RS16535	SGL_RS16535	3161899	3162675	SGL_RS16535-MONOMER
SGL_RS19110	SGL_RS19110	3097436	3098284	SGL_RS19110-MONOMER
SGL_RS07975	SGL_RS07975	1301671	1302780	SGL_RS07975-MONOMER
SGL_RS11845	SGL_RS11845	2107664	2110159	SGL_RS11845-MONOMER
SGL_RS03095	SGL_RS03095	263321	263965	SGL_RS03095-MONOMER
SGL_RS08070	SGL_RS08070	1323672	1324763	SGL_RS08070-MONOMER
SGL_RS07705	SGL_RS07705	1245892	1247115	SGL_RS07705-MONOMER
SGL_RS05270	SGL_RS05270	730108	731358	SGL_RS05270-MONOMER
SGL_RS10995	SGL_RS10995	1928323	1930626	SGL_RS10995-MONOMER
SGL_RS15000	SGL_RS15000	2815567	2816013	SGL_RS15000-MONOMER
SGL_RS00280	SGL_RS00280	64868	65245	SGL_RS00280-MONOMER
SGL_RS00365	SGL_RS00365	78057	78881	SGL_RS00365-MONOMER
SGL_RS11145	SGL_RS11145	1961439	1961600	SGL_RS11145-MONOMER
SGL_RS13155	SGL_RS13155	2417577	2418461	SGL_RS13155-MONOMER
SGL_RS18910	SGL_RS18910	1923170	1924035	SGL_RS18910-MONOMER
SGL_RS17060	SGL_RS17060	3281954	3282307	SGL_RS17060-MONOMER
SGL_RS03980	SGL_RS03980	446106	446179	SGL_RS03980-tRNA
SGL_RS11985	SGL_RS11985	2140664	2141593	SGL_RS11985-MONOMER
SGL_RS11960	SGL_RS11960	2137259	2137738	SGL_RS11960-MONOMER
SGL_RS03005	SGL_RS03005	244783	245436	SGL_RS03005-MONOMER
SGL_RS14700	SGL_RS14700	2749230	2750441	SGL_RS14700-MONOMER
SGL_RS10560	SGL_RS10560	1835511	1835600	SGL_RS10560-tRNA
SGL_RS18225	SGL_RS18225	3538833	3539387	SGL_RS18225-MONOMER
SGL_RS00810	SGL_RS00810	36597	36848	SGL_RS00810-MONOMER
SGL_RS01515	SGL_RS01515	27957	31322	SGL_RS01515-MONOMER
SGL_RS03535	SGL_RS03535	351538	352101	SGL_RS03535-MONOMER
SGL_RS02875	SGL_RS02875	216264	218273	SGL_RS02875-MONOMER
SGL_RS18840	SGL_RS18840	1600044	1600286	SGL_RS18840-MONOMER
SGL_RS12815	SGL_RS12815	2330788	2331462	SGL_RS12815-MONOMER
SGL_RS12080	SGL_RS12080	2157442	2158470	SGL_RS12080-MONOMER
SGL_RS03975	SGL_RS03975	445061	445924	SGL_RS03975-MONOMER
SGL_RS17555	SGL_RS17555	3393495	3394850	SGL_RS17555-MONOMER
SGL_RS04280	SGL_RS04280	512615	514633	SGL_RS04280-MONOMER
SGL_RS13625	SGL_RS13625	2529009	2530892	SGL_RS13625-MONOMER
SGL_RS14950	SGL_RS14950	2806082	2807059	SGL_RS14950-MONOMER
SGL_RS00920	SGL_RS00920	52881	53996	SGL_RS00920-MONOMER
SGL_RS08125	SGL_RS08125	1334522	1335361	SGL_RS08125-MONOMER
SGL_RS13325	SGL_RS13325	2455755	2456768	SGL_RS13325-MONOMER
SGL_RS02165	SGL_RS02165	70016	70393	SGL_RS02165-MONOMER
SGL_RS19040	SGL_RS19040	2622526	2622981	SGL_RS19040-MONOMER
SGL_RS04320	SGL_RS04320	523821	524093	SGL_RS04320-MONOMER
SGL_RS04115	SGL_RS04115	471080	472930	SGL_RS04115-MONOMER
SGL_RS14760	SGL_RS14760	2763170	2763733	SGL_RS14760-MONOMER
SGL_RS06260	SGL_RS06260	931639	931959	SGL_RS06260-MONOMER
SGL_RS01960	SGL_RS01960	21838	23121	SGL_RS01960-MONOMER
SGL_RS10305	SGL_RS10305	1783855	1784934	SGL_RS10305-MONOMER
SGL_RS05600	SGL_RS05600	802207	803238	SGL_RS05600-MONOMER
SGL_RS18790	SGL_RS18790	1385754	1386484	SGL_RS18790-MONOMER
SGL_RS12690	SGL_RS12690	2302638	2303279	SGL_RS12690-MONOMER
SGL_RS08635	SGL_RS08635	1441002	1444046	SGL_RS08635-MONOMER
SGL_RS09635	SGL_RS09635	1650889	1652358	SGL_RS09635-MONOMER
SGL_RS01900	SGL_RS01900	4451	5389	SGL_RS01900-MONOMER
SGL_RS03325	SGL_RS03325	312258	313715	SGL_RS03325-MONOMER
SGL_RS16970	SGL_RS16970	3262471	3262749	SGL_RS16970-MONOMER
SGL_RS00625	SGL_RS00625	101524	85	SGL_RS00625-MONOMER
SGL_RS09915	SGL_RS09915	1704375	1705799	SGL_RS09915-MONOMER
SGL_RS08955	SGL_RS08955	1515669	1516424	SGL_RS08955-MONOMER
SGL_RS13690	SGL_RS13690	2541864	2542724	SGL_RS13690-MONOMER
SGL_RS01120	SGL_RS01120	100781	101628	SGL_RS01120-MONOMER
SGL_RS14830	SGL_RS14830	2781403	2784447	SGL_RS14830-MONOMER
SGL_RS05415	SGL_RS05415	757671	758753	SGL_RS05415-MONOMER
SGL_RS10225	SGL_RS10225	1764835	1766925	SGL_RS10225-MONOMER
SGL_RS13580	SGL_RS13580	2516814	2518184	SGL_RS13580-MONOMER
SGL_RS01445	SGL_RS01445	18098	20500	SGL_RS01445-MONOMER
SGL_RS05290	SGL_RS05290	733425	734432	SGL_RS05290-MONOMER
SGL_RS16220	SGL_RS16220	3089656	3091014	SGL_RS16220-MONOMER
SGL_RS07980	SGL_RS07980	1303295	1304596	SGL_RS07980-MONOMER
SGL_RS19410	SGL_RS19410	261659	261802	SGL_RS19410-MONOMER
SGL_RS03870	SGL_RS03870	420502	421731	SGL_RS03870-MONOMER
SGL_RS07100	SGL_RS07100	1117143	1119674	SGL_RS07100-MONOMER
SGL_RS00100	SGL_RS00100	24473	24787	SGL_RS00100-MONOMER
SGL_RS08900	SGL_RS08900	1506876	1507415	SGL_RS08900-MONOMER
SGL_RS02645	SGL_RS02645	166416	168152	SGL_RS02645-MONOMER
SGL_RS01865	SGL_RS01865	102911	103720	SGL_RS01865-MONOMER
SGL_RS06830	SGL_RS06830	1056487	1056717	SGL_RS06830-MONOMER
SGL_RS17175	SGL_RS17175	3304872	3305381	SGL_RS17175-MONOMER
SGL_RS10155	SGL_RS10155	1751951	1752826	SGL_RS10155-MONOMER
SGL_RS18630	SGL_RS18630	52047	52364	SGL_RS18630-MONOMER
SGL_RS12270	SGL_RS12270	2214685	2215804	SGL_RS12270-MONOMER
SGL_RS12370	SGL_RS12370	2234978	2235050	SGL_RS12370-tRNA
SGL_RS01400	SGL_RS01400	6397	7470	SGL_RS01400-MONOMER
SGL_RS03485	SGL_RS03485	343026	343559	SGL_RS03485-MONOMER
SGL_RS01230	SGL_RS01230	17687	18409	SGL_RS01230-MONOMER
SGL_RS09285	SGL_RS09285	1589384	1590061	SGL_RS09285-MONOMER
SGL_RS06750	SGL_RS06750	1043917	1044450	SGL_RS06750-MONOMER
SGL_RS04855	SGL_RS04855	637666	637956	SGL_RS04855-MONOMER
SGL_RS01580	SGL_RS01580	43486	43689	SGL_RS01580-MONOMER
SGL_RS10345	SGL_RS10345	1795121	1795564	SGL_RS10345-MONOMER
SGL_RS01095	SGL_RS01095	96348	96938	SGL_RS01095-MONOMER
SGL_RS16395	SGL_RS16395	3123182	3125035	SGL_RS16395-MONOMER
SGL_RS10530	SGL_RS10530	1831561	1831929	SGL_RS10530-MONOMER
SGL_RS01190	SGL_RS01190	9713	9940	SGL_RS01190-MONOMER
SGL_RS00620	SGL_RS00620	117345	118361	SGL_RS00620-MONOMER
SGL_RS05335	SGL_RS05335	744810	745064	SGL_RS05335-MONOMER
SGL_RS03735	SGL_RS03735	385467	386012	SGL_RS03735-MONOMER
SGL_RS13260	SGL_RS13260	2441098	2441883	SGL_RS13260-MONOMER
SGL_RS15840	SGL_RS15840	3002966	3004453	SGL_RS15840-MONOMER
SGL_RS16910	SGL_RS16910	3245421	3246101	SGL_RS16910-MONOMER
SGL_RS03340	SGL_RS03340	315134	315784	SGL_RS03340-MONOMER
SGL_RS14320	SGL_RS14320	2666040	2667521	SGL_RS14320-MONOMER
SGL_RS17100	SGL_RS17100	3291097	3291966	SGL_RS17100-MONOMER
SGL_RS06285	SGL_RS06285	935409	936704	SGL_RS06285-MONOMER
SGL_RS00205	SGL_RS00205	43343	44293	SGL_RS00205-MONOMER
SGL_RS07395	SGL_RS07395	1188079	1188885	SGL_RS07395-MONOMER
SGL_RS08510	SGL_RS08510	1410187	1410990	SGL_RS08510-MONOMER
SGL_RS15295	SGL_RS15295	2881378	2883819	SGL_RS15295-MONOMER
SGL_RS01285	SGL_RS01285	28120	28461	SGL_RS01285-MONOMER
SGL_RS16785	SGL_RS16785	3224147	3224218	SGL_RS16785-tRNA
SGL_RS16605	SGL_RS16605	3181708	3182013	SGL_RS16605-MONOMER
SGL_RS08775	SGL_RS08775	1472149	1473948	SGL_RS08775-MONOMER
SGL_RS17635	SGL_RS17635	3410761	3411852	SGL_RS17635-MONOMER
SGL_RS18120	SGL_RS18120	3522433	3523260	SGL_RS18120-MONOMER
SGL_RS03925	SGL_RS03925	431350	432795	SGL_RS03925-MONOMER
SGL_RS15465	SGL_RS15465	2919706	2921223	SGL_RS15465-MONOMER
SGL_RS18875	SGL_RS18875	1725431	1726278	SGL_RS18875-MONOMER
SGL_RS00065	SGL_RS00065	20523	21479	SGL_RS00065-MONOMER
SGL_RS01045	SGL_RS01045	83905	85017	SGL_RS01045-MONOMER
SGL_RS02240	SGL_RS02240	84122	84697	SGL_RS02240-MONOMER
SGL_RS05445	SGL_RS05445	767890	768432	SGL_RS05445-MONOMER
SGL_RS01315	SGL_RS01315	32698	36411	SGL_RS01315-MONOMER
SGL_RS07775	SGL_RS07775	1262049	1263260	SGL_RS07775-MONOMER
SGL_RS00750	SGL_RS00750	27605	28630	SGL_RS00750-MONOMER
SGL_RS08560	SGL_RS08560	1420940	1422142	SGL_RS08560-MONOMER
SGL_RS04945	SGL_RS04945	663788	664315	SGL_RS04945-MONOMER
SGL_RS08250	SGL_RS08250	1358846	1360372	SGL_RS08250-MONOMER
SGL_RS17710	SGL_RS17710	3426994	3427203	SGL_RS17710-MONOMER
SGL_RS04540	SGL_RS04540	571084	571203	SGL_RS04540-MONOMER
SGL_RS05870	SGL_RS05870	845482	845874	SGL_RS05870-MONOMER
SGL_RS02200	SGL_RS02200	76580	77407	SGL_RS02200-MONOMER
SGL_RS14160	SGL_RS14160	2633852	2634655	SGL_RS14160-MONOMER
SGL_RS05015	SGL_RS05015	675344	676354	SGL_RS05015-MONOMER
SGL_RS08075	SGL_RS08075	1324835	1325404	SGL_RS08075-MONOMER
SGL_RS11365	SGL_RS11365	2012231	2012626	SGL_RS11365-MONOMER
SGL_RS05135	SGL_RS05135	701343	704267	SGL_RS05135-MONOMER
SGL_RS09820	SGL_RS09820	1689313	1689870	SGL_RS09820-MONOMER
SGL_RS10885	SGL_RS10885	1908804	1909151	SGL_RS10885-MONOMER
SGL_RS07985	SGL_RS07985	1304971	1306443	SGL_RS07985-MONOMER
SGL_RS02855	SGL_RS02855	210781	211629	SGL_RS02855-MONOMER
SGL_RS11530	SGL_RS11530	2041999	2042982	SGL_RS11530-MONOMER
SGL_RS06345	SGL_RS06345	954453	955427	SGL_RS06345-MONOMER
SGL_RS01250	SGL_RS01250	21810	22325	SGL_RS01250-MONOMER
SGL_RS06530	SGL_RS06530	993536	994213	SGL_RS06530-MONOMER
SGL_RS13830	SGL_RS13830	2567237	2568091	SGL_RS13830-MONOMER
SGL_RS04940	SGL_RS04940	663342	663731	SGL_RS04940-MONOMER
SGL_RS14270	SGL_RS14270	2656139	2657077	SGL_RS14270-MONOMER
SGL_RS13710	SGL_RS13710	2545122	2546381	SGL_RS13710-MONOMER
SGL_RS17335	SGL_RS17335	3345027	3345815	SGL_RS17335-MONOMER
SGL_RS13005	SGL_RS13005	2391547	2392707	SGL_RS13005-MONOMER
SGL_RS03655	SGL_RS03655	373654	374511	SGL_RS03655-MONOMER
SGL_RS04435	SGL_RS04435	552220	552867	SGL_RS04435-MONOMER
SGL_RS19135	SGL_RS19135	3417013	3417402	SGL_RS19135-MONOMER
SGL_RS02965	SGL_RS02965	237600	238325	SGL_RS02965-MONOMER
SGL_RS02805	SGL_RS02805	197072	197557	SGL_RS02805-MONOMER
SGL_RS10420	SGL_RS10420	1813554	1814234	SGL_RS10420-MONOMER
SGL_RS15460	SGL_RS15460	2918957	2919574	SGL_RS15460-MONOMER
SGL_RS12425	SGL_RS12425	2243250	2243729	SGL_RS12425-MONOMER
SGL_RS17560	SGL_RS17560	3394954	3395718	SGL_RS17560-MONOMER
SGL_RS10735	SGL_RS10735	1876302	1876841	SGL_RS10735-MONOMER
SGL_RS16090	SGL_RS16090	3060469	3060795	SGL_RS16090-MONOMER
SGL_RS17465	SGL_RS17465	3377869	3378279	SGL_RS17465-MONOMER
SGL_RS11490	SGL_RS11490	2035067	2035432	SGL_RS11490-MONOMER
SGL_RS05160	SGL_RS05160	707437	708054	SGL_RS05160-MONOMER
SGL_RS13950	SGL_RS13950	2589851	2591869	SGL_RS13950-MONOMER
SGL_RS06110	SGL_RS06110	905575	906789	SGL_RS06110-MONOMER
SGL_RS10785	SGL_RS10785	1887159	1888262	SGL_RS10785-MONOMER
SGL_RS13470	SGL_RS13470	2490057	2490127	SGL_RS13470-tRNA
SGL_RS15900	SGL_RS15900	3017183	3018151	SGL_RS15900-MONOMER
SGL_RS08380	SGL_RS08380	1386578	1386919	SGL_RS08380-MONOMER
SGL_RS06010	SGL_RS06010	882023	883189	SGL_RS06010-MONOMER
SGL_RS01660	SGL_RS01660	59181	59969	SGL_RS01660-MONOMER
SGL_RS08640	SGL_RS08640	1444115	1445392	SGL_RS08640-MONOMER
SGL_RS13890	SGL_RS13890	2579308	2580135	SGL_RS13890-MONOMER
SGL_RS15415	SGL_RS15415	2909975	2910874	SGL_RS15415-MONOMER
SGL_RS09640	SGL_RS09640	1652397	1653296	SGL_RS09640-MONOMER
SGL_RS09920	SGL_RS09920	1705868	1707223	SGL_RS09920-MONOMER
SGL_RS12485	SGL_RS12485	2257203	2257964	SGL_RS12485-MONOMER
SGL_RS00705	SGL_RS00705	14804	15781	SGL_RS00705-MONOMER
SGL_RS15165	SGL_RS15165	2851854	2853344	SGL_RS15165-MONOMER
SGL_RS16330	SGL_RS16330	3112517	3113803	SGL_RS16330-MONOMER
SGL_RS16640	SGL_RS16640	3188483	3189748	SGL_RS16640-MONOMER
SGL_RS11315	SGL_RS11315	2000815	2002194	SGL_RS11315-MONOMER
SGL_RS17845	SGL_RS17845	3461313	3461654	SGL_RS17845-MONOMER
SGL_RS05925	SGL_RS05925	853497	857450	SGL_RS05925-MONOMER
SGL_RS05075	SGL_RS05075	684560	687334	SGL_RS05075-MONOMER
SGL_RS16655	SGL_RS16655	3191661	3192476	SGL_RS16655-MONOMER
SGL_RS18140	SGL_RS18140	3525482	3526066	SGL_RS18140-MONOMER
SGL_RS07425	SGL_RS07425	1192485	1194308	SGL_RS07425-MONOMER
SGL_RS06320	SGL_RS06320	947511	949343	SGL_RS06320-MONOMER
SGL_RS06475	SGL_RS06475	983229	983540	SGL_RS06475-MONOMER
SGL_RS05640	SGL_RS05640	813799	815604	SGL_RS05640-MONOMER
SGL_RS04730	SGL_RS04730	613801	614817	SGL_RS04730-MONOMER
SGL_RS00160	SGL_RS00160	35079	36365	SGL_RS00160-MONOMER
SGL_RS17240	SGL_RS17240	3322377	3322649	SGL_RS17240-MONOMER
SGL_RS08905	SGL_RS08905	1507481	1508092	SGL_RS08905-MONOMER
SGL_RS14460	SGL_RS14460	2697151	2698248	SGL_RS14460-MONOMER
SGL_RS18160	SGL_RS18160	3527642	3528088	SGL_RS18160-MONOMER
SGL_RS18650	SGL_RS18650	146724	146831	SGL_RS18650-MONOMER
SGL_RS10465	SGL_RS10465	1822666	1823130	SGL_RS10465-MONOMER
SGL_RS17605	SGL_RS17605	3404545	3405249	SGL_RS17605-MONOMER
SGL_RS19375	SGL_RS19375	31422	31595	SGL_RS19375-MONOMER
SGL_RS06620	SGL_RS06620	1014587	1015396	SGL_RS06620-MONOMER
SGL_RS12145	SGL_RS12145	2182063	2183958	SGL_RS12145-MONOMER
SGL_RS18825	SGL_RS18825	1539145	1539597	SGL_RS18825-MONOMER
SGL_RS17975	SGL_RS17975	3485837	3486643	SGL_RS17975-MONOMER
SGL_RS02915	SGL_RS02915	224897	226363	SGL_RS02915-MONOMER
SGL_RS19445	SGL_RS19445	1213769	1213927	SGL_RS19445-MONOMER
SGL_RS18155	SGL_RS18155	3527045	3527581	SGL_RS18155-MONOMER
SGL_RS01775	SGL_RS01775	81463	81960	SGL_RS01775-MONOMER
SGL_RS11330	SGL_RS11330	2004626	2006095	SGL_RS11330-MONOMER
SGL_RS12860	SGL_RS12860	2344152	2345759	SGL_RS12860-MONOMER
SGL_RS03585	SGL_RS03585	360030	361166	SGL_RS03585-MONOMER
SGL_RS01355	SGL_RS01355	42203	42913	SGL_RS01355-MONOMER
SGL_RS14960	SGL_RS14960	2809055	2809804	SGL_RS14960-MONOMER
SGL_RS08180	SGL_RS08180	1345117	1345677	SGL_RS08180-MONOMER
SGL_RS13400	SGL_RS13400	2475195	2475848	SGL_RS13400-MONOMER
SGL_RS03950	SGL_RS03950	437922	439118	SGL_RS03950-MONOMER
SGL_RS05720	SGL_RS05720	827348	827803	SGL_RS05720-MONOMER
SGL_RS07495	SGL_RS07495	1208749	1211202	SGL_RS07495-MONOMER
SGL_RS05785	SGL_RS05785	835859	836260	SGL_RS05785-MONOMER
SGL_RS15265	SGL_RS15265	2875593	2876855	SGL_RS15265-MONOMER
SGL_RS14045	SGL_RS14045	2612907	2613317	SGL_RS14045-MONOMER
SGL_RS14655	SGL_RS14655	2739149	2740654	SGL_RS14655-MONOMER
SGL_RS11635	SGL_RS11635	2068855	2069694	SGL_RS11635-MONOMER
SGL_RS07990	SGL_RS07990	1306436	1309348	SGL_RS07990-MONOMER
SGL_RS16010	SGL_RS16010	3042487	3042684	SGL_RS16010-MONOMER
SGL_RS01150	SGL_RS01150	4365	4655	SGL_RS01150-MONOMER
SGL_RS10820	SGL_RS10820	1892918	1895425	SGL_RS10820-MONOMER
SGL_RS09465	SGL_RS09465	1623130	1623696	SGL_RS09465-MONOMER
SGL_RS18860	SGL_RS18860	1626165	1627012	SGL_RS18860-MONOMER
SGL_RS07215	SGL_RS07215	1147079	1148098	SGL_RS07215-MONOMER
SGL_RS16165	SGL_RS16165	3073629	3074738	SGL_RS16165-MONOMER
SGL_RS11515	SGL_RS11515	2039541	2040161	SGL_RS11515-MONOMER
SGL_RS16265	SGL_RS16265	3098299	3098718	SGL_RS16265-MONOMER
SGL_RS12610	SGL_RS12610	2286186	2286746	SGL_RS12610-MONOMER
SGL_RS11850	SGL_RS11850	2110166	2110579	SGL_RS11850-MONOMER
SGL_RS07590	SGL_RS07590	1227090	1227563	SGL_RS07590-MONOMER
SGL_RS15130	SGL_RS15130	2843714	2844742	SGL_RS15130-MONOMER
SGL_RS01705	SGL_RS01705	69754	71157	SGL_RS01705-MONOMER
SGL_RS08255	SGL_RS08255	1360434	1362158	SGL_RS08255-MONOMER
SGL_RS03250	SGL_RS03250	292790	293485	SGL_RS03250-MONOMER
SGL_RS17005	SGL_RS17005	3270451	3271596	SGL_RS17005-MONOMER
SGL_RS15975	SGL_RS15975	3036234	3037064	SGL_RS15975-MONOMER
SGL_RS16070	SGL_RS16070	3054872	3055699	SGL_RS16070-MONOMER
SGL_RS05275	SGL_RS05275	731363	731674	SGL_RS05275-MONOMER
SGL_RS11000	SGL_RS11000	1931139	1932311	SGL_RS11000-MONOMER
SGL_RS02340	SGL_RS02340	109222	110313	SGL_RS02340-MONOMER
SGL_RS11590	SGL_RS11590	2051479	2053305	SGL_RS11590-MONOMER
