Reaction,Complexes
RDXR,ABAYE_RS05795-MONOMER OR ABAYE_RS13965-MONOMER OR ABAYE_RS14180-MONOMER
RNDR1,CPLX1SOZ-15_mod_mg2(1)_mod_fe2(1)
RNDR2,CPLX1SOZ-15_mod_mg2(1)_mod_fe2(1)
RNDR3,CPLX1SOZ-15_mod_mg2(1)_mod_fe2(1)
RNDR4,CPLX1SOZ-15_mod_mg2(1)_mod_fe2(1)
RPE,ABAYE_RS15510-MONOMER
RPI,ABAYE_RS08575-MONOMER
SADH,ABAYE_RS02295-MONOMER
SADT,CPLX1SOZ-25
SBDH,ABAYE_RS00775-MONOMER OR ABAYE_RS01085-MONOMER OR ABAYE_RS02940-MONOMER OR ABAYE_RS07200-MONOMER OR ABAYE_RS12975-MONOMER OR ABAYE_RS13055-MONOMER OR ABAYE_RS13080-MONOMER OR ABAYE_RS13105-MONOMER OR ABAYE_RS14190-MONOMER OR ABAYE_RS15895-MONOMER OR ABAYE_RS16800-MONOMER
SDPDS,ABAYE_RS03915-MONOMER_mod_zn2(1)_mod_cobalt2(1)
SDPTA,ABAYE_RS11080-MONOMER
SEAHCYSHYD_1,ABAYE_RS06155-MONOMER
SELADT,CPLX1SOZ-25
SELCYSLY3,ABAYE_RS11400-MONOMER
SELCYSTL,ABAYE_RS02540-MONOMER_mod_pydx5p(1)
SELMETAT,ABAYE_RS10800-MONOMER_mod_k(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_k(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_nh4(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_tl(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_cs(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_LI(4)_mod_ca2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_mg2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_mn2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_cobalt2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_zn2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_cd2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_ni2(1) OR ABAYE_RS10800-MONOMER_mod_na1(4)_mod_ca2(1)
SERAT,ABAYE_RS11130-MONOMER OR ABAYE_RS11390-MONOMER
SERD_D,ABAYE_RS14065-MONOMER_mod_pydx5p(1)
SERD_L,ABAYE_RS11985-MONOMER_mod_4fe4s(1) OR ABAYE_RS04015-MONOMER_mod_pydx5p(1) OR ABAYE_RS05860-MONOMER OR ABAYE_RS08570-MONOMER_mod_pydx5p(1)
SERHL,ABAYE_RS11985-MONOMER_mod_4fe4s(1)
SERTRS,ABAYE_RS04335-MONOMER_mod_mg2(1)
SGDS,ABAYE_RS02300-MONOMER
SGSAD,ABAYE_RS02290-MONOMER
SHCHF,ABAYE_RS04340-MONOMER
SHK3Dr,ABAYE_RS02405-MONOMER
SHKK,ABAYE_RS02010-MONOMER_mod_mg2(1) OR ABAYE_RS02010-MONOMER_mod_mn2(1) OR ABAYE_RS02010-MONOMER_mod_cobalt2(1) OR ABAYE_RS02010-MONOMER_mod_fe2(1) OR ABAYE_RS02010-MONOMER_mod_ca2(1) OR ABAYE_RS02010-MONOMER_mod_k(1)
SHSL2,ABAYE_RS10080-MONOMER_mod_pydx5p(1)
SLCYSS,ABAYE_RS15880-MONOMER_mod_pydx5p(1) OR ABAYE_RS18340-MONOMER_mod_pydx5p(2)
SOTA,ABAYE_RS02280-MONOMER_mod_pydx5p(1)
SSALx,ABAYE_RS01570-MONOMER OR ABAYE_RS11770-MONOMER OR ABAYE_RS14730-MONOMER
SSALy,ABAYE_RS01570-MONOMER OR ABAYE_RS11770-MONOMER OR ABAYE_RS14730-MONOMER
SUCCt2r,ABAYE_RS14255-MONOMER
SUCD1,CPLX_FRD2-0_mod_3fe4s(1)_mod_fad(1)_mod_2fe2s(1)_mod_4fe4s(1)
SUCD4,CPLX_FRD2-0_mod_3fe4s(1)_mod_fad(1)_mod_2fe2s(1)_mod_4fe4s(1)
SUCOAS,CPLX_SUCOAS-0
SULR,ABAYE_RS03715-MONOMER OR ABAYE_RS03975-MONOMER
SULRSI,ABAYE_RS03715-MONOMER
SULabc,CPLX1SOZ-39
TALA,ABAYE_RS07915-MONOMER
TAM1,ABAYE_RS10300-MONOMER
TAM2,ABAYE_RS10300-MONOMER
TAM3,ABAYE_RS10300-MONOMER
TAM4,ABAYE_RS10300-MONOMER
TAM5,ABAYE_RS10300-MONOMER
TARTRDH,ABAYE_RS14760-MONOMER_mod_k(1)_mod_mg2(1)
TARTRDH2,ABAYE_RS14760-MONOMER_mod_k(1)_mod_mg2(1)
TAUDO,ABAYE_RS11215-MONOMER_mod_fe2(1)
TAURabc,ABAYE_RS11225-MONOMER OR ABAYE_RS11220-MONOMER OR ABAYE_RS11230-MONOMER OR CPLX_TAURabc-0 OR CPLX_TAURabc-1
TBT,ABAYE_RS17505-MONOMER
TDP,ABAYE_RS16400-MONOMER_mod_mg2(1)
TDSK,ABAYE_RS10610-MONOMER_mod_mg2(1)
TETACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
TETDECACID,CPLX_DECACID-0
THD2,ABAYE_RS06180-MONOMER_mod_fad(1)
THDPS,ABAYE_RS05125-MONOMER
THFOR1,ABAYE_RS16490-MONOMER OR ABAYE_RS19460-MONOMER OR ABAYE_RS18090-MONOMER
THFOR2,ABAYE_RS16490-MONOMER OR ABAYE_RS19460-MONOMER OR ABAYE_RS18090-MONOMER
THRD_L,ABAYE_RS04015-MONOMER_mod_pydx5p(1) OR ABAYE_RS05860-MONOMER OR ABAYE_RS08570-MONOMER_mod_pydx5p(1)
THRS,ABAYE_RS17570-MONOMER
THRTRS,ABAYE_RS15805-MONOMER_mod_zn2(1)
TKT1,ABAYE_RS10795-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR CPLX_TKT1-0
TKT2,ABAYE_RS10795-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1) OR CPLX_TKT1-0
TMDS,ABAYE_RS16485-MONOMER_mod_mg2(1)
TMN,ABAYE_RS01520-MONOMER
TMPK,ABAYE_RS01005-MONOMER_mod_mg2(1)
TMPPP,ABAYE_RS05515-MONOMER_mod_mg2(1)
TPI,ABAYE_RS17125-MONOMER
TRDR,ABAYE_RS14635-MONOMER OR ABAYE_RS18170-MONOMER
TRE6PP,ABAYE_RS14985-MONOMER_mod_mg2(1)
TRE6PS,ABAYE_RS14990-MONOMER
TRIACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
TRILIP,ABAYE_RS02155-MONOMER OR ABAYE_RS14020-MONOMER
TRPS1,ABAYE_RS03585-MONOMER OR ABAYE_RS03610-MONOMER OR ABAYE_RS10020-MONOMER
TRPS2,ABAYE_RS03585-MONOMER OR ABAYE_RS10020-MONOMER
TRPS3,ABAYE_RS03610-MONOMER
TRPTRS,ABAYE_RS04470-MONOMER_mod_mg2(1)
TRPt2r,ABAYE_RS05610-MONOMER OR ABAYE_RS00900-MONOMER OR ABAYE_RS04155-MONOMER
TRSARr,ABAYE_RS09240-MONOMER
TRSARyr,ABAYE_RS09240-MONOMER
TYRTA,ABAYE_RS15590-MONOMER_mod_pydx5p(1) OR ABAYE_RS18830-MONOMER_mod_pydx5p(1) OR ABAYE_RS05270-MONOMER
TYRTAi,ABAYE_RS05270-MONOMER OR ABAYE_RS15590-MONOMER_mod_pydx5p(1) OR ABAYE_RS18830-MONOMER_mod_pydx5p(1)
TYRTRS,ABAYE_RS00620-MONOMER
TYRt2r,ABAYE_RS05610-MONOMER OR ABAYE_RS00900-MONOMER OR ABAYE_RS04155-MONOMER
UAAGDS,ABAYE_RS01955-MONOMER
UACMAMO,ABAYE_RS18925-MONOMER
UAG2E,ABAYE_RS05360-MONOMER_mod_nad(1)
UAG2EMA,ABAYE_RS05360-MONOMER_mod_nad(1)
UAG4E,ABAYE_RS18920-MONOMER
UAGCVT,ABAYE_RS15605-MONOMER
UAGDP,ABAYE_RS00995-MONOMER_mod_mg2(1)
UAGPT3,ABAYE_RS01275-MONOMER
UAMAGS,ABAYE_RS17535-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS,ABAYE_RS01280-MONOMER_mod_mg2(1)
UAPGR,ABAYE_RS07990-MONOMER_mod_fad(1)
UDCPDP,ABAYE_RS04130-MONOMER
UDDH23,ABAYE_RS07650-MONOMER
UDG4EP,ABAYE_RS08155-MONOMER_mod_nad(1) OR ABAYE_RS18875-MONOMER
UDPG4E,ABAYE_RS08155-MONOMER_mod_nad(1) OR ABAYE_RS18875-MONOMER
UDPGD,ABAYE_RS18865-MONOMER
UGLYCH,ABAYE_RS01170-MONOMER
UGMDDS,ABAYE_RS01960-MONOMER
UHGADA,ABAYE_RS01305-MONOMER
UMPK,ABAYE_RS10535-MONOMER_mod_mg2(1) OR ABAYE_RS08225-MONOMER
UNDACP,ABAYE_RS07935-MONOMER OR ABAYE_RS08850-MONOMER OR ABAYE_RS11380-MONOMER OR CPLX_PPACO-0
UNGSA1,ABAYE_RS08275-MONOMER
UNGSA2,ABAYE_RS08265-MONOMER
UPP3MT,ABAYE_RS04340-MONOMER
UPP3S,ABAYE_RS17450-MONOMER
UPPDC1,ABAYE_RS05970-MONOMER
UPPDC2,ABAYE_RS05970-MONOMER
UPPRT,ABAYE_RS15190-MONOMER
URAt2,ABAYE_RS00700-MONOMER OR ABAYE_RS11780-MONOMER OR ABAYE_RS10915-MONOMER
URCN,ABAYE_RS00930-MONOMER
UREA,CPLX1SOZ-26
URFGTT,ABAYE_RS17020-MONOMER
URIDK2r,ABAYE_RS05175-MONOMER_mod_mg2(1)
VALTA,ABAYE_RS02960-MONOMER
VALTRS,ABAYE_RS04250-MONOMER_mod_mg2(1)
VALt2r,ABAYE_RS08425-MONOMER
XAND,CPLX1SOZ-29
XANt2,ABAYE_RS03770-MONOMER
XPPT,ABAYE_RS19265-MONOMER
