Modified_enzyme,Core_enzyme,Modifications,Source
STM2499-MONOMER_mod_k(1)_mod_mg2(1),STM2499-MONOMER,k(1) AND mg2(1),Homology
STM0977-MONOMER_mod_pydx5p(1),STM0977-MONOMER,pydx5p(1),Homology
STM4404-MONOMER_mod_mg2(1),STM4404-MONOMER,mg2(1),Homology
STM4004-MONOMER_mod_4fe4s(1),STM4004-MONOMER,4fe4s(1),Homology
STM3482-MONOMER_mod_mg2(1)_mod_cl(1),STM3482-MONOMER,mg2(1) AND cl(1),Homology
STM1198-MONOMER_mod_pydx5p(1),STM1198-MONOMER,pydx5p(1),Homology
STM3534-MONOMER_mod_pydx5p(1),STM3534-MONOMER,pydx5p(1),Homology
STM1627-MONOMER_mod_zn2(1),STM1627-MONOMER,zn2(1),Homology
STM1165-MONOMER_mod_Oxidized(1),STM1165-MONOMER,Oxidized(1),Homology
STM3139-MONOMER_mod_mg2(1),STM3139-MONOMER,mg2(1),Homology
CPLX_ACCOAC-0_mod_btn(1),CPLX_ACCOAC-0,btn(1),Homology
CPLX_ATPS4rpp-0_mod_mg2(1),CPLX_ATPS4rpp-0,mg2(1),Homology
CPLX_GLYCL-0_mod_lipoyl(1),CPLX_GLYCL-0,lipoyl(1),Homology
CPLX_NO3R1bpp-0_mod_bmocogdp(1),CPLX_NO3R1bpp-0,bmocogdp(1),Homology
CPLX_PFL-0_mod_glycyl(1),CPLX_PFL-0,glycyl(1),Homology
