Gene Name,Accession-2,Left-End-Position,Right-End-Position,Product,Accession-1,replicon
GMET_RS13485,GMET_RS13485,3035313,3036639,GMET_RS13485-MONOMER,Gmet_2689,CP000148.1
GMET_RS02660,GMET_RS02660,573495,573810,GMET_RS02660-MONOMER,Gmet_0533,CP000148.1
GMET_RS08070,GMET_RS08070,1804987,1806235,GMET_RS08070-MONOMER,Gmet_1605,CP000148.1
GMET_RS05635,GMET_RS05635,1245849,1247445,GMET_RS05635-MONOMER,Gmet_1125,CP000148.1
GMET_RS10605,GMET_RS10605,2369592,2370849,GMET_RS10605-MONOMER,Gmet_2103,CP000148.1
GMET_RS01170,GMET_RS01170,264084,264930,GMET_RS01170-MONOMER,Gmet_0232,CP000148.1
GMET_RS13490,GMET_RS13490,3037031,3038225,GMET_RS13490-MONOMER,Gmet_2690,CP000148.1
GMET_RS05640,GMET_RS05640,1247475,1248087,GMET_RS05640-MONOMER,Gmet_1126,CP000148.1
GMET_RS10610,GMET_RS10610,2370863,2371304,GMET_RS10610-MONOMER,Gmet_2104,CP000148.1
GMET_RS01195,GMET_RS01195,268350,268551,GMET_RS01195-MONOMER,Gmet_0237,CP000148.1
GMET_RS00310,GMET_RS00310,76633,77338,GMET_RS00310-MONOMER,Gmet_0062,CP000148.1
GMET_RS08075,GMET_RS08075,1806313,1807177,GMET_RS08075-MONOMER,Gmet_1606,CP000148.1
GMET_RS01905,GMET_RS01905,426477,427731,GMET_RS01905-MONOMER,Gmet_0382,CP000148.1
GMET_RS05645,GMET_RS05645,1248276,1248975,GMET_RS05645-MONOMER,Gmet_1127,CP000148.1
GMET_RS18625,GMET_RS18625,3038271,3038421,GMET_RS18625-MONOMER,Gmet_2691,CP000148.1
GMET_RS10615,GMET_RS10615,2371391,2371997,GMET_RS10615-MONOMER,Gmet_2105,CP000148.1
GMET_RS04420,GMET_RS04420,971378,972305,GMET_RS04420-MONOMER,Gmet_0882,CP000148.1
GMET_RS16415,GMET_RS16415,3683107,3684454,GMET_RS16415-MONOMER,Gmet_3275,CP000148.1
GMET_RS13495,GMET_RS13495,3038433,3040092,GMET_RS13495-MONOMER,Gmet_2692,CP000148.1
GMET_RS05650,GMET_RS05650,1249211,1251128,GMET_RS05650-MONOMER,Gmet_1128,CP000148.1
GMET_RS10620,GMET_RS10620,2372027,2373107,GMET_RS10620-MONOMER,Gmet_2106,CP000148.1
GMET_RS08080,GMET_RS08080,1807236,1807596,GMET_RS08080-MONOMER,Gmet_1607,CP000148.1
GMET_RS02665,GMET_RS02665,573923,574898,GMET_RS02665-MONOMER,Gmet_0534,CP000148.1
GMET_RS17845,GMET_RS17845,3989990,3990731,GMET_RS17845-MONOMER,Gmet_3557,CP000148.1
GMET_RS04425,GMET_RS04425,972444,973485,GMET_RS04425-MONOMER,Gmet_0883,CP000148.1
GMET_RS05655,GMET_RS05655,1251140,1251650,GMET_RS05655-MONOMER,Gmet_1129,CP000148.1
GMET_RS10625,GMET_RS10625,2373161,2374091,GMET_RS10625-MONOMER,Gmet_2107,CP000148.1
GMET_RS13500,GMET_RS13500,3040554,3041235,GMET_RS13500-MONOMER,Gmet_2693,CP000148.1
GMET_RS03705,GMET_RS03705,813504,815487,GMET_RS03705-MONOMER,Gmet_0739,CP000148.1
GMET_RS17415,GMET_RS17415,3896538,3897858,GMET_RS17415-MONOMER,Gmet_3474,CP000148.1
GMET_RS13505,GMET_RS13505,3041231,3043001,GMET_RS13505-MONOMER,Gmet_2694,CP000148.1
GMET_RS08085,GMET_RS08085,1808017,1808308,GMET_RS08085-MONOMER,Gmet_1608,CP000148.1
GMET_RS05660,GMET_RS05660,1251649,1252456,GMET_RS05660-MONOMER,Gmet_1130,CP000148.1
GMET_RS10630,GMET_RS10630,2374163,2374736,GMET_RS10630-MONOMER,Gmet_2108,CP000148.1
GMET_RS17045,GMET_RS17045,3814162,3815233,GMET_RS17045-MONOMER,Gmet_3400,CP000148.1
GMET_RS13510,GMET_RS13510,3043028,3044021,GMET_RS13510-MONOMER,Gmet_2695,CP000148.1
GMET_RS04430,GMET_RS04430,973537,974473,GMET_RS04430-MONOMER,Gmet_0884,CP000148.1
GMET_RS01910,GMET_RS01910,427794,428433,GMET_RS01910-MONOMER,Gmet_0383,CP000148.1
GMET_RS05665,GMET_RS05665,1252472,1253510,GMET_RS05665-MONOMER,Gmet_1131,CP000148.1
GMET_RS18230,GMET_RS18230,701906,702731,GMET_RS18230-MONOMER,Gmet_0629,CP000148.1
GMET_RS13515,GMET_RS13515,3044145,3045993,GMET_RS13515-MONOMER,Gmet_2696,CP000148.1
GMET_RS10635,GMET_RS10635,2374763,2376185,GMET_RS10635-MONOMER,Gmet_2109,CP000148.1
GMET_RS00490,GMET_RS00490,122522,122720,GMET_RS00490-MONOMER,Gmet_0098,CP000148.1
GMET_RS01405,GMET_RS01405,312032,312518,GMET_RS01405-MONOMER,Gmet_0280,CP000148.1
GMET_RS13520,GMET_RS13520,3046199,3046922,GMET_RS13520-MONOMER,Gmet_2697,CP000148.1
GMET_RS10640,GMET_RS10640,2376500,2377868,GMET_RS10640-MONOMER,Gmet_2110,CP000148.1
GMET_RS13525,GMET_RS13525,3046902,3048633,GMET_RS13525-MONOMER,Gmet_2698,CP000148.1
GMET_RS04435,GMET_RS04435,974459,975392,GMET_RS04435-MONOMER,Gmet_0885,CP000148.1
GMET_RS02670,GMET_RS02670,574979,575276,GMET_RS02670-MONOMER,Gmet_0535,CP000148.1
GMET_RS03710,GMET_RS03710,815502,815811,GMET_RS03710-MONOMER,Gmet_0740,CP000148.1
GMET_RS05670,GMET_RS05670,1253511,1254546,GMET_RS05670-MONOMER,Gmet_1132,CP000148.1
GMET_RS13530,GMET_RS13530,3048742,3049402,GMET_RS13530-MONOMER,Gmet_2699,CP000148.1
GMET_RS16420,GMET_RS16420,3684446,3686120,GMET_RS16420-MONOMER,Gmet_3276,CP000148.1
GMET_RS10645,GMET_RS10645,2378159,2378879,GMET_RS10645-MONOMER,Gmet_2112,CP000148.1
GMET_RS18545,GMET_RS18545,0,170,GMET_RS18545-MONOMER,GMET_RS18545,GMET_RS18545
GMET_RS13535,GMET_RS13535,3049482,3049920,GMET_RS13535-MONOMER,Gmet_2700,CP000148.1
GMET_RS10650,GMET_RS10650,2378901,2379378,GMET_RS10650-MONOMER,Gmet_2113,CP000148.1
GMET_RS17850,GMET_RS17850,3990947,3991610,GMET_RS17850-MONOMER,Gmet_3558,CP000148.1
GMET_RS13540,GMET_RS13540,3050052,3051081,GMET_RS13540-MONOMER,Gmet_2701,CP000148.1
GMET_RS01915,GMET_RS01915,428429,429740,GMET_RS01915-MONOMER,Gmet_0384,CP000148.1
GMET_RS05675,GMET_RS05675,1254545,1255883,GMET_RS05675-MONOMER,Gmet_1133,CP000148.1
GMET_RS18325,GMET_RS18325,0,138,GMET_RS18325-MONOMER,GMET_RS18325,GMET_RS18325
GMET_RS13545,GMET_RS13545,3051271,3052231,GMET_RS13545-MONOMER,Gmet_2702,CP000148.1
GMET_RS17420,GMET_RS17420,3897936,3898614,GMET_RS17420-MONOMER,Gmet_3475,CP000148.1
GMET_RS10655,GMET_RS10655,2379374,2381096,GMET_RS10655-MONOMER,Gmet_2114,CP000148.1
GMET_RS00955,GMET_RS00955,220757,221195,GMET_RS00955-MONOMER,Gmet_0190,CP000148.1
GMET_RS16425,GMET_RS16425,3686288,3687638,GMET_RS16425-MONOMER,Gmet_3277,CP000148.1
GMET_RS13550,GMET_RS13550,3052230,3053070,GMET_RS13550-MONOMER,Gmet_2703,CP000148.1
GMET_RS05680,GMET_RS05680,1255876,1256110,GMET_RS05680-MONOMER,Gmet_1134,CP000148.1
GMET_RS10660,GMET_RS10660,2381098,2382709,GMET_RS10660-MONOMER,Gmet_2115,CP000148.1
GMET_RS04440,GMET_RS04440,975395,976559,GMET_RS04440-MONOMER,Gmet_0886,CP000148.1
GMET_RS13555,GMET_RS13555,3053090,3053849,GMET_RS13555-MONOMER,Gmet_2704,CP000148.1
GMET_RS08095,GMET_RS08095,1809045,1809375,GMET_RS08095-MONOMER,Gmet_1610,CP000148.1
GMET_RS00755,GMET_RS00755,181889,182360,GMET_RS00755-MONOMER,Gmet_0150,CP000148.1
GMET_RS02675,GMET_RS02675,575417,577265,GMET_RS02675-MONOMER,Gmet_0536,CP000148.1
GMET_RS05685,GMET_RS05685,1256114,1256753,GMET_RS05685-MONOMER,Gmet_1135,CP000148.1
GMET_RS13560,GMET_RS13560,3053896,3054586,GMET_RS13560-MONOMER,Gmet_2705,CP000148.1
GMET_RS10665,GMET_RS10665,2382727,2384467,GMET_RS10665-MONOMER,Gmet_2116,CP000148.1
GMET_RS03715,GMET_RS03715,815944,816712,GMET_RS03715-MONOMER,Gmet_0741,CP000148.1
GMET_RS18860,GMET_RS18860,3054722,3054878,GMET_RS18860-MONOMER,Gmet_3622,CP000148.1
GMET_RS05690,GMET_RS05690,1256754,1257045,GMET_RS05690-MONOMER,Gmet_1136,CP000148.1
GMET_RS10670,GMET_RS10670,2385115,2386261,GMET_RS10670-MONOMER,Gmet_2117,CP000148.1
GMET_RS19005,GMET_RS19005,1809375,1809858,GMET_RS19005-MONOMER,Gmet_1611,CP000148.1
GMET_RS16430,GMET_RS16430,3687739,3688096,GMET_RS16430-MONOMER,Gmet_3278,CP000148.1
GMET_RS13565,GMET_RS13565,3055142,3055610,GMET_RS13565-MONOMER,Gmet_2706,CP000148.1
GMET_RS01920,GMET_RS01920,429736,430789,GMET_RS01920-MONOMER,Gmet_0385,CP000148.1
GMET_RS05695,GMET_RS05695,1257048,1258194,GMET_RS05695-MONOMER,Gmet_1137,CP000148.1
GMET_RS03175,GMET_RS03175,702758,703040,GMET_RS03175-MONOMER,Gmet_0630,CP000148.1
GMET_RS10675,GMET_RS10675,2386316,2388164,GMET_RS10675-MONOMER,Gmet_2118,CP000148.1
GMET_RS17855,GMET_RS17855,3991611,3993486,GMET_RS17855-MONOMER,Gmet_3559,CP000148.1
GMET_RS13570,GMET_RS13570,3055631,3057149,GMET_RS13570-MONOMER,Gmet_2707,CP000148.1
GMET_RS18555,GMET_RS18555,1809873,1810017,GMET_RS18555-MONOMER,Gmet_1612,CP000148.1
GMET_RS05700,GMET_RS05700,1258194,1259007,GMET_RS05700-MONOMER,Gmet_1138,CP000148.1
GMET_RS10680,GMET_RS10680,2388193,2388937,GMET_RS10680-MONOMER,Gmet_2119,CP000148.1
GMET_RS00495,GMET_RS00495,122820,123384,GMET_RS00495-MONOMER,Gmet_0099,CP000148.1
GMET_RS17425,GMET_RS17425,3898623,3899934,GMET_RS17425-MONOMER,Gmet_3476,CP000148.1
GMET_RS13575,GMET_RS13575,3057173,3057791,GMET_RS13575-MONOMER,Gmet_2708,CP000148.1
GMET_RS02680,GMET_RS02680,577200,578457,GMET_RS02680-MONOMER,Gmet_0537,CP000148.1
GMET_RS10685,GMET_RS10685,2388978,2389500,GMET_RS10685-MONOMER,Gmet_2120,CP000148.1
GMET_RS05705,GMET_RS05705,1259188,1259563,GMET_RS05705-MONOMER,Gmet_1139,CP000148.1
GMET_RS17050,GMET_RS17050,3815245,3816868,GMET_RS17050-MONOMER,Gmet_3401,CP000148.1
GMET_RS16435,GMET_RS16435,3688153,3689980,GMET_RS16435-MONOMER,Gmet_3279,CP000148.1
GMET_RS13580,GMET_RS13580,3057851,3059465,GMET_RS13580-MONOMER,Gmet_2709,CP000148.1
GMET_RS03720,GMET_RS03720,817073,817472,GMET_RS03720-MONOMER,Gmet_0742,CP000148.1
GMET_RS08105,GMET_RS08105,1810252,1812727,GMET_RS08105-MONOMER,Gmet_1613,CP000148.1
GMET_RS13585,GMET_RS13585,3059481,3061815,GMET_RS13585-MONOMER,Gmet_2710,CP000148.1
GMET_RS05710,GMET_RS05710,1259567,1260743,GMET_RS05710-MONOMER,Gmet_1140,CP000148.1
GMET_RS10690,GMET_RS10690,2389536,2390055,GMET_RS10690-MONOMER,Gmet_2121,CP000148.1
GMET_RS13590,GMET_RS13590,3061836,3062880,GMET_RS13590-MONOMER,Gmet_2711,CP000148.1
GMET_RS01925,GMET_RS01925,430814,431402,GMET_RS01925-MONOMER,Gmet_0386,CP000148.1
GMET_RS13595,GMET_RS13595,3062881,3064126,GMET_RS13595-MONOMER,Gmet_2712,CP000148.1
GMET_RS05715,GMET_RS05715,1260739,1264006,GMET_RS05715-MONOMER,Gmet_1141,CP000148.1
GMET_RS17430,GMET_RS17430,3900063,3904395,GMET_RS17430-MONOMER,Gmet_3477,CP000148.1
GMET_RS10695,GMET_RS10695,2390085,2391009,GMET_RS10695-MONOMER,Gmet_2122,CP000148.1
GMET_RS08110,GMET_RS08110,1812730,1815346,GMET_RS08110-MONOMER,Gmet_1614,CP000148.1
GMET_RS18120,GMET_RS18120,0,372,GMET_RS18120-MONOMER,GMET_RS18120,GMET_RS18120
GMET_RS04445,GMET_RS04445,976640,978305,GMET_RS04445-MONOMER,Gmet_0887,CP000148.1
GMET_RS16445,GMET_RS16445,3690628,3691423,GMET_RS16445-MONOMER,Gmet_3281,CP000148.1
GMET_RS13600,GMET_RS13600,3064126,3065500,GMET_RS13600-MONOMER,Gmet_2713,CP000148.1
GMET_RS05720,GMET_RS05720,1264018,1265527,GMET_RS05720-MONOMER,Gmet_1142,CP000148.1
GMET_RS10700,GMET_RS10700,2391046,2391445,GMET_RS10700-MONOMER,Gmet_2123,CP000148.1
GMET_RS13605,GMET_RS13605,3065754,3066711,GMET_RS13605-MONOMER,Gmet_2714,CP000148.1
GMET_RS02685,GMET_RS02685,578411,578807,GMET_RS02685-MONOMER,Gmet_0538,CP000148.1
GMET_RS08115,GMET_RS08115,1815349,1815781,GMET_RS08115-MONOMER,Gmet_1615,CP000148.1
GMET_RS05725,GMET_RS05725,1265808,1266765,GMET_RS05725-MONOMER,Gmet_1143,CP000148.1
GMET_RS10705,GMET_RS10705,2391441,2391861,GMET_RS10705-MONOMER,Gmet_2124,CP000148.1
GMET_RS13610,GMET_RS13610,3066801,3068112,GMET_RS13610-MONOMER,Gmet_2715,CP000148.1
GMET_RS03755,GMET_RS03755,822513,824277,GMET_RS03755-MONOMER,Gmet_0749,CP000148.1
GMET_RS13615,GMET_RS13615,3068208,3068766,GMET_RS13615-MONOMER,Gmet_2716,CP000148.1
GMET_RS05730,GMET_RS05730,1266830,1269893,GMET_RS05730-MONOMER,Gmet_1144,CP000148.1
GMET_RS10710,GMET_RS10710,2391877,2393473,GMET_RS10710-MONOMER,Gmet_2125,CP000148.1
GMET_RS00505,GMET_RS00505,123703,125560,GMET_RS00505-MONOMER,Gmet_0100,CP000148.1
GMET_RS16450,GMET_RS16450,3691419,3692445,GMET_RS16450-MONOMER,Gmet_3282,CP000148.1
GMET_RS01485,GMET_RS01485,332234,333692,GMET_RS01485-MONOMER,Gmet_0296,CP000148.1
GMET_RS08120,GMET_RS08120,1815800,1816892,GMET_RS08120-MONOMER,Gmet_1616,CP000148.1
GMET_RS01930,GMET_RS01930,431403,432036,GMET_RS01930-MONOMER,Gmet_0387,CP000148.1
GMET_RS05735,GMET_RS05735,1269959,1270922,GMET_RS05735-MONOMER,Gmet_1145,CP000148.1
GMET_RS04450,GMET_RS04450,978331,979543,GMET_RS04450-MONOMER,Gmet_0888,CP000148.1
GMET_RS13620,GMET_RS13620,3068823,3070629,GMET_RS13620-MONOMER,Gmet_2717,CP000148.1
GMET_RS10715,GMET_RS10715,2393499,2395062,GMET_RS10715-MONOMER,Gmet_2126,CP000148.1
GMET_RS00115,GMET_RS00115,30344,31571,GMET_RS00115-MONOMER,Gmet_0023,CP000148.1
GMET_RS13625,GMET_RS13625,3070625,3071504,GMET_RS13625-MONOMER,Gmet_2718,CP000148.1
GMET_RS00965,GMET_RS00965,222075,223659,GMET_RS00965-MONOMER,Gmet_0192,CP000148.1
GMET_RS05740,GMET_RS05740,1270977,1271706,GMET_RS05740-MONOMER,Gmet_1146,CP000148.1
GMET_RS10720,GMET_RS10720,2395092,2396016,GMET_RS10720-MONOMER,Gmet_2127,CP000148.1
GMET_RS08125,GMET_RS08125,1817134,1817482,GMET_RS08125-MONOMER,Gmet_1617,CP000148.1
GMET_RS17435,GMET_RS17435,3904533,3907599,GMET_RS17435-MONOMER,Gmet_3478,CP000148.1
GMET_RS13630,GMET_RS13630,3071917,3072163,GMET_RS13630-MONOMER,Gmet_2719,CP000148.1
GMET_RS02690,GMET_RS02690,578803,579424,GMET_RS02690-MONOMER,Gmet_0539,CP000148.1
GMET_RS02285,GMET_RS02285,505593,506790,GMET_RS02285-MONOMER,Gmet_0457,CP000148.1
GMET_RS05745,GMET_RS05745,1271840,1274231,GMET_RS05745-MONOMER,Gmet_1147,CP000148.1
GMET_RS13635,GMET_RS13635,3072155,3073538,GMET_RS13635-MONOMER,Gmet_2720,CP000148.1
GMET_RS16455,GMET_RS16455,0,1014,GMET_RS16455-MONOMER,Gmet_3283,Gmet_3283
GMET_RS10725,GMET_RS10725,2396056,2397145,GMET_RS10725-MONOMER,Gmet_2128,CP000148.1
GMET_RS03730,GMET_RS03730,818495,818990,GMET_RS03730-MONOMER,Gmet_0744,CP000148.1
GMET_RS13640,GMET_RS13640,3073564,3075625,GMET_RS13640-MONOMER,Gmet_2721,CP000148.1
GMET_RS08130,GMET_RS08130,1817485,1817941,GMET_RS08130-MONOMER,Gmet_1618,CP000148.1
GMET_RS05750,GMET_RS05750,1274294,1275650,GMET_RS05750-MONOMER,Gmet_1148,CP000148.1
GMET_RS10730,GMET_RS10730,2397202,2397970,GMET_RS10730-MONOMER,Gmet_2129,CP000148.1
GMET_RS17860,GMET_RS17860,3993636,3995010,GMET_RS17860-MONOMER,Gmet_3560,CP000148.1
GMET_RS13645,GMET_RS13645,3075734,3076250,GMET_RS13645-MONOMER,Gmet_2722,CP000148.1
GMET_RS04455,GMET_RS04455,979756,980758,GMET_RS04455-MONOMER,Gmet_0889,CP000148.1
GMET_RS01935,GMET_RS01935,432126,432861,GMET_RS01935-MONOMER,Gmet_0388,CP000148.1
GMET_RS03180,GMET_RS03180,703061,703394,GMET_RS03180-MONOMER,Gmet_0631,CP000148.1
GMET_RS10735,GMET_RS10735,2397985,2398384,GMET_RS10735-MONOMER,Gmet_2130,CP000148.1
GMET_RS13650,GMET_RS13650,3076406,3077078,GMET_RS13650-MONOMER,Gmet_2723,CP000148.1
GMET_RS08135,GMET_RS08135,1817956,1819414,GMET_RS08135-MONOMER,Gmet_1619,CP000148.1
GMET_RS17055,GMET_RS17055,3817051,3818056,GMET_RS17055-MONOMER,Gmet_3402,CP000148.1
GMET_RS16460,GMET_RS16460,3694108,3694927,GMET_RS16460-MONOMER,Gmet_3284,CP000148.1
GMET_RS13655,GMET_RS13655,3077249,3079286,GMET_RS13655-MONOMER,Gmet_2724,CP000148.1
GMET_RS05755,GMET_RS05755,1275806,1276094,GMET_RS05755-MONOMER,Gmet_1149,CP000148.1
GMET_RS10740,GMET_RS10740,2398402,2399845,GMET_RS10740-MONOMER,Gmet_2131,CP000148.1
GMET_RS00510,GMET_RS00510,125887,127762,GMET_RS00510-MONOMER,Gmet_0101,CP000148.1
GMET_RS03595,GMET_RS03595,788431,790255,GMET_RS03595-MONOMER,Gmet_0716,CP000148.1
GMET_RS13660,GMET_RS13660,3079443,3080283,GMET_RS13660-MONOMER,Gmet_2725,CP000148.1
GMET_RS02695,GMET_RS02695,579431,579893,GMET_RS02695-MONOMER,Gmet_3585,CP000148.1
GMET_RS03735,GMET_RS03735,818986,819586,GMET_RS03735-MONOMER,Gmet_0745,CP000148.1
GMET_RS00970,GMET_RS00970,223807,224557,GMET_RS00970-MONOMER,Gmet_0193,CP000148.1
GMET_RS05765,GMET_RS05765,1276758,1277562,GMET_RS05765-MONOMER,Gmet_1150,CP000148.1
GMET_RS10745,GMET_RS10745,2399928,2400129,GMET_RS10745-MONOMER,Gmet_2132,CP000148.1
GMET_RS13665,GMET_RS13665,3080905,3081760,GMET_RS13665-MONOMER,Gmet_2726,CP000148.1
GMET_RS08140,GMET_RS08140,1819515,1820061,GMET_RS08140-MONOMER,Gmet_1620,CP000148.1
GMET_RS13670,GMET_RS13670,3081844,3083041,GMET_RS13670-MONOMER,Gmet_2727,CP000148.1
GMET_RS05770,GMET_RS05770,1277584,1278307,GMET_RS05770-MONOMER,Gmet_1151,CP000148.1
GMET_RS04460,GMET_RS04460,980810,981887,GMET_RS04460-MONOMER,Gmet_0890,CP000148.1
GMET_RS10750,GMET_RS10750,2400209,2400623,GMET_RS10750-MONOMER,Gmet_2133,CP000148.1
GMET_RS16465,GMET_RS16465,3694913,3696743,GMET_RS16465-MONOMER,Gmet_3285,CP000148.1
GMET_RS13675,GMET_RS13675,3083291,3085307,GMET_RS13675-MONOMER,Gmet_2728,CP000148.1
GMET_RS01940,GMET_RS01940,432862,433624,GMET_RS01940-MONOMER,Gmet_0389,CP000148.1
GMET_RS08145,GMET_RS08145,1820171,1820495,GMET_RS08145-MONOMER,Gmet_1621,CP000148.1
GMET_RS05775,GMET_RS05775,1278312,1278750,GMET_RS05775-MONOMER,Gmet_1152,CP000148.1
GMET_RS10755,GMET_RS10755,2400706,2401576,GMET_RS10755-MONOMER,Gmet_2134,CP000148.1
GMET_RS13680,GMET_RS13680,3085303,3085585,GMET_RS13680-MONOMER,Gmet_2729,CP000148.1
GMET_RS01425,GMET_RS01425,315571,316501,GMET_RS01425-MONOMER,Gmet_0284,CP000148.1
GMET_RS13685,GMET_RS13685,3085780,3087106,GMET_RS13685-MONOMER,Gmet_2730,CP000148.1
GMET_RS05780,GMET_RS05780,1278893,1280237,GMET_RS05780-MONOMER,Gmet_1153,CP000148.1
GMET_RS04465,GMET_RS04465,981934,984211,GMET_RS04465-MONOMER,Gmet_0891,CP000148.1
GMET_RS10760,GMET_RS10760,2401588,2402104,GMET_RS10760-MONOMER,Gmet_2135,CP000148.1
GMET_RS17440,GMET_RS17440,0,312,GMET_RS17440-MONOMER,Gmet_3479,Gmet_3479
GMET_RS13690,GMET_RS13690,3087156,3087681,GMET_RS13690-MONOMER,Gmet_2731,CP000148.1
GMET_RS08150,GMET_RS08150,1820577,1821042,GMET_RS08150-MONOMER,Gmet_1622,CP000148.1
GMET_RS02700,GMET_RS02700,579868,580660,GMET_RS02700-MONOMER,Gmet_0541,CP000148.1
GMET_RS10765,GMET_RS10765,2402116,2404423,GMET_RS10765-MONOMER,Gmet_2136,CP000148.1
GMET_RS05785,GMET_RS05785,1280245,1281322,GMET_RS05785-MONOMER,Gmet_1154,CP000148.1
GMET_RS16470,GMET_RS16470,3697190,3697946,GMET_RS16470-MONOMER,Gmet_3286,CP000148.1
GMET_RS13695,GMET_RS13695,3087680,3088235,GMET_RS13695-MONOMER,Gmet_2732,CP000148.1
GMET_RS13700,GMET_RS13700,3088375,3089470,GMET_RS13700-MONOMER,Gmet_2733,CP000148.1
GMET_RS05790,GMET_RS05790,1281364,1282300,GMET_RS05790-MONOMER,Gmet_1155,CP000148.1
GMET_RS04470,GMET_RS04470,984427,984838,GMET_RS04470-MONOMER,Gmet_0892,CP000148.1
GMET_RS10770,GMET_RS10770,2404444,2405206,GMET_RS10770-MONOMER,Gmet_2137,CP000148.1
GMET_RS08155,GMET_RS08155,1821038,1821491,GMET_RS08155-MONOMER,Gmet_1623,CP000148.1
GMET_RS13705,GMET_RS13705,3089464,3090805,GMET_RS13705-MONOMER,Gmet_2734,CP000148.1
GMET_RS01945,GMET_RS01945,433620,433950,GMET_RS01945-MONOMER,Gmet_0390,CP000148.1
GMET_RS03185,GMET_RS03185,703413,704049,GMET_RS03185-MONOMER,Gmet_0632,CP000148.1
GMET_RS05795,GMET_RS05795,1282374,1283238,GMET_RS05795-MONOMER,Gmet_1156,CP000148.1
GMET_RS10775,GMET_RS10775,2405212,2406019,GMET_RS10775-MONOMER,Gmet_2138,CP000148.1
GMET_RS18450,GMET_RS18450,0,105,GMET_RS18450-MONOMER,GMET_RS18450,GMET_RS18450
GMET_RS16475,GMET_RS16475,3698031,3698340,GMET_RS16475-MONOMER,Gmet_3287,CP000148.1
GMET_RS13710,GMET_RS13710,3091131,3093084,GMET_RS13710-MONOMER,Gmet_2735,CP000148.1
GMET_RS08160,GMET_RS08160,1821494,1822607,GMET_RS08160-MONOMER,Gmet_1624,CP000148.1
GMET_RS05800,GMET_RS05800,1283625,1284204,GMET_RS05800-MONOMER,Gmet_1157,CP000148.1
GMET_RS04475,GMET_RS04475,984834,986139,GMET_RS04475-MONOMER,Gmet_0893,CP000148.1
GMET_RS10780,GMET_RS10780,2406029,2406812,GMET_RS10780-MONOMER,Gmet_2139,CP000148.1
GMET_RS13715,GMET_RS13715,3093104,3093968,GMET_RS13715-MONOMER,Gmet_2736,CP000148.1
GMET_RS02705,GMET_RS02705,580656,581247,GMET_RS02705-MONOMER,Gmet_0542,CP000148.1
GMET_RS03745,GMET_RS03745,820656,821388,GMET_RS03745-MONOMER,Gmet_0747,CP000148.1
GMET_RS17865,GMET_RS17865,3995017,3996628,GMET_RS17865-MONOMER,Gmet_3561,CP000148.1
GMET_RS05805,GMET_RS05805,1284270,1285164,GMET_RS05805-MONOMER,Gmet_1158,CP000148.1
GMET_RS10785,GMET_RS10785,2406811,2407420,GMET_RS10785-MONOMER,Gmet_2140,CP000148.1
GMET_RS13720,GMET_RS13720,3093974,3095546,GMET_RS13720-MONOMER,Gmet_2737,CP000148.1
GMET_RS08165,GMET_RS08165,1822588,1823239,GMET_RS08165-MONOMER,Gmet_1625,CP000148.1
GMET_RS19120,GMET_RS19120,0,339,GMET_RS19120-MONOMER,GMET_RS19120,GMET_RS19120
GMET_RS13725,GMET_RS13725,3095746,3097762,GMET_RS13725-MONOMER,Gmet_2738,CP000148.1
GMET_RS05810,GMET_RS05810,1285170,1286046,GMET_RS05810-MONOMER,Gmet_1159,CP000148.1
GMET_RS04480,GMET_RS04480,986203,986497,GMET_RS04480-MONOMER,Gmet_0894,CP000148.1
GMET_RS10790,GMET_RS10790,2407475,2408540,GMET_RS10790-MONOMER,Gmet_2141,CP000148.1
GMET_RS17060,GMET_RS17060,3818268,3819231,GMET_RS17060-MONOMER,Gmet_3403,CP000148.1
GMET_RS16480,GMET_RS16480,3698349,3700317,GMET_RS16480-MONOMER,Gmet_3288,CP000148.1
GMET_RS03760,GMET_RS03760,824508,825225,GMET_RS03760-MONOMER,Gmet_0750,CP000148.1
GMET_RS01950,GMET_RS01950,434097,434295,GMET_RS01950-MONOMER,Gmet_0391,CP000148.1
GMET_RS00980,GMET_RS00980,225733,226183,GMET_RS00980-MONOMER,Gmet_0195,CP000148.1
GMET_RS05815,GMET_RS05815,1286074,1286956,GMET_RS05815-MONOMER,Gmet_1160,CP000148.1
GMET_RS10795,GMET_RS10795,2408536,2410390,GMET_RS10795-MONOMER,Gmet_2142,CP000148.1
GMET_RS13730,GMET_RS13730,3097903,3098842,GMET_RS13730-MONOMER,Gmet_2739,CP000148.1
GMET_RS08170,GMET_RS08170,1823279,1824482,GMET_RS08170-MONOMER,Gmet_1626,CP000148.1
GMET_RS04485,GMET_RS04485,986480,987059,GMET_RS04485-MONOMER,Gmet_0895,CP000148.1
GMET_RS00005,GMET_RS00005,260,1613,GMET_RS00005-MONOMER,Gmet_0001,CP000148.1
GMET_RS13735,GMET_RS13735,3098967,3100080,GMET_RS13735-MONOMER,Gmet_2740,CP000148.1
GMET_RS05820,GMET_RS05820,1286970,1287618,GMET_RS05820-MONOMER,Gmet_1161,CP000148.1
GMET_RS04490,GMET_RS04490,987065,987761,GMET_RS04490-MONOMER,Gmet_0896,CP000148.1
GMET_RS10800,GMET_RS10800,2410718,2412290,GMET_RS10800-MONOMER,Gmet_2143,CP000148.1
