Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
YEHZ-MONOMER	Inner_Membrane	b2131()	Periplasm	s
ABC-22-CPLX	Inner_Membrane	b1245()	Inner_Membrane	r
CPLX0-3970	Inner_Membrane	b1245()	Inner_Membrane	r
OPPC-MONOMER	Inner_Membrane	b1245()	Inner_Membrane	r
ABC-22-CPLX	Inner_Membrane	b1244()	Inner_Membrane	r
CPLX0-3970	Inner_Membrane	b1244()	Inner_Membrane	r
OPPB-MONOMER	Inner_Membrane	b1244()	Inner_Membrane	r
ABC-22-CPLX	Inner_Membrane	b1243()	Periplasm	s
OPPA-MONOMER	Inner_Membrane	b1243()	Periplasm	s
ABC-32-CPLX	Inner_Membrane	b0067()	Inner_Membrane	r
SFUB-MONOMER	Inner_Membrane	b0067()	Inner_Membrane	r
ABC-32-CPLX	Inner_Membrane	b0068()	Inner_Membrane	r
SFUA-MONOMER	Inner_Membrane	b0068()	Inner_Membrane	r
CPLX0-3970	Inner_Membrane	b1329()	Periplasm	s
G6665-MONOMER	Inner_Membrane	b1329()	Periplasm	s
TRANS-CPLX-201	Outer_Membrane	b0462()	Inner_Membrane	r
ACRB-MONOMER	Outer_Membrane	b0462()	Inner_Membrane	r
ABC-10-CPLX	Inner_Membrane	b0592()	Periplasm	s
FEPB-MONOMER	Inner_Membrane	b0592()	Periplasm	s
ABC-10-CPLX	Inner_Membrane	b0589()	Inner_Membrane	p
FEPG-MONOMER	Inner_Membrane	b0589()	Inner_Membrane	p
ABC-10-CPLX	Inner_Membrane	b0590()	Inner_Membrane	r
FEPD-MONOMER	Inner_Membrane	b0590()	Inner_Membrane	r
FORMATEDEHYDROGN-CPLX	Inner_Membrane	b1475()	Inner_Membrane	t
FDNH-MONOMER	Inner_Membrane	b1475()	Inner_Membrane	t
FORMATEDEHYDROGN-CPLX	Inner_Membrane	b1474()	Periplasm	t
FDNG-MONOMER	Inner_Membrane	b1474()	Periplasm	t
FORMATEDEHYDROGN-CPLX	Inner_Membrane	b1476()	Inner_Membrane	r
FDNI-MONOMER	Inner_Membrane	b1476()	Inner_Membrane	r
THIOESTERI-MONOMER	Periplasm	b0494()	Periplasm	s
G6414-MONOMER_CPLX0-1923	Outer_Membrane	b0805()	Outer_Membrane	sb
G6414-MONOMER	Outer_Membrane	b0805()	Outer_Membrane	sb
G7090-MONOMER_EG11982-MONOMER	Inner_Membrane	b2027()	Inner_Membrane	r
G7090-MONOMER	Inner_Membrane	b2027()	Inner_Membrane	r
G7090-MONOMER_EG11982-MONOMER	Inner_Membrane	b2035()	Inner_Membrane	r
EG11982-MONOMER	Inner_Membrane	b2035()	Inner_Membrane	r
CPLX-154	Inner_Membrane	b3722()	Inner_Membrane	r
BGLF-MONOMER	Inner_Membrane	b3722()	Inner_Membrane	r
ARSF-MONOMER	Inner_Membrane	b3502()	Inner_Membrane	r
MONOMER0-282	Outer_Membrane	b0241()	Outer_Membrane	sb
DIMESULFREDUCT-CPLX	Inner_Membrane	b0896()	Inner_Membrane	r
DMSC-MONOMER	Inner_Membrane	b0896()	Inner_Membrane	r
DIMESULFREDUCT-CPLX	Inner_Membrane	b0894()	Periplasm	t
DMSA-MONOMER	Inner_Membrane	b0894()	Periplasm	t
EG10670-MONOMER	Outer_Membrane	b2215()	Outer_Membrane	sb
EG10528-MONOMER	Outer_Membrane	b4036()	Outer_Membrane	sb
CPLX-166	Inner_Membrane	b3599()	Inner_Membrane	r
MTLA-MONOMER	Inner_Membrane	b3599()	Inner_Membrane	r
CPLX0-7684	Inner_Membrane	b2682()	Inner_Membrane	r
G7405-MONOMER	Inner_Membrane	b2682()	Inner_Membrane	r
CPLX0-7684	Inner_Membrane	b2683()	Inner_Membrane	r
G7406-MONOMER	Inner_Membrane	b2683()	Inner_Membrane	r
YIIP-MONOMER	Inner_Membrane	b3915()	Inner_Membrane	r
AMTB-MONOMER	Inner_Membrane	b0451()	Inner_Membrane	r
METNIQ-METHIONINE-ABC-CPLX	Inner_Membrane	b0197()	Inner_Membrane	pa
METQ-MONOMER	Inner_Membrane	b0197()	Inner_Membrane	pa
METNIQ-METHIONINE-ABC-CPLX	Inner_Membrane	b0198()	Inner_Membrane	r
METI-MONOMER	Inner_Membrane	b0198()	Inner_Membrane	r
ABC-53-CPLX	Inner_Membrane	b4261()	Inner_Membrane	r
G7888-MONOMER	Inner_Membrane	b4261()	Inner_Membrane	r
ABC-53-CPLX	Inner_Membrane	b4262()	Inner_Membrane	r
G7889-MONOMER	Inner_Membrane	b4262()	Inner_Membrane	r
ABC-53-CPLX	Inner_Membrane	b3199()	Inner_Membrane	r
G7664-MONOMER	Inner_Membrane	b3199()	Inner_Membrane	r
ABC-53-CPLX	Inner_Membrane	b3200()	Periplasm	s
YHBN-MONOMER	Inner_Membrane	b3200()	Periplasm	s
GLUCOSE-1-PHOSPHAT-MONOMER	Periplasm	b1002()	Periplasm	s
ABC-19-CPLX	Inner_Membrane	b0764()	Inner_Membrane	r
MODB-MONOMER	Inner_Membrane	b0764()	Inner_Membrane	r
ABC-19-CPLX	Inner_Membrane	b0763()	Periplasm	s
MODA-MONOMER	Inner_Membrane	b0763()	Periplasm	s
ABC-6-CPLX	Inner_Membrane	b0887()	Inner_Membrane	p
CYDD-MONOMER	Inner_Membrane	b0887()	Inner_Membrane	p
ABC-6-CPLX	Inner_Membrane	b0886()	Inner_Membrane	r
CYDC-MONOMER	Inner_Membrane	b0886()	Inner_Membrane	r
PROP-MONOMER	Inner_Membrane	b4111()	Inner_Membrane	r
ABC-16-CPLX	Inner_Membrane	b4034()	Periplasm	s
MALE-MONOMER	Inner_Membrane	b4034()	Periplasm	s
ABC-16-CPLX	Inner_Membrane	b4033()	Inner_Membrane	r
MALF-MONOMER	Inner_Membrane	b4033()	Inner_Membrane	r
ABC-16-CPLX	Inner_Membrane	b4032()	Inner_Membrane	r
MALG-MONOMER	Inner_Membrane	b4032()	Inner_Membrane	r
CPLX0-1923_EG10155-MONOMER	Outer_Membrane	b2155()	Outer_Membrane	sb
EG10155-MONOMER	Outer_Membrane	b2155()	Outer_Membrane	sb
ABC-46-CPLX	Inner_Membrane	b4231()	Inner_Membrane	r
YJFF-MONOMER	Inner_Membrane	b4231()	Inner_Membrane	r
ABC-46-CPLX	Inner_Membrane	b4227()	Periplasm	s
YTFQ-MONOMER	Inner_Membrane	b4227()	Periplasm	s
ABC-46-CPLX	Inner_Membrane	b4230()	Inner_Membrane	r
YTFT-MONOMER	Inner_Membrane	b4230()	Inner_Membrane	r
CPLX0-1943	Outer_Membrane	b4291()	Outer_Membrane	sb
EG10286-MONOMER	Outer_Membrane	b4291()	Outer_Membrane	sb
ABC-9-CPLX	Inner_Membrane	b4290()	Periplasm	s
FECB-MONOMER	Inner_Membrane	b4290()	Periplasm	s
ABC-9-CPLX	Inner_Membrane	b4288()	Inner_Membrane	r
FECD-MONOMER	Inner_Membrane	b4288()	Inner_Membrane	r
ABC-9-CPLX	Inner_Membrane	b4289()	Inner_Membrane	r
FECC-MONOMER	Inner_Membrane	b4289()	Inner_Membrane	r
TMAOREDUCTI-CPLX	Inner_Membrane	b0996()	Inner_Membrane	s
EG11815-MONOMER	Inner_Membrane	b0996()	Inner_Membrane	s
TMAOREDUCTI-CPLX	Inner_Membrane	b0997()	Periplasm	t
TORA-MONOMER	Inner_Membrane	b0997()	Periplasm	t
ABC-59-CPLX	Inner_Membrane	b1487()	Periplasm	s
YDDS-MONOMER	Inner_Membrane	b1487()	Periplasm	s
ABC-59-CPLX	Inner_Membrane	b1486()	Inner_Membrane	r
YDDR-MONOMER	Inner_Membrane	b1486()	Inner_Membrane	r
ABC-59-CPLX	Inner_Membrane	b1485()	Inner_Membrane	r
YDDQ-MONOMER	Inner_Membrane	b1485()	Inner_Membrane	r
CPLX_ALPATE160pp-0	Outer_Membrane	b1677()	Outer_Membrane	pla
ABC-64-CPLX	Inner_Membrane	b0365()	Periplasm	s
TAUA-MONOMER	Inner_Membrane	b0365()	Periplasm	s
ABC-64-CPLX	Inner_Membrane	b0367()	Inner_Membrane	r
TAUC-MONOMER	Inner_Membrane	b0367()	Inner_Membrane	r
CPLX0-1924	Outer_Membrane	b3966()	Outer_Membrane	sb
EG10126-MONOMER	Outer_Membrane	b3966()	Outer_Membrane	sb
MONOMER0-4195	Periplasm	b3447()	Periplasm	s
G7806-MONOMER	Inner_Membrane	b3836()	Inner_Membrane	r
EG11305-MONOMER	Inner_Membrane	b0627()	Inner_Membrane	r
TatBC_octa	Inner_Membrane	b3838()	Inner_Membrane	r
G7808-MONOMER	Inner_Membrane	b3838()	Inner_Membrane	r
TatBC_octa	Inner_Membrane	b3839()	Inner_Membrane	p
EG11479-MONOMER	Inner_Membrane	b3839()	Inner_Membrane	p
Sec-CPLX	Inner_Membrane	b3300()	Inner_Membrane	r
SecYE-CPLX	Inner_Membrane	b3300()	Inner_Membrane	r
EG10766-MONOMER	Inner_Membrane	b3300()	Inner_Membrane	r
Sec-CPLX	Inner_Membrane	b3981()	Inner_Membrane	r
SecYE-CPLX	Inner_Membrane	b3981()	Inner_Membrane	r
EG10939-MONOMER	Inner_Membrane	b3981()	Inner_Membrane	r
Sec-CPLX	Inner_Membrane	b3175()	Inner_Membrane	r
EG12095-MONOMER	Inner_Membrane	b3175()	Inner_Membrane	r
Sec-CPLX	Inner_Membrane	b0408()	Inner_Membrane	r
SecYE-CPLX	Inner_Membrane	b0408()	Inner_Membrane	r
EG10938-MONOMER	Inner_Membrane	b0408()	Inner_Membrane	r
Sec-CPLX	Inner_Membrane	b0409()	Inner_Membrane	r
SecYE-CPLX	Inner_Membrane	b0409()	Inner_Membrane	r
EG10940-MONOMER	Inner_Membrane	b0409()	Inner_Membrane	r
G6465-MONOMER	Periplasm	b0891()	Periplasm	s
EG11293-MONOMER	Outer_Membrane	b1209()	Outer_Membrane	pla
LolCDE-CPLX	Inner_Membrane	b1116()	Inner_Membrane	r
YCFU-MONOMER	Inner_Membrane	b1116()	Inner_Membrane	r
LolCDE-CPLX	Inner_Membrane	b1118()	Inner_Membrane	r
YCFW-MONOMER	Inner_Membrane	b1118()	Inner_Membrane	r
Bam-CPLX	Outer_Membrane	b0177()	Outer_Membrane	sb
BamAD-CPLX	Outer_Membrane	b0177()	Outer_Membrane	sb
G6093-MONOMER	Outer_Membrane	b0177()	Outer_Membrane	sb
Bam-CPLX	Outer_Membrane	b2512()	Outer_Membrane	pla
G7320-MONOMER	Outer_Membrane	b2512()	Outer_Membrane	pla
Bam-CPLX	Outer_Membrane	b2477()	Outer_Membrane	pla
EG10658-MONOMER	Outer_Membrane	b2477()	Outer_Membrane	pla
Bam-CPLX	Outer_Membrane	b2595()	Outer_Membrane	pla
BamAD-CPLX	Outer_Membrane	b2595()	Outer_Membrane	pla
G7352-MONOMER	Outer_Membrane	b2595()	Outer_Membrane	pla
Bam-CPLX	Outer_Membrane	b2617()	Outer_Membrane	pla
EG10952-MONOMER	Outer_Membrane	b2617()	Outer_Membrane	pla
EG11197-MONOMER	Inner_Membrane	b3705()	Inner_Membrane	ra
EG10985-MONOMER	Periplasm	b0053()	Periplasm	s
EG12128-MONOMER	Inner_Membrane	b2828()	Inner_Membrane	r
EG10548-MONOMER	Inner_Membrane	b0027()	Inner_Membrane	r
ARGDECARBOXBIO-MONOMER	Periplasm	b2938()	Periplasm	t
PYRUVFORMLY-MONOMER	Membrane	b0903()	Membrane	s
CPLX_OBTFL-0	Membrane	b0903()	Membrane	s
CPLX_OBTFL-1	Membrane	b0903()	Membrane	s
DIOHBUTANONEPSYN-MONOMER	Inner_Membrane	b3041()	Inner_Membrane	s
INORGPYROPHOSPHAT-MONOMER	Membrane	b4226()	Membrane	s
KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER	Membrane	b1850()	Membrane	s
FRUCBISALD-CLASSI-MONOMER	Membrane	b2097()	Membrane	s
TRANSALDOLB-MONOMER	Membrane	b0008()	Membrane	s
RPOH-MONOMER	Inner_Membrane	b3461()	Inner_Membrane	s
GPT-MONOMER	Inner_Membrane	b0238()	Inner_Membrane	s
ACYLCOASYN-MONOMER	Inner_Membrane	b1805()	Inner_Membrane	s
MONOMER-43	Inner_Membrane	b3553()	Inner_Membrane	s
PKI-MONOMER	Membrane	b1676()	Membrane	s
EG10270-MONOMER	Inner_Membrane	b2566()	Inner_Membrane	s
EG11335-MONOMER	Inner_Membrane	b4390()	Inner_Membrane	s
DHHB-METHYLTRANSFER-MONOMER	Inner_Membrane	b2232()	Inner_Membrane	s
GLUTDECARBOXB-MONOMER	Membrane	b1493()	Membrane	s
PUTA-MONOMER	Inner_Membrane	b1014()	Inner_Membrane	s
SUPEROX-DISMUTFE-MONOMER	Membrane	b1656()	Membrane	s
CPLX_G3PAT120-0	Inner_Membrane	b4041()	Inner_Membrane	s
OX-THIOREDOXIN-MONOMER	Inner_Membrane	b3781()	Inner_Membrane	s
CPLX_DSBDR-1	Inner_Membrane	b3781()	Inner_Membrane	s
CPLX_METSOXR1-1	Inner_Membrane	b3781()	Inner_Membrane	s
CPLX_METSOXR1-3	Inner_Membrane	b3781()	Inner_Membrane	s
CPLX_METSOXR2-1	Inner_Membrane	b3781()	Inner_Membrane	s
CPLX_PAPSR-1	Inner_Membrane	b3781()	Inner_Membrane	s
CPLX_RNDR1-1	Inner_Membrane	b3781()	Inner_Membrane	s
CPLX_THIORDXi-0	Inner_Membrane	b3781()	Inner_Membrane	s
CPLX_TRDR-0	Inner_Membrane	b3781()	Inner_Membrane	s
EG10599-MONOMER	Membrane	b4143()	Membrane	s
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-MONOMER	Membrane	b0134()	Membrane	s
LYSS-MONOMER	Membrane	b2890()	Membrane	s
GLUTDECARBOXA-MONOMER	Membrane	b3517()	Membrane	s
ALAS-MONOMER	Membrane	b2697()	Membrane	s
AERGLYC3PDEHYDROG-MONOMER	Inner_Membrane	b3426()	Inner_Membrane	s
TRYPTOPHAN-MONOMER	Membrane	b3708()	Membrane	s
EG11036-MONOMER	Inner_Membrane	b3339()	Inner_Membrane	s
TYRS-MONOMER	Membrane	b1637()	Membrane	s
EG10743-MONOMER	Membrane	b3164()	Membrane	s
EG10997-MONOMER	Inner_Membrane	b3706()	Inner_Membrane	s
LYSU-MONOMER	Membrane	b4129()	Membrane	s
CPLX_METSOXR1-2	Periplasm	b3551()	Periplasm	s
CPLX_METSOXR1-3	Periplasm	b3551()	Periplasm	s
GLYOHMETRANS-MONOMER	Membrane	b2551()	Membrane	s
LIPIDADISACCHARIDESYNTH-MONOMER	Inner_Membrane	b0182()	Inner_Membrane	s
URACIL-PRIBOSYLTRANS-MONOMER	Membrane	b2498()	Membrane	s
ENTE-MONOMER	Membrane	b0594()	Membrane	s
DXPREDISOM-MONOMER	Inner_Membrane	b0173()	Inner_Membrane	s
EG11299-MONOMER	Inner_Membrane	b3247()	Inner_Membrane	s
G6783-MONOMER	Inner_Membrane	b1489()	Inner_Membrane	s
MEND-MONOMER	Inner_Membrane	b2264()	Inner_Membrane	s
PYRUVOXID-MONOMER	Inner_Membrane	b0871()	Inner_Membrane	s
PROTOPORGENOXI-MONOMER	Inner_Membrane	b3850()	Inner_Membrane	s
DEOA-MONOMER	Membrane	b4382()	Membrane	s
MONOMER0-4539	Membrane	b3168()	Membrane	s
EG10260-MONOMER	Inner_Membrane	b0595()	Inner_Membrane	s
DHPDIOXYGEN-MONOMER	Inner_Membrane	b0348()	Inner_Membrane	s
ADHE-MONOMER	Membrane	b1241()	Membrane	s
EG10845-MONOMER	Membrane	b3783()	Membrane	s
EG11003-MONOMER	Membrane	b0436()	Membrane	s
EG10859-MONOMER	Inner_Membrane	b1084()	Inner_Membrane	s
EG12357-MONOMER	Inner_Membrane	b1701()	Inner_Membrane	s
ENOLASE-MONOMER	Membrane	b2779()	Membrane	s
EG10383-MONOMER	Membrane	b3870()	Membrane	s
MONOMER0-3	Periplasm	b0828()	Periplasm	s
EG11396-MONOMER	Inner_Membrane	b3843()	Inner_Membrane	s
CPLX_OPHBDC-0	Inner_Membrane	b3843()	Inner_Membrane	s
ADENYLOSUCCINATE-SYN-MONOMER	Membrane	b4177()	Membrane	s
GAPDH-A-MONOMER	Membrane	b1779()	Membrane	s
ASPARTASE-MONOMER	Membrane	b4139()	Membrane	s
MALATE-DEHASE-MONOMER	Membrane	b3236()	Membrane	s
G7297-MONOMER	Inner_Membrane	b2474()	Inner_Membrane	s
PPX-MONOMER	Inner_Membrane	b2502()	Inner_Membrane	s
EG10906-MONOMER	Membrane	b3341()	Membrane	s
EG10838-MONOMER	Membrane	b3619()	Membrane	s
METG-MONOMER	Membrane	b2114()	Membrane	s
TPI-MONOMER	Membrane	b3919()	Membrane	s
EG10900-MONOMER	Membrane	b0911()	Membrane	s
DIHYDROPTERIREDUCT-MONOMER	Membrane	b0578()	Membrane	s
DEOD-MONOMER	Membrane	b4384()	Membrane	s
PHOSPHASERSYN-MONOMER	Inner_Membrane	b2585()	Inner_Membrane	s
MONOMER0-4152	Periplasm	b3860()	Periplasm	s
CPLX_DSBAO1-0	Periplasm	b3860()	Periplasm	s
EG11033-MONOMER	Membrane	b0170()	Membrane	s
EG11037-MONOMER	Inner_Membrane	b3980()	Inner_Membrane	s
MONOMER0-4398	Inner_Membrane	b0586()	Inner_Membrane	s
EG10241-MONOMER	Inner_Membrane	b0014()	Inner_Membrane	s
CFA-MONOMER	Inner_Membrane	b1661()	Inner_Membrane	s
KETOBUTFORMLY-MONOMER	Membrane	b3114()	Membrane	s
CPLX_OBTFL-2	Membrane	b3114()	Membrane	s
EG10506-MONOMER	Membrane	b1718()	Membrane	s
EG10240-MONOMER	Membrane	b0015()	Membrane	s
G6810-MONOMER	Inner_Membrane	b1524()	Inner_Membrane	s
GLUTATHIONE-REDUCT-NADPH-MONOMER	Membrane	b3500()	Membrane	s
PPK-MONOMER	Outer_Membrane	b2501()	Outer_Membrane	s
CPLX_POR5-0	Inner_Membrane	b1378()	Inner_Membrane	s
CPLX_POR5-1	Inner_Membrane	b1378()	Inner_Membrane	s
SAICARSYN-MONOMER	Membrane	b2476()	Membrane	s
EG10936-MONOMER	Inner_Membrane	b0098()	Inner_Membrane	s
EG10346-MONOMER	Inner_Membrane	b3464()	Inner_Membrane	s
