Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
ALW85_RS11335	ALW85_RS11335	2359934	2360719	ALW85_RS11335-MONOMER
ALW85_RS11340	ALW85_RS11340	2360723	2361361	ALW85_RS11340-MONOMER
ALW85_RS06655	ALW85_RS06655	1397399	1399756	ALW85_RS06655-MONOMER
ALW85_RS09305	ALW85_RS09305	1930686	1931246	ALW85_RS09305-MONOMER
ALW85_RS06660	ALW85_RS06660	1399931	1400224	ALW85_RS06660-MONOMER
ALW85_RS11345	ALW85_RS11345	2361342	2362271	ALW85_RS11345-MONOMER
ALW85_RS06665	ALW85_RS06665	1400383	1400709	ALW85_RS06665-MONOMER
ALW85_RS11350	ALW85_RS11350	2362394	2362726	ALW85_RS11350-MONOMER
ALW85_RS11355	ALW85_RS11355	2362713	2362934	ALW85_RS11355-MONOMER
ALW85_RS11360	ALW85_RS11360	2363012	2363704	ALW85_RS11360-MONOMER
ALW85_RS06670	ALW85_RS06670	1400773	1402071	ALW85_RS06670-MONOMER
ALW85_RS09310	ALW85_RS09310	1931225	1931584	ALW85_RS09310-MONOMER
ALW85_RS06675	ALW85_RS06675	1402305	1403480	ALW85_RS06675-MONOMER
ALW85_RS11365	ALW85_RS11365	2363701	2365269	ALW85_RS11365-MONOMER
ALW85_RS11370	ALW85_RS11370	2365414	2368128	ALW85_RS11370-MONOMER
ALW85_RS06680	ALW85_RS06680	1403556	1403741	ALW85_RS06680-MONOMER
ALW85_RS08700	ALW85_RS08700	1804711	1805271	ALW85_RS08700-MONOMER
ALW85_RS06685	ALW85_RS06685	1403875	1404753	ALW85_RS06685-MONOMER
ALW85_RS11375	ALW85_RS11375	2368230	2368769	ALW85_RS11375-MONOMER
ALW85_RS09315	ALW85_RS09315	1931688	1931912	ALW85_RS09315-MONOMER
ALW85_RS06690	ALW85_RS06690	1404753	1405943	ALW85_RS06690-MONOMER
ALW85_RS11380	ALW85_RS11380	2368779	2369840	ALW85_RS11380-MONOMER
ALW85_RS06695	ALW85_RS06695	1405949	1407139	ALW85_RS06695-MONOMER
ALW85_RS11385	ALW85_RS11385	2369966	2370613	ALW85_RS11385-MONOMER
ALW85_RS06700	ALW85_RS06700	1407129	1407383	ALW85_RS06700-MONOMER
ALW85_RS11390	ALW85_RS11390	2370697	2371242	ALW85_RS11390-MONOMER
ALW85_RS06705	ALW85_RS06705	1407718	1409076	ALW85_RS06705-MONOMER
ALW85_RS11395	ALW85_RS11395	2371400	2371804	ALW85_RS11395-MONOMER
ALW85_RS11400	ALW85_RS11400	2371794	2372063	ALW85_RS11400-MONOMER
ALW85_RS06710	ALW85_RS06710	1409159	1410184	ALW85_RS06710-MONOMER
ALW85_RS13675	ALW85_RS13675	1931964	1932712	ALW85_RS13675-MONOMER
ALW85_RS06715	ALW85_RS06715	1410232	1411353	ALW85_RS06715-MONOMER
ALW85_RS11405	ALW85_RS11405	2372060	2373787	ALW85_RS11405-MONOMER
ALW85_RS11410	ALW85_RS11410	2373891	2375024	ALW85_RS11410-MONOMER
ALW85_RS06720	ALW85_RS06720	1411359	1412390	ALW85_RS06720-MONOMER
ALW85_RS08705	ALW85_RS08705	1805316	1805942	ALW85_RS08705-MONOMER
ALW85_RS06725	ALW85_RS06725	1412522	1412779	ALW85_RS06725-MONOMER
ALW85_RS11415	ALW85_RS11415	2375050	2375667	ALW85_RS11415-MONOMER
ALW85_RS06730	ALW85_RS06730	1412792	1413103	ALW85_RS06730-MONOMER
ALW85_RS09330	ALW85_RS09330	1932867	1933988	ALW85_RS09330-MONOMER
ALW85_RS06735	ALW85_RS06735	1413295	1414596	ALW85_RS06735-MONOMER
ALW85_RS13750	ALW85_RS13750	2375694	2375969	ALW85_RS13750-MONOMER
ALW85_RS06740	ALW85_RS06740	1414596	1415558	ALW85_RS06740-MONOMER
ALW85_RS14280	ALW85_RS14280	2376254	2376541	ALW85_RS14280-MONOMER
ALW85_RS06745	ALW85_RS06745	1415582	1416322	ALW85_RS06745-MONOMER
ALW85_RS11425	ALW85_RS11425	2376658	2377629	ALW85_RS11425-MONOMER
ALW85_RS09335	ALW85_RS09335	1933996	1934943	ALW85_RS09335-MONOMER
ALW85_RS06750	ALW85_RS06750	1416385	1416804	ALW85_RS06750-MONOMER
ALW85_RS11430	ALW85_RS11430	2377770	2378141	ALW85_RS11430-MONOMER
ALW85_RS06755	ALW85_RS06755	1416818	1420198	ALW85_RS06755-MONOMER
ALW85_RS11435	ALW85_RS11435	2378248	2379549	ALW85_RS11435-MONOMER
ALW85_RS14230	ALW85_RS14230	2379645	2379791	ALW85_RS14230-MONOMER
ALW85_RS06760	ALW85_RS06760	1420456	1422735	ALW85_RS06760-MONOMER
ALW85_RS08710	ALW85_RS08710	1806003	1807277	ALW85_RS08710-MONOMER
ALW85_RS06765	ALW85_RS06765	1423064	1423339	ALW85_RS06765-MONOMER
ALW85_RS11445	ALW85_RS11445	2380302	2381669	ALW85_RS11445-MONOMER
ALW85_RS06770	ALW85_RS06770	1423652	1424122	ALW85_RS06770-MONOMER
ALW85_RS11450	ALW85_RS11450	2381666	2382439	ALW85_RS11450-MONOMER
ALW85_RS06775	ALW85_RS06775	1424274	1425341	ALW85_RS06775-MONOMER
ALW85_RS11455	ALW85_RS11455	2382451	2382843	ALW85_RS11455-MONOMER
ALW85_RS06780	ALW85_RS06780	1425501	1425992	ALW85_RS06780-MONOMER
ALW85_RS11460	ALW85_RS11460	2382990	2383526	ALW85_RS11460-MONOMER
ALW85_RS02115	ALW85_RS02115	451659	451732	ALW85_RS02115-tRNA
ALW85_RS06785	ALW85_RS06785	1426056	1426358	ALW85_RS06785-MONOMER
ALW85_RS11465	ALW85_RS11465	2383768	2385135	ALW85_RS11465-MONOMER
ALW85_RS11470	ALW85_RS11470	2385211	2386131	ALW85_RS11470-MONOMER
ALW85_RS06790	ALW85_RS06790	1426371	1426649	ALW85_RS06790-MONOMER
ALW85_RS09340	ALW85_RS09340	1935100	1936173	ALW85_RS09340-MONOMER
ALW85_RS06795	ALW85_RS06795	1426777	1427103	ALW85_RS06795-MONOMER
ALW85_RS11475	ALW85_RS11475	2386220	2388625	ALW85_RS11475-MONOMER
ALW85_RS11480	ALW85_RS11480	2388972	2389286	ALW85_RS11480-MONOMER
ALW85_RS06800	ALW85_RS06800	1427100	1427324	ALW85_RS06800-MONOMER
ALW85_RS08715	ALW85_RS08715	1807491	1807760	ALW85_RS08715-MONOMER
ALW85_RS06805	ALW85_RS06805	1427752	1428162	ALW85_RS06805-MONOMER
ALW85_RS11485	ALW85_RS11485	2389372	2390649	ALW85_RS11485-MONOMER
ALW85_RS13630	ALW85_RS13630	1428787	1429083	ALW85_RS13630-MONOMER
ALW85_RS13755	ALW85_RS13755	2390793	2391541	ALW85_RS13755-MONOMER
ALW85_RS06810	ALW85_RS06810	1429522	1430811	ALW85_RS06810-MONOMER
ALW85_RS14235	ALW85_RS14235	2391710	2391871	ALW85_RS14235-MONOMER
ALW85_RS06815	ALW85_RS06815	1430801	1431061	ALW85_RS06815-MONOMER
ALW85_RS11505	ALW85_RS11505	2392163	2392825	ALW85_RS11505-MONOMER
ALW85_RS11510	ALW85_RS11510	2393013	2393546	ALW85_RS11510-MONOMER
ALW85_RS11515	ALW85_RS11515	2393813	2394607	ALW85_RS11515-MONOMER
ALW85_RS09345	ALW85_RS09345	1936240	1937178	ALW85_RS09345-MONOMER
ALW85_RS11520	ALW85_RS11520	2394658	2396550	ALW85_RS11520-MONOMER
ALW85_RS11535	ALW85_RS11535	2396895	2397167	ALW85_RS11535-MONOMER
ALW85_RS08720	ALW85_RS08720	1807789	1808298	ALW85_RS08720-MONOMER
ALW85_RS11540	ALW85_RS11540	2397380	2398369	ALW85_RS11540-MONOMER
ALW85_RS09350	ALW85_RS09350	1937178	1938170	ALW85_RS09350-MONOMER
ALW85_RS11545	ALW85_RS11545	2398366	2398854	ALW85_RS11545-MONOMER
ALW85_RS11550	ALW85_RS11550	2398858	2399343	ALW85_RS11550-MONOMER
ALW85_RS11555	ALW85_RS11555	2399418	2399675	ALW85_RS11555-MONOMER
ALW85_RS11560	ALW85_RS11560	2399707	2400129	ALW85_RS11560-MONOMER
ALW85_RS11565	ALW85_RS11565	2400268	2401497	ALW85_RS11565-MONOMER
ALW85_RS09355	ALW85_RS09355	1938219	1940153	ALW85_RS09355-MONOMER
ALW85_RS11570	ALW85_RS11570	2401504	2402397	ALW85_RS11570-MONOMER
ALW85_RS11575	ALW85_RS11575	2402399	2403334	ALW85_RS11575-MONOMER
ALW85_RS08725	ALW85_RS08725	1808309	1809121	ALW85_RS08725-MONOMER
ALW85_RS11580	ALW85_RS11580	2403363	2404556	ALW85_RS11580-MONOMER
ALW85_RS11585	ALW85_RS11585	2404725	2406089	ALW85_RS11585-MONOMER
ALW85_RS09360	ALW85_RS09360	1940166	1941329	ALW85_RS09360-MONOMER
ALW85_RS11590	ALW85_RS11590	2406315	2407130	ALW85_RS11590-MONOMER
ALW85_RS11595	ALW85_RS11595	2407544	2408254	ALW85_RS11595-MONOMER
ALW85_RS09365	ALW85_RS09365	1941346	1942926	ALW85_RS09365-MONOMER
ALW85_RS00005	ALW85_RS00005	211	1590	ALW85_RS00005-MONOMER
ALW85_RS11600	ALW85_RS11600	2408257	2408967	ALW85_RS11600-MONOMER
ALW85_RS00010	ALW85_RS00010	1791	2912	ALW85_RS00010-MONOMER
ALW85_RS11605	ALW85_RS11605	2408970	2409998	ALW85_RS11605-MONOMER
ALW85_RS09370	ALW85_RS09370	1943007	1944203	ALW85_RS09370-MONOMER
ALW85_RS00015	ALW85_RS00015	2961	5390	ALW85_RS00015-MONOMER
ALW85_RS11610	ALW85_RS11610	2409988	2410644	ALW85_RS11610-MONOMER
ALW85_RS00020	ALW85_RS00020	5413	5856	ALW85_RS00020-MONOMER
ALW85_RS11615	ALW85_RS11615	2410645	2411316	ALW85_RS11615-MONOMER
ALW85_RS06825	ALW85_RS06825	1431744	1431947	ALW85_RS06825-MONOMER
ALW85_RS08730	ALW85_RS08730	1809123	1809521	ALW85_RS08730-MONOMER
ALW85_RS09375	ALW85_RS09375	1944210	1945289	ALW85_RS09375-MONOMER
ALW85_RS00025	ALW85_RS00025	5907	6638	ALW85_RS00025-MONOMER
ALW85_RS14180	ALW85_RS14180	1432243	1432413	ALW85_RS14180-MONOMER
ALW85_RS11620	ALW85_RS11620	2411313	2411708	ALW85_RS11620-MONOMER
ALW85_RS00045	ALW85_RS00045	7350	7673	ALW85_RS00045-MONOMER
ALW85_RS11525	ALW85_RS11525	2396643	2396719	ALW85_RS11525-tRNA
ALW85_RS11625	ALW85_RS11625	2411698	2412135	ALW85_RS11625-MONOMER
ALW85_RS06840	ALW85_RS06840	1432854	1433387	ALW85_RS06840-MONOMER
ALW85_RS09380	ALW85_RS09380	1945286	1946125	ALW85_RS09380-MONOMER
ALW85_RS00050	ALW85_RS00050	7780	8076	ALW85_RS00050-MONOMER
ALW85_RS06845	ALW85_RS06845	1433412	1434710	ALW85_RS06845-MONOMER
ALW85_RS11630	ALW85_RS11630	2412161	2413066	ALW85_RS11630-MONOMER
ALW85_RS00055	ALW85_RS00055	8100	11564	ALW85_RS00055-MONOMER
ALW85_RS11635	ALW85_RS11635	2413308	2414870	ALW85_RS11635-MONOMER
ALW85_RS06850	ALW85_RS06850	1434927	1435931	ALW85_RS06850-MONOMER
ALW85_RS09385	ALW85_RS09385	1946131	1946964	ALW85_RS09385-MONOMER
ALW85_RS00060	ALW85_RS00060	11591	12871	ALW85_RS00060-MONOMER
ALW85_RS06855	ALW85_RS06855	1436035	1436598	ALW85_RS06855-MONOMER
ALW85_RS11640	ALW85_RS11640	2415225	2416268	ALW85_RS11640-MONOMER
ALW85_RS00065	ALW85_RS00065	12864	14627	ALW85_RS00065-MONOMER
ALW85_RS11645	ALW85_RS11645	2416689	2417594	ALW85_RS11645-MONOMER
ALW85_RS06860	ALW85_RS06860	1436837	1438543	ALW85_RS06860-MONOMER
ALW85_RS09390	ALW85_RS09390	1946979	1948553	ALW85_RS09390-MONOMER
ALW85_RS00070	ALW85_RS00070	14771	15367	ALW85_RS00070-MONOMER
ALW85_RS06865	ALW85_RS06865	1438531	1439124	ALW85_RS06865-MONOMER
ALW85_RS11650	ALW85_RS11650	2417795	2418211	ALW85_RS11650-MONOMER
ALW85_RS00075	ALW85_RS00075	15451	16371	ALW85_RS00075-MONOMER
ALW85_RS11655	ALW85_RS11655	2418225	2418638	ALW85_RS11655-MONOMER
ALW85_RS06870	ALW85_RS06870	1439142	1439603	ALW85_RS06870-MONOMER
ALW85_RS08735	ALW85_RS08735	1809713	1810756	ALW85_RS08735-MONOMER
ALW85_RS09395	ALW85_RS09395	1948553	1949488	ALW85_RS09395-MONOMER
ALW85_RS00080	ALW85_RS00080	16373	17398	ALW85_RS00080-MONOMER
ALW85_RS06875	ALW85_RS06875	1439777	1441309	ALW85_RS06875-MONOMER
ALW85_RS11660	ALW85_RS11660	2418813	2419856	ALW85_RS11660-MONOMER
ALW85_RS00085	ALW85_RS00085	17395	17994	ALW85_RS00085-MONOMER
ALW85_RS13760	ALW85_RS13760	2419921	2420262	ALW85_RS13760-MONOMER
ALW85_RS06880	ALW85_RS06880	1441548	1442327	ALW85_RS06880-MONOMER
ALW85_RS09400	ALW85_RS09400	1949529	1951079	ALW85_RS09400-MONOMER
ALW85_RS00090	ALW85_RS00090	18115	19614	ALW85_RS00090-MONOMER
ALW85_RS06885	ALW85_RS06885	1442357	1443007	ALW85_RS06885-MONOMER
ALW85_RS11670	ALW85_RS11670	2420648	2421631	ALW85_RS11670-MONOMER
ALW85_RS00095	ALW85_RS00095	19611	20153	ALW85_RS00095-MONOMER
ALW85_RS11675	ALW85_RS11675	2421663	2422778	ALW85_RS11675-MONOMER
ALW85_RS06890	ALW85_RS06890	1443012	1444028	ALW85_RS06890-MONOMER
ALW85_RS13665	ALW85_RS13665	1810897	1811253	ALW85_RS13665-MONOMER
ALW85_RS09405	ALW85_RS09405	1951122	1951739	ALW85_RS09405-MONOMER
ALW85_RS00100	ALW85_RS00100	20166	21533	ALW85_RS00100-MONOMER
ALW85_RS06895	ALW85_RS06895	1444124	1444615	ALW85_RS06895-MONOMER
ALW85_RS11680	ALW85_RS11680	2422775	2424622	ALW85_RS11680-MONOMER
ALW85_RS00105	ALW85_RS00105	21543	22817	ALW85_RS00105-MONOMER
ALW85_RS06900	ALW85_RS06900	1444620	1446323	ALW85_RS06900-MONOMER
ALW85_RS09410	ALW85_RS09410	1952567	1954234	ALW85_RS09410-MONOMER
ALW85_RS00110	ALW85_RS00110	22874	26788	ALW85_RS00110-MONOMER
ALW85_RS06905	ALW85_RS06905	1446639	1448093	ALW85_RS06905-MONOMER
ALW85_RS11685	ALW85_RS11685	2424692	2425654	ALW85_RS11685-MONOMER
ALW85_RS00115	ALW85_RS00115	26860	28377	ALW85_RS00115-MONOMER
ALW85_RS06910	ALW85_RS06910	1448200	1449063	ALW85_RS06910-MONOMER
ALW85_RS14025	ALW85_RS14025	1811192	1811965	ALW85_RS14025-MONOMER
ALW85_RS09415	ALW85_RS09415	1954496	1955869	ALW85_RS09415-MONOMER
ALW85_RS06920	ALW85_RS06920	1449291	1453163	ALW85_RS06920-MONOMER
ALW85_RS11690	ALW85_RS11690	2425795	2427483	ALW85_RS11690-MONOMER
ALW85_RS00120	ALW85_RS00120	28652	29176	ALW85_RS00120-MONOMER
ALW85_RS13985	ALW85_RS13985	1453168	1453380	ALW85_RS13985-MONOMER
ALW85_RS11695	ALW85_RS11695	2427598	2428041	ALW85_RS11695-MONOMER
ALW85_RS09420	ALW85_RS09420	1956023	1957372	ALW85_RS09420-MONOMER
ALW85_RS06950	ALW85_RS06950	1460948	1461024	ALW85_RS06950-tRNA
ALW85_RS06925	ALW85_RS06925	1453367	1456156	ALW85_RS06925-MONOMER
ALW85_RS11700	ALW85_RS11700	2428310	2429119	ALW85_RS11700-MONOMER
ALW85_RS00125	ALW85_RS00125	29244	30356	ALW85_RS00125-MONOMER
ALW85_RS11705	ALW85_RS11705	2429390	2430637	ALW85_RS11705-MONOMER
ALW85_RS06930	ALW85_RS06930	1456326	1458656	ALW85_RS06930-MONOMER
ALW85_RS09430	ALW85_RS09430	1958086	1959036	ALW85_RS09430-MONOMER
ALW85_RS00130	ALW85_RS00130	30420	31184	ALW85_RS00130-MONOMER
ALW85_RS06935	ALW85_RS06935	1458665	1460458	ALW85_RS06935-MONOMER
ALW85_RS11710	ALW85_RS11710	2430887	2431504	ALW85_RS11710-MONOMER
ALW85_RS00135	ALW85_RS00135	31354	31662	ALW85_RS00135-MONOMER
ALW85_RS11715	ALW85_RS11715	2431573	2432784	ALW85_RS11715-MONOMER
ALW85_RS06955	ALW85_RS06955	1461134	1462672	ALW85_RS06955-MONOMER
ALW85_RS09435	ALW85_RS09435	1959228	1960400	ALW85_RS09435-MONOMER
ALW85_RS00140	ALW85_RS00140	31721	33127	ALW85_RS00140-MONOMER
ALW85_RS06960	ALW85_RS06960	1462662	1463435	ALW85_RS06960-MONOMER
ALW85_RS11720	ALW85_RS11720	2432821	2434227	ALW85_RS11720-MONOMER
ALW85_RS00145	ALW85_RS00145	33134	34423	ALW85_RS00145-MONOMER
ALW85_RS11725	ALW85_RS11725	2434332	2435027	ALW85_RS11725-MONOMER
ALW85_RS06965	ALW85_RS06965	1463419	1464909	ALW85_RS06965-MONOMER
ALW85_RS08745	ALW85_RS08745	1811991	1812338	ALW85_RS08745-MONOMER
ALW85_RS00150	ALW85_RS00150	34605	34895	ALW85_RS00150-MONOMER
ALW85_RS06970	ALW85_RS06970	1464924	1466009	ALW85_RS06970-MONOMER
ALW85_RS11730	ALW85_RS11730	2435095	2435868	ALW85_RS11730-MONOMER
ALW85_RS00155	ALW85_RS00155	34935	36578	ALW85_RS00155-MONOMER
ALW85_RS11735	ALW85_RS11735	2435993	2436742	ALW85_RS11735-MONOMER
ALW85_RS06975	ALW85_RS06975	1466395	1467699	ALW85_RS06975-MONOMER
ALW85_RS09440	ALW85_RS09440	1960431	1961318	ALW85_RS09440-MONOMER
ALW85_RS00160	ALW85_RS00160	36729	37457	ALW85_RS00160-MONOMER
ALW85_RS06980	ALW85_RS06980	1467696	1468652	ALW85_RS06980-MONOMER
ALW85_RS11740	ALW85_RS11740	2436978	2438477	ALW85_RS11740-MONOMER
ALW85_RS00170	ALW85_RS00170	37794	39113	ALW85_RS00170-MONOMER
ALW85_RS00175	ALW85_RS00175	39097	39741	ALW85_RS00175-MONOMER
ALW85_RS06985	ALW85_RS06985	1469525	1469815	ALW85_RS06985-MONOMER
ALW85_RS11745	ALW85_RS11745	2438587	2439072	ALW85_RS11745-MONOMER
ALW85_RS00180	ALW85_RS00180	39802	41082	ALW85_RS00180-MONOMER
ALW85_RS06990	ALW85_RS06990	1469837	1470079	ALW85_RS06990-MONOMER
ALW85_RS11750	ALW85_RS11750	2439311	2440420	ALW85_RS11750-MONOMER
ALW85_RS00185	ALW85_RS00185	41193	43616	ALW85_RS00185-MONOMER
ALW85_RS06995	ALW85_RS06995	1470125	1470676	ALW85_RS06995-MONOMER
ALW85_RS11755	ALW85_RS11755	2440485	2441936	ALW85_RS11755-MONOMER
ALW85_RS09445	ALW85_RS09445	1961475	1963697	ALW85_RS09445-MONOMER
ALW85_RS00190	ALW85_RS00190	43971	45188	ALW85_RS00190-MONOMER
ALW85_RS00195	ALW85_RS00195	45481	47934	ALW85_RS00195-MONOMER
ALW85_RS07000	ALW85_RS07000	1470676	1471698	ALW85_RS07000-MONOMER
ALW85_RS11760	ALW85_RS11760	2442042	2442380	ALW85_RS11760-MONOMER
ALW85_RS00200	ALW85_RS00200	48009	49331	ALW85_RS00200-MONOMER
ALW85_RS11765	ALW85_RS11765	2442464	2444245	ALW85_RS11765-MONOMER
ALW85_RS07005	ALW85_RS07005	1471770	1472942	ALW85_RS07005-MONOMER
ALW85_RS08750	ALW85_RS08750	1812348	1812866	ALW85_RS08750-MONOMER
ALW85_RS09450	ALW85_RS09450	1963996	1964574	ALW85_RS09450-MONOMER
ALW85_RS00205	ALW85_RS00205	49394	50050	ALW85_RS00205-MONOMER
ALW85_RS07010	ALW85_RS07010	1473150	1473380	ALW85_RS07010-MONOMER
ALW85_RS11770	ALW85_RS11770	2444258	2444716	ALW85_RS11770-MONOMER
ALW85_RS00210	ALW85_RS00210	50334	52157	ALW85_RS00210-MONOMER
ALW85_RS09455	ALW85_RS09455	1964650	1965000	ALW85_RS09455-MONOMER
ALW85_RS00215	ALW85_RS00215	52205	53026	ALW85_RS00215-MONOMER
ALW85_RS14185	ALW85_RS14185	1473509	1473787	ALW85_RS14185-MONOMER
ALW85_RS11780	ALW85_RS11780	2445013	2445618	ALW85_RS11780-MONOMER
ALW85_RS00220	ALW85_RS00220	53027	53479	ALW85_RS00220-MONOMER
ALW85_RS07020	ALW85_RS07020	1474137	1474397	ALW85_RS07020-MONOMER
ALW85_RS11785	ALW85_RS11785	2445664	2445867	ALW85_RS11785-MONOMER
ALW85_RS00225	ALW85_RS00225	53561	54052	ALW85_RS00225-MONOMER
ALW85_RS11790	ALW85_RS11790	2446050	2446463	ALW85_RS11790-MONOMER
ALW85_RS07025	ALW85_RS07025	1474400	1474660	ALW85_RS07025-MONOMER
ALW85_RS08755	ALW85_RS08755	1812938	1813195	ALW85_RS08755-MONOMER
ALW85_RS09465	ALW85_RS09465	1965060	1966288	ALW85_RS09465-MONOMER
ALW85_RS00230	ALW85_RS00230	54071	54712	ALW85_RS00230-MONOMER
ALW85_RS00235	ALW85_RS00235	54841	56238	ALW85_RS00235-MONOMER
ALW85_RS11795	ALW85_RS11795	2446486	2447088	ALW85_RS11795-MONOMER
ALW85_RS00240	ALW85_RS00240	56251	57033	ALW85_RS00240-MONOMER
ALW85_RS11800	ALW85_RS11800	2447196	2447570	ALW85_RS11800-MONOMER
ALW85_RS07030	ALW85_RS07030	1474936	1475978	ALW85_RS07030-MONOMER
ALW85_RS09470	ALW85_RS09470	1966441	1966827	ALW85_RS09470-MONOMER
ALW85_RS00245	ALW85_RS00245	57039	57962	ALW85_RS00245-MONOMER
ALW85_RS07035	ALW85_RS07035	1476105	1476500	ALW85_RS07035-MONOMER
ALW85_RS11805	ALW85_RS11805	2447626	2448330	ALW85_RS11805-MONOMER
ALW85_RS00250	ALW85_RS00250	58002	58862	ALW85_RS00250-MONOMER
ALW85_RS08760	ALW85_RS08760	1813254	1813916	ALW85_RS08760-MONOMER
ALW85_RS00255	ALW85_RS00255	59059	59640	ALW85_RS00255-MONOMER
ALW85_RS07040	ALW85_RS07040	1476508	1476753	ALW85_RS07040-MONOMER
ALW85_RS11810	ALW85_RS11810	2448814	2449335	ALW85_RS11810-MONOMER
ALW85_RS00260	ALW85_RS00260	59943	60731	ALW85_RS00260-MONOMER
ALW85_RS07050	ALW85_RS07050	1477435	1478478	ALW85_RS07050-MONOMER
ALW85_RS11815	ALW85_RS11815	2449369	2450700	ALW85_RS11815-MONOMER
ALW85_RS00265	ALW85_RS00265	60731	64420	ALW85_RS00265-MONOMER
ALW85_RS11820	ALW85_RS11820	2450711	2451889	ALW85_RS11820-MONOMER
ALW85_RS07055	ALW85_RS07055	1478535	1478795	ALW85_RS07055-MONOMER
ALW85_RS09475	ALW85_RS09475	1966830	1967694	ALW85_RS09475-MONOMER
ALW85_RS00270	ALW85_RS00270	64417	65610	ALW85_RS00270-MONOMER
ALW85_RS00275	ALW85_RS00275	65613	66488	ALW85_RS00275-MONOMER
ALW85_RS07060	ALW85_RS07060	1478795	1479037	ALW85_RS07060-MONOMER
ALW85_RS11825	ALW85_RS11825	2451919	2453553	ALW85_RS11825-MONOMER
ALW85_RS07065	ALW85_RS07065	1479355	1479621	ALW85_RS07065-MONOMER
ALW85_RS00280	ALW85_RS00280	66525	66854	ALW85_RS00280-MONOMER
ALW85_RS11830	ALW85_RS11830	2453578	2455065	ALW85_RS11830-MONOMER
ALW85_RS08765	ALW85_RS08765	1813947	1815125	ALW85_RS08765-MONOMER
ALW85_RS00285	ALW85_RS00285	66873	68300	ALW85_RS00285-MONOMER
ALW85_RS07070	ALW85_RS07070	1479618	1479917	ALW85_RS07070-MONOMER
ALW85_RS11835	ALW85_RS11835	2455277	2456044	ALW85_RS11835-MONOMER
ALW85_RS00290	ALW85_RS00290	68478	68669	ALW85_RS00290-MONOMER
ALW85_RS00320	ALW85_RS00320	74631	76334	ALW85_RS00320-MONOMER
ALW85_RS11840	ALW85_RS11840	2456125	2457381	ALW85_RS11840-MONOMER
ALW85_RS13680	ALW85_RS13680	1967788	1968408	ALW85_RS13680-MONOMER
ALW85_RS00325	ALW85_RS00325	76453	76998	ALW85_RS00325-MONOMER
ALW85_RS07075	ALW85_RS07075	1480079	1480357	ALW85_RS07075-MONOMER
ALW85_RS11845	ALW85_RS11845	2457269	2458390	ALW85_RS11845-MONOMER
ALW85_RS00330	ALW85_RS00330	77027	78160	ALW85_RS00330-MONOMER
ALW85_RS11850	ALW85_RS11850	2458390	2459406	ALW85_RS11850-MONOMER
ALW85_RS14305	ALW85_RS14305	1480354	1480452	ALW85_RS14305-MONOMER
ALW85_RS09490	ALW85_RS09490	1968391	1969221	ALW85_RS09490-MONOMER
ALW85_RS00335	ALW85_RS00335	78153	78779	ALW85_RS00335-MONOMER
ALW85_RS00340	ALW85_RS00340	78837	79451	ALW85_RS00340-MONOMER
ALW85_RS14310	ALW85_RS14310	1480424	1480645	ALW85_RS14310-MONOMER
ALW85_RS11855	ALW85_RS11855	2459440	2460540	ALW85_RS11855-MONOMER
ALW85_RS00345	ALW85_RS00345	79491	80462	ALW85_RS00345-MONOMER
ALW85_RS11860	ALW85_RS11860	2460540	2461520	ALW85_RS11860-MONOMER
ALW85_RS07085	ALW85_RS07085	1480651	1480809	ALW85_RS07085-MONOMER
ALW85_RS09495	ALW85_RS09495	1969221	1970063	ALW85_RS09495-MONOMER
ALW85_RS00350	ALW85_RS00350	80449	80919	ALW85_RS00350-MONOMER
ALW85_RS07090	ALW85_RS07090	1480914	1481234	ALW85_RS07090-MONOMER
ALW85_RS11865	ALW85_RS11865	2461634	2462779	ALW85_RS11865-MONOMER
ALW85_RS00355	ALW85_RS00355	81151	81486	ALW85_RS00355-MONOMER
ALW85_RS00360	ALW85_RS00360	81662	83125	ALW85_RS00360-MONOMER
ALW85_RS11870	ALW85_RS11870	2462776	2463243	ALW85_RS11870-MONOMER
ALW85_RS07095	ALW85_RS07095	1481227	1481535	ALW85_RS07095-MONOMER
ALW85_RS08770	ALW85_RS08770	1815289	1816070	ALW85_RS08770-MONOMER
ALW85_RS09500	ALW85_RS09500	1970502	1971593	ALW85_RS09500-MONOMER
ALW85_RS00365	ALW85_RS00365	83132	83854	ALW85_RS00365-MONOMER
ALW85_RS07105	ALW85_RS07105	1482114	1482425	ALW85_RS07105-MONOMER
ALW85_RS13765	ALW85_RS13765	2463295	2464043	ALW85_RS13765-MONOMER
ALW85_RS00370	ALW85_RS00370	83889	84455	ALW85_RS00370-MONOMER
ALW85_RS11885	ALW85_RS11885	2464040	2464840	ALW85_RS11885-MONOMER
ALW85_RS07110	ALW85_RS07110	1482500	1483081	ALW85_RS07110-MONOMER
ALW85_RS09505	ALW85_RS09505	1971668	1972255	ALW85_RS09505-MONOMER
ALW85_RS00375	ALW85_RS00375	84563	85144	ALW85_RS00375-MONOMER
ALW85_RS00380	ALW85_RS00380	85429	86529	ALW85_RS00380-MONOMER
ALW85_RS07115	ALW85_RS07115	1483114	1484427	ALW85_RS07115-MONOMER
ALW85_RS11890	ALW85_RS11890	2464956	2466230	ALW85_RS11890-MONOMER
ALW85_RS08775	ALW85_RS08775	1816098	1817393	ALW85_RS08775-MONOMER
