TU_id	start	stop	tss	strand	rho_dependent	rnapol	replicon	genes
TU00324_from_RpoD_mono	3031679	3034304		-	True	RpoD_mono	NC_000913.2	b2891
TU0_14166_from_RpoD_mono	4447985	4452601		+	True	RpoD_mono	NC_000913.2	b4485,b4230,b4231
TU121_with_TERM7_from_RpoD_mono	1078408	1080061	1078408.0	+	False	RpoD_mono	NC_000913.2	b1015
TU0_13110_from_RpoD_mono	1051070	1051463		+	True	RpoD_mono	NC_000913.2	b4517
TU0_13736_from_RpoD_mono	2920557	2922135		-	True	RpoD_mono	NC_000913.2	b2792,b2791
TU0_14759_from_RpoD_mono	4393608	4402327		+	True	RpoD_mono	NC_000913.2	b4174,b4175,b4171,b4170,b4172,b4173,b4169
TU0_12974_from_RpoD_mono	570116	571474		+	True	RpoD_mono	NC_000913.2	b0546
TU00123_from_RpoD_mono	4244759	4248497	4244759.0	+	True	RpoD_mono	NC_000913.2	b4036,b4035,b4037
TU00397_with_TERM01024_from_RpoD_mono	4464307	4465294	4465294.0	-	False	RpoD_mono	NC_000913.2	b4241
TU0_2402_from_RpoD_mono	367743	374105	367743.0	+	True	RpoD_mono	NC_000913.2	b0349,b0347,b0352,b0350,b0351,b0348
TU0_13675_from_RpoD_mono	2732325	2734033		-	True	RpoD_mono	NC_000913.2	b2594
TU875_from_RpoD_mono	3510656	3514274	3514274.0	-	True	RpoD_mono	NC_000913.2	b3386,b3385,b3387
TU0_1194_from_RpoD_mono	3878171	3880613	3880613.0	-	True	RpoD_mono	NC_000913.2	b3701
TU0_1194_from_RPOS_MONOMER	3878171	3880613	3880613.0	-	True	RpoS_mono	NC_000913.2	b3701
TU0_14633_from_RPOS_MONOMER	1935518	1937115	1935518.0	+	True	RpoS_mono	NC_000913.2	b1854
TU0_14633_from_RpoD_mono	1935518	1937115	1935518.0	+	True	RpoD_mono	NC_000913.2	b1854
TU0_5981_from_RpoD_mono	3585393	3590401	3590401.0	-	True	RpoD_mono	NC_000913.2	b3450,b3453,b3451,b3452
TU00272_from_RpoD_mono	1128637	1130108	1130108.0	-	True	RpoD_mono	NC_000913.2	b1072,b1071
TU0_13040_from_RpoD_mono	791539	793867		-	True	RpoD_mono	NC_000913.2	b0761
TU0_13972_from_RpoD_mono	3694481	3697916		+	True	RpoD_mono	NC_000913.2	b3537,b3538
TU0_13868_from_RpoD_mono	3252341	3253229		+	True	RpoD_mono	NC_000913.2	b3107
TU0_6686_from_RpoD_mono	1990898	1993430	1993430.0	-	True	RpoD_mono	NC_000913.2	b1914
TU00054_from_RpoD_mono	1189839	1191909	1191909.0	-	True	RpoD_mono	NC_000913.2	b1132
TU0_14219_from_RpoD_mono	4610434	4612283		+	True	RpoD_mono	NC_000913.2	b4378
TU0_14761_from_RpoD_mono	637916	640541	637916.0	+	True	RpoD_mono	NC_000913.2	b0606,b0605
TU0_14533_from_RpoD_mono	4035542	4038659		+	True	RpoD_mono	NC_000913.2	b3855
TU0_4143_with_TERM0141_from_RPOE_MONOMER	1108480	1112783	1108480.0	+	False	RpoE_mono	NC_000913.2	b1049,b1048
TU0_4143_with_TERM0141_from_RpoD_mono	1108480	1112783	1108480.0	+	False	RpoD_mono	NC_000913.2	b1049,b1048
TU0_13325_from_RpoD_mono	1643370	1643896		-	True	RpoD_mono	NC_000913.2	b1564
TU0_2405_from_RpoD_mono	365652	367752	367752.0	-	True	RpoD_mono	NC_000913.2	b0346
TU122_with_TERM7_from_RpoD_mono	1078433	1080061	1078433.0	+	False	RpoD_mono	NC_000913.2	b1015
TU00210_from_RpoD_mono	102867	106456	102867.0	+	True	RpoD_mono	NC_000913.2	b0094,b0093,b0095
TU00210_from_RPOS_MONOMER	102867	106456	102867.0	+	True	RpoS_mono	NC_000913.2	b0094,b0093,b0095
TU00325_from_RpoD_mono	259612	261980		+	True	RpoD_mono	NC_000913.2	b0243
TU0_5982_from_RpoD_mono	3585393	3590449	3590449.0	-	True	RpoD_mono	NC_000913.2	b3450,b3453,b3451,b3452
TU0_14167_from_RpoD_mono	4455968	4457334	4455968.0	+	True	RpoD_mono	NC_000913.2	b4235
TU0_12975_from_RpoD_mono	571689	573093		+	True	RpoD_mono	NC_000913.2	b0548,b0549,b0550,b4509
TU00398_with_TERM63_from_RPOS_MONOMER	1819889	1820307	1820307.0	-	False	RpoS_mono	NC_000913.2	b1739
TU00398_with_TERM63_from_RpoD_mono	1819889	1820307	1820307.0	-	False	RpoD_mono	NC_000913.2	b1739
TU0_12904_from_RpoD_mono	380530	381803		+	True	RpoD_mono	NC_000913.2	b0361,b0360
TU0_921_from_RpoD_mono	1115995	1117082	1115995.0	+	True	RpoD_mono	NC_000913.2	b1055
TU0_6687_with_VALS_from_RpoD_mono	4478955	4481942	4481942.0	-	False	RpoD_mono	NC_000913.2	b4258
TU876_from_RpoD_mono	3510656	3514004	3514004.0	-	True	RpoD_mono	NC_000913.2	b3386,b3385,b3387
TU0_4146_from_RPOE_MONOMER	200455	203348	200455.0	+	True	RpoE_mono	NC_000913.2	b0181,b0178,b0179,b0180
TU0_1195_from_RpoD_mono	3878171	3880585	3880585.0	-	True	RpoD_mono	NC_000913.2	b3701
TU0_13266_from_RpoD_mono	1507245	1507948	1507245.0	+	True	RpoD_mono	NC_000913.2	b4532,b1438
TU0_2421_from_RpoD_mono	4465303	4468344	4465303.0	+	True	RpoD_mono	NC_000913.2	b4702,b4242
TU0_14762_from_RPOS_MONOMER	1214975	1216219	1214975.0	+	True	RpoS_mono	NC_000913.2	b1167,b1165,b1166,b1164
TU00273_from_RpoD_mono	1130216	1137535	1130216.0	+	True	RpoD_mono	NC_000913.2	b1073,b1077,b1079,b1076,b1081,b1078,b1080,b1074,b1075
TU0_6_from_RpoD_mono	3495815	3497223	3495815.0	+	True	RpoD_mono	NC_000913.2	b3368
TU_8398_from_RPOE_MONOMER	3341418	3345991	3341418.0	+	True	RpoE_mono	NC_000913.2	b3205,b3202,b3203,b3201,b3204
TU582_with_TERM168_from_RpoD_mono	1344966	1347153	1347153.0	-	False	RpoD_mono	NC_000913.2	b1286
TU0_14634_with_TERM0924_from_RpoD_mono	1946686	1948725	1948725.0	-	False	RpoD_mono	NC_000913.2	b1866
TU123_with_TERM7_from_RpoD_mono	1078514	1080061	1078514.0	+	False	RpoD_mono	NC_000913.2	b1015
TU00125_from_RpoD_mono	3256307	3265115	3265115.0	-	True	RpoD_mono	NC_000913.2	b3114,b3117,b3115,b3113,b3116,b3118
TU0_14535_from_RpoD_mono	262552	263956		-	True	RpoD_mono	NC_000913.2	b0246,b4504,b0247
TU0_8181_from_RPOS_MONOMER	1804347	1805323	1804347.0	+	True	RpoS_mono	NC_000913.2	b1723
TU0_4161_with_TERM0161_from_RPOE_MONOMER	2595825	2597036	2597036.0	-	False	RpoE_mono	NC_000913.2	b2477
TU0_1422_from_RpoD_mono	103561	106456	103561.0	+	True	RpoD_mono	NC_000913.2	b0094,b0095
TU00326_from_RPON_MONOMER	1366062	1368027	1366062.0	+	True	RpoN_mono	NC_000913.2	b1304,b1307,b1306,b1308,b1305
TU0_2422_from_RpoD_mono	4465386	4468344	4465386.0	+	True	RpoD_mono	NC_000913.2	b4702,b4242
TU0_6702_from_RpoD_mono	754627	757628	754627.0	+	True	RpoD_mono	NC_000913.2	b0722,b0723,b0724
TU0_13565_from_RpoD_mono	2356064	2358174		-	True	RpoD_mono	NC_000913.2	b2246
TU0_13738_from_RpoD_mono	2923343	2924218	2923343.0	+	True	RpoD_mono	NC_000913.2	b2794
TU0_14763_from_RpoD_mono	3303993	3306108	3306108.0	-	True	RpoD_mono	NC_000913.2	b4685
TU0_6003_from_RPOE_MONOMER	3865567	3866083	3865567.0	+	True	RpoE_mono	NC_000913.2	b3688
TU0_13512_from_RpoD_mono	2181738	2183473	2183473.0	-	True	RpoD_mono	NC_000913.2	b2104
TU00399_with_TERM0_1078_from_RPOH_MONOMER	4187776	4188372	4187776.0	+	False	RpoH_mono	NC_000913.2	b3989
TU0_941_from_RpoD_mono	89596	107474	89596.0	+	True	RpoD_mono	NC_000913.2	b0089,b0081,b0084,b0091,b0092,b0090,b0085,b0087,b0096,b0093,b0094,b0088,b0082,b0086,b0083,b0095
TU0_13909_from_RpoD_mono	3436023	3436456	3436023.0	+	True	RpoD_mono	NC_000913.2	b3291
TU877_from_RpoD_mono	3510656	3513175	3513175.0	-	True	RpoD_mono	NC_000913.2	b3386,b3385
TU0_1196_from_RPOS_MONOMER	3878171	3880371	3880371.0	-	True	RpoS_mono	NC_000913.2	b3701
TU0_1196_from_RpoD_mono	3878171	3880371	3880371.0	-	True	RpoD_mono	NC_000913.2	b3701
TU00056_from_RpoD_mono	4202665	4205650	4205650.0	-	True	RpoD_mono	NC_000913.2	b4006
TU0_13267_from_RpoD_mono	1508002	1509433	1508002.0	+	True	RpoD_mono	NC_000913.2	b1439
TU583_with_TERM168_from_RpoD_mono	1344966	1346968	1346968.0	-	False	RpoD_mono	NC_000913.2	b1286
TU0_13206_from_RpoD_mono	1349852	1355134		-	True	RpoD_mono	NC_000913.2	b1294,b1293,b1291,b1292
TU0_12853_from_RPOS_MONOMER	250880	253161	250880.0	+	True	RpoS_mono	NC_000913.2	b0233,b0232,b0231,b0234
TU0_12853_from_RpoD_mono	250880	253161	250880.0	+	True	RpoD_mono	NC_000913.2	b0233,b0232,b0231,b0234
TU0_4181_from_RpoD_mono	3791962	3796230	3791962.0	+	True	RpoD_mono	NC_000913.2	b3620,b3619,b3622,b3621
TU0_8182_from_RpoD_mono	1725825	1726268	1725825.0	+	True	RpoD_mono	NC_000913.2	b1651
TU0_2441_with_TERM01024_from_RpoD_mono	4464307	4465298	4465298.0	-	False	RpoD_mono	NC_000913.2	b4241
TU141_from_RpoD_mono	34218	34695	34218.0	+	True	RpoD_mono	NC_000913.2	b0034
TU00212_from_RpoD_mono	1057279	1061621	1057279.0	+	True	RpoD_mono	NC_000913.2	b0996,b0997,b0998
TU00274_with_TERM46_from_RpoD_mono	2001841	2004189	2001841.0	+	False	RpoD_mono	NC_000913.2	b1926,b1924,b1925
TU_8399_from_RpoD_mono	1986224	1986569	1986224.0	+	True	RpoD_mono	NC_000913.2	b1904
TU00126_from_RpoD_mono	2337561	2338311	2337561.0	+	True	RpoD_mono	NC_000913.2	b2232
TU0_14429_from_RpoD_mono	1100074	1102558	1102558.0	-	True	RpoD_mono	NC_000913.2	b1038,b1039,b1040
TU0_14429_from_RPOS_MONOMER	1100074	1102558	1102558.0	-	True	RpoS_mono	NC_000913.2	b1038,b1039,b1040
TU0_6021_from_RpoD_mono	4363495	4366455	4366455.0	-	True	RpoD_mono	NC_000913.2	b4139
TU0_6821_with_TERM0_1110_from_RpoD_mono	629096	631314	629096.0	+	False	RpoD_mono	NC_000913.2	b0598
TU0_14764_from_RpoD_mono	3845328	3851011		-	True	RpoD_mono	NC_000913.2	b3669,b3671,b3672,b3668,b3670
TU0_14536_from_RpoD_mono	3117619	3121827		-	True	RpoD_mono	NC_000913.2	b2976
TU0_14635_from_RpoD_mono	2069498	2072682	2069498.0	+	True	RpoD_mono	NC_000913.2	b2000
TU00327_from_RpoD_mono	2313717	2314849	2313717.0	+	True	RpoD_mono	NC_000913.2	b2217
TU0_13817_from_RpoD_mono	3130476	3131979		-	True	RpoD_mono	NC_000913.2	b2985
TU0_4182_from_RpoD_mono	3791919	3796230	3791919.0	+	True	RpoD_mono	NC_000913.2	b3620,b3619,b3622,b3621
TU0_2442_with_TERM01024_from_RpoD_mono	4464307	4465314	4465314.0	-	False	RpoD_mono	NC_000913.2	b4241
TU00400_with_TERM62_from_RPOH_MONOMER	1909676	1910642	1910642.0	-	False	RpoH_mono	NC_000913.2	b1829
TU0_6042_from_RpoD_mono	621481	622773	621481.0	+	True	RpoD_mono	NC_000913.2	b0591
TU0_13566_from_RpoD_mono	2358231	2360233		-	True	RpoD_mono	NC_000913.2	b2248
TU0_13327_from_RpoD_mono	1645198	1645874		-	True	RpoD_mono	NC_000913.2	b1568,b1569
TU0_961_from_RPOS_MONOMER	1327308	1328405	1327308.0	+	True	RpoS_mono	NC_000913.2	b1272
TU0_961_from_RpoD_mono	1327308	1328405	1327308.0	+	True	RpoD_mono	NC_000913.2	b1272
TU584_from_RPOE_MONOMER	180845	182308	180845.0	+	True	RpoE_mono	NC_000913.2	b0161
TU0_13679_from_RpoD_mono	2739897	2742129		+	True	RpoD_mono	NC_000913.2	b2604,b2605
TU0_6822_with_TERM0_1110_from_RpoD_mono	629087	631314	629087.0	+	False	RpoD_mono	NC_000913.2	b0598
TU142_from_RpoD_mono	42325	45750	42325.0	+	True	RpoD_mono	NC_000913.2	b0044,b0041,b0042,b0043
TU00213_from_RpoD_mono	4461077	4464233	4464233.0	-	True	RpoD_mono	NC_000913.2	b4240
TU0_13114_from_RpoD_mono	1066087	1066981	1066981.0	-	True	RpoD_mono	NC_000913.2	b1004
TU0_14765_from_RpoD_mono	2739897	2741631		+	True	RpoD_mono	NC_000913.2	b2604
TU0_12854_from_RpoD_mono	251969	253161	251969.0	+	True	RpoD_mono	NC_000913.2	b0233,b0232,b0234
TU00127_from_RpoD_mono	3220573	3224193	3220573.0	+	True	RpoD_mono	NC_000913.2	b3076,b3077
TU00275_from_EG11355_MONOMER	2011229	2017537	2011229.0	+	True	FliA_mono	NC_000913.2	b1940,b1941,b1942,b1939,b1943,b1938
TU0_4183_from_RPOE_MONOMER	3791993	3796230	3791993.0	+	True	RpoE_mono	NC_000913.2	b3620,b3619,b3622,b3621
TU0_2443_with_TERM01024_from_RpoD_mono	4464307	4465370	4465370.0	-	False	RpoD_mono	NC_000913.2	b4241
TU0_6043_from_RpoD_mono	621476	622773	621476.0	+	True	RpoD_mono	NC_000913.2	b0591
TU0_14537_from_RpoD_mono	4616252	4619625		+	True	RpoD_mono	NC_000913.2	b4384,b4383
TU0_8502_from_RpoD_mono	4404067	4408557	4404067.0	+	True	RpoD_mono	NC_000913.2	b4178,b4179,b4181,b4180
TU0_8638_from_RpoD_mono	1521251	1522392	1521251.0	+	True	RpoD_mono	NC_000913.2	b1452
TU0_14298_from_RpoD_mono	918458	921516		+	True	RpoD_mono	NC_000913.2	b0879
TU00467_from_RpoD_mono	4354493	4358129	4358129.0	-	True	RpoD_mono	NC_000913.2	b4132
TU0_6823_with_TERM0_1110_from_RpoD_mono	629078	631314	629078.0	+	False	RpoD_mono	NC_000913.2	b0598
TU0_14636_from_RpoD_mono	2069527	2072682	2069527.0	+	True	RpoD_mono	NC_000913.2	b2000
TU0_13740_from_RpoD_mono	2928987	2929832		+	True	RpoD_mono	NC_000913.2	b2798
TU00058_from_RpoD_mono	2619175	2620894	2619175.0	+	True	RpoD_mono	NC_000913.2	b2500,b2499
TU0_8794_with_TERM0_1105_from_RpoD_mono	1234139	1234921	1234139.0	+	False	RpoD_mono	NC_000913.2	b1187
TU0_14766_from_RpoD_mono	4554599	4555408	4554599.0	+	True	RpoD_mono	NC_000913.2	b4326
TU586_with_TERM061_from_RpoD_mono	3662938	3665630	3665630.0	-	False	RpoD_mono	NC_000913.2	b3516,b3517
TU586_with_TERM061_from_RPOS_MONOMER	3662938	3665630	3665630.0	-	False	RpoS_mono	NC_000913.2	b3516,b3517
TU0_13514_from_RpoD_mono	2183849	2184763	2183849.0	+	True	RpoD_mono	NC_000913.2	b2106
TU00401_with_TERM61_from_RPOH_MONOMER	494299	496253	494299.0	+	False	RpoH_mono	NC_000913.2	b0473
TU0_4184_from_RPOE_MONOMER	200960	201996	200960.0	+	True	RpoE_mono	NC_000913.2	b0179
TU161_from_RpoD_mono	3532538	3534729	3534729.0	-	True	RpoD_mono	NC_000913.2	b3405
TU00214_with_TERM68_from_RpoD_mono	65800	70075	70075.0	-	False	RpoD_mono	NC_000913.2	b0061,b0062,b0063
TU0_962_from_RpoD_mono	1327325	1328405	1327325.0	+	True	RpoD_mono	NC_000913.2	b1272
TU0_13871_from_RpoD_mono	3265876	3267624		+	True	RpoD_mono	NC_000913.2	b3121
TU00128_from_RpoD_mono	2932141	2938121	2932141.0	+	True	RpoD_mono	NC_000913.2	b2805,b2802,b2803,b2801,b2804
TU0_13625_from_RpoD_mono	2543795	2547428		+	True	RpoD_mono	NC_000913.2	b2430,b2429
TU0_1201_from_RpoD_mono	1840332	1841738	1840332.0	+	True	RpoD_mono	NC_000913.2	b1761
TU0_8566_from_RpoD_mono	823824	824263	823824.0	+	True	RpoD_mono	NC_000913.2	b0791
TU00276_from_RpoD_mono	2017608	2021702	2017608.0	+	True	RpoD_mono	NC_000913.2	b1947,b1948,b1944,b1946,b1949,b1950,b1945
TU_8405_from_RpoD_mono	1960604	1964240	1964240.0	-	True	RpoD_mono	NC_000913.2	b1880,b1879
TU0_14433_with_TERM0_1150_from_RPOS_MONOMER	3661564	3663862	3663862.0	-	False	RpoS_mono	NC_000913.2	b3515,b4452,b3516
TU0_6843_from_RpoD_mono	4535682	4537951	4537951.0	-	True	RpoD_mono	NC_000913.2	b4311
TU0_4187_from_RpoD_mono	1886041	1887831	1887831.0	-	True	RpoD_mono	NC_000913.2	b1805
TU0_2501_from_RPOH_MONOMER	1329004	1331669	1329004.0	+	True	RpoH_mono	NC_000913.2	b1274
TU0_13911_from_RPOH_MONOMER	3436727	3437568	3437568.0	-	True	RpoH_mono	NC_000913.2	b3293
TU0_14538_from_RpoD_mono	2371670	2377281		-	True	RpoD_mono	NC_000913.2	b2263,b2264,b2261,b2262
TU00468_with_TERM64_from_RpoD_mono	4343654	4346787	4346787.0	-	False	RpoD_mono	NC_000913.2	b4123,b4122
TU00059_from_RpoD_mono	1735713	1736893	1735713.0	+	True	RpoD_mono	NC_000913.2	b1658
TU0_6223_with_TERM86_from_RpoD_mono	3307021	3316319	3316319.0	-	False	RpoD_mono	NC_000913.2	b3166,b3171,b3164,b4449,b3167,b3168,b3169,b3170,b3165
TU587_with_TERM169_from_RPON_MONOMER	471780	473525	471780.0	+	False	RpoN_mono	NC_000913.2	b0451,b0450
TU0_13210_from_RpoD_mono	1359075	1360492	1359075.0	+	True	RpoD_mono	NC_000913.2	b1299,b1298
TU00329_from_RPOH_MONOMER	3791888	3796230	3791888.0	+	True	RpoH_mono	NC_000913.2	b3620,b3619,b3622,b3621
TU162_from_RpoD_mono	3532538	3534661	3534661.0	-	True	RpoD_mono	NC_000913.2	b3405
TU00215_from_RpoD_mono	4025632	4029036	4029036.0	-	True	RpoD_mono	NC_000913.2	b3846
TU0_13116_from_RpoD_mono	1081466	1083870		+	True	RpoD_mono	NC_000913.2	b1019
TU0_13741_from_RpoD_mono	2941359	2943007		+	True	RpoD_mono	NC_000913.2	b2811
TU0_8795_with_TERM0_1065_from_RpoD_mono	1445521	1447087	1445521.0	+	False	RpoD_mono	NC_000913.2	b1385
TU00129_from_RpoD_mono	3103673	3104992	3103673.0	+	True	RpoD_mono	NC_000913.2	b2964
TU0_13440_from_RPOS_MONOMER	1935568	1937115	1935568.0	+	True	RpoS_mono	NC_000913.2	b1854
TU0_13440_from_RpoD_mono	1935568	1937115	1935568.0	+	True	RpoD_mono	NC_000913.2	b1854
TU00402_with_TERM61_from_RPOH_MONOMER	494308	496253	494308.0	+	False	RpoH_mono	NC_000913.2	b0473
TU0_8221_from_RpoD_mono	4010907	4013337	4010907.0	+	True	RpoD_mono	NC_000913.2	b3829
TU0_963_from_RpoD_mono	4453751	4455181	4453751.0	+	True	RpoD_mono	NC_000913.2	b4233
TU0_963_from_RPOS_MONOMER	4453751	4455181	4453751.0	+	True	RpoS_mono	NC_000913.2	b4233
TU0_2502_from_RpoD_mono	1328907	1331669	1328907.0	+	True	RpoD_mono	NC_000913.2	b1274
TU0_13681_from_RpoD_mono	2745909	2746775		+	True	RpoD_mono	NC_000913.2	b2611
TU0_6861_from_RpoD_mono	85420	87848	85420.0	+	True	RpoD_mono	NC_000913.2	b0077,b0078
TU0_1222_from_RpoD_mono	4373590	4374288	4373590.0	+	True	RpoD_mono	NC_000913.2	b4147
TU0_6241_with_TERM0_1099_from_RpoD_mono	3851360	3851712	3851360.0	+	False	RpoD_mono	NC_000913.2	b4618
TU0_13872_from_RpoD_mono	3274994	3275823	3274994.0	+	True	RpoD_mono	NC_000913.2	b3129,b3130
TU00277_with_TERM59_from_RpoD_mono	3322964	3325782	3325782.0	-	False	RpoD_mono	NC_000913.2	b3178,b3179
TU0_13626_from_RpoD_mono	2549299	2550160		-	True	RpoD_mono	NC_000913.2	b2434
TU00469_from_RpoD_mono	3562157	3567478	3567478.0	-	True	RpoD_mono	NC_000913.2	b3429,b3430
TU0_13329_from_RpoD_mono	1646532	1647065		+	True	RpoD_mono	NC_000913.2	b1573,b1572
TU0_14439_from_RpoD_mono	90010	107474	90010.0	+	True	RpoD_mono	NC_000913.2	b0089,b0084,b0091,b0092,b0090,b0085,b0087,b0096,b0093,b0094,b0088,b0082,b0086,b0083,b0095
TU592_from_RpoD_mono	3740697	3748804	3740697.0	+	True	RpoD_mono	NC_000913.2	b3578,b3582,b3581,b3583,b3580,b3576,b3577,b3575,b3579
TU0_13211_from_RpoD_mono	1360767	1364839		+	True	RpoD_mono	NC_000913.2	b1301,b1302
TU0_14540_from_RpoD_mono	1073336	1074103	1073336.0	+	True	RpoD_mono	NC_000913.2	b1013
TU0_2503_from_RpoD_mono	1328872	1331669	1328872.0	+	True	RpoD_mono	NC_000913.2	b1274
TU163_from_RpoD_mono	3532538	3534777	3534777.0	-	True	RpoD_mono	NC_000913.2	b3405
TU0_13117_from_RpoD_mono	1093498	1094669		-	True	RpoD_mono	NC_000913.2	b1027
TU00216_from_RpoD_mono	2347957	2350473	2350473.0	-	True	RpoD_mono	NC_000913.2	b2240
TU0_13913_from_RpoD_mono	3453553	3464242	3453553.0	+	True	RpoD_mono	NC_000913.2	b3335,b3330,b3331,b3324,b3334,b3325,b3333,b3329,b3327,b3328,b3332,b3326
TU0_14356_from_RpoD_mono	3810726	3811974	3810726.0	+	True	RpoD_mono	NC_000913.2	b3639
TU0_14091_from_RpoD_mono	4135955	4140244		-	True	RpoD_mono	NC_000913.2	b3947,b3946
TU00331_from_RpoD_mono	2106361	2111085		-	True	RpoD_mono	NC_000913.2	b2038,b2039,b2040,b2041
TU0_6281_from_RpoD_mono	4161422	4164308	4161422.0	+	True	RpoD_mono	NC_000913.2	b3966,b3967
TU0_6881_from_RpoD_mono	85394	87848	85394.0	+	True	RpoD_mono	NC_000913.2	b0077,b0078
TU0_14771_from_RpoD_mono	1905250	1905817	1905817.0	-	True	RpoD_mono	NC_000913.2	b1824
TU0_13516_from_RpoD_mono	2185402	2190244		-	True	RpoD_mono	NC_000913.2	b2110,b2111,b2109
TU00403_from_RPOS_MONOMER	152829	156224	156224.0	-	True	RpoS_mono	NC_000913.2	b0140
TU0_964_from_RpoD_mono	4453783	4455181	4453783.0	+	True	RpoD_mono	NC_000913.2	b4233
TU0_14300_from_RpoD_mono	149715	152812		-	True	RpoD_mono	NC_000913.2	b0136,b0137,b0138
TU0_4192_from_RPOE_MONOMER	3199126	3199849	3199126.0	+	True	RpoE_mono	NC_000913.2	b3055
TU0_13383_from_RpoD_mono	1807350	1808072	1807350.0	+	True	RpoD_mono	NC_000913.2	b1727
TU0_1241_from_RpoD_mono	4374817	4375215	4374817.0	+	True	RpoD_mono	NC_000913.2	b4148
TU0_13271_from_RpoD_mono	1515906	1516870		-	True	RpoD_mono	NC_000913.2	b1448
TU0_2504_from_RpoD_mono	1328849	1331669	1328849.0	+	True	RpoD_mono	NC_000913.2	b1274
TU0_14638_from_RpoD_mono	2169857	2174454	2174454.0	-	True	RpoD_mono	NC_000913.2	b2092,b2094,b2093,b2095
TU0_12857_from_RpoD_mono	256502	257771	256502.0	+	True	RpoD_mono	NC_000913.2	b0239
TU00470_from_RpoD_mono	3562157	3567594	3567594.0	-	True	RpoD_mono	NC_000913.2	b3429,b3430
TU00061_from_RpoD_mono	1003955	1005001	1003955.0	+	True	RpoD_mono	NC_000913.2	b0945
TU00278_from_RpoD_mono	3599051	3602266		-	True	RpoD_mono	NC_000913.2	b3464,b3463
TU593_from_RpoD_mono	3878171	3881905	3881905.0	-	True	RpoD_mono	NC_000913.2	b3702,b3701
TU0_13212_from_RpoD_mono	1368240	1379926		+	True	RpoD_mono	NC_000913.2	b1317,b1314,b1311,b1312,b1310,b1313,b1316,b4524,b1315
TU0_14443_from_RpoD_mono	90688	107474	90688.0	+	True	RpoD_mono	NC_000913.2	b0089,b0084,b0091,b0092,b0090,b0085,b0087,b0096,b0093,b0094,b0088,b0086,b0083,b0095
TU0_6882_from_RpoD_mono	85534	87848	85534.0	+	True	RpoD_mono	NC_000913.2	b0077,b0078
TU164_from_RpoD_mono	3775312	3779040	3775312.0	+	True	RpoD_mono	NC_000913.2	b3603,b3604,b3605
TU00218_from_RpoD_mono	4130569	4131529	4130569.0	+	True	RpoD_mono	NC_000913.2	b3941
TU0_14772_from_RpoD_mono	4476407	4476912	4476407.0	+	True	RpoD_mono	NC_000913.2	b4255
TU0_13627_from_RpoD_mono	2552152	2556701		-	True	RpoD_mono	NC_000913.2	b2440,b2438,b2439,b2441
TU00131_from_RpoD_mono	4339910	4342813	4339910.0	+	True	RpoD_mono	NC_000913.2	b4119,b4120
TU0_14545_from_RpoD_mono	1580950	1582052	1582052.0	-	True	RpoD_mono	NC_000913.2	b1500
TU0_13569_from_RpoD_mono	2363932	2371300		+	True	RpoD_mono	NC_000913.2	b2257,b4544,b2254,b2258,b2255,b2253,b2256
TU00332_from_RpoD_mono	2700503	2702245	2702245.0	-	True	RpoD_mono	NC_000913.2	b2567
TU0_4201_from_RpoD_mono	1262899	1266150	1262899.0	+	True	RpoD_mono	NC_000913.2	b1210,b1211,b1212
TU0_14092_from_RpoD_mono	4140553	4141967		+	True	RpoD_mono	NC_000913.2	b3950
TU0_2505_from_RPOS_MONOMER	1328813	1331669	1328813.0	+	True	RpoS_mono	NC_000913.2	b1274
TU0_2505_from_RpoD_mono	1328813	1331669	1328813.0	+	True	RpoD_mono	NC_000913.2	b1274
TU0_13914_from_RpoD_mono	3464271	3465013		-	True	RpoD_mono	NC_000913.2	b3337
TU0_12910_from_RpoD_mono	390963	392134		-	True	RpoD_mono	NC_000913.2	b0373
TU0_12982_from_RpoD_mono	580757	581320		+	True	RpoD_mono	NC_000913.2	b0561
TU0_6361_from_RPOE_MONOMER	3294371	3295006	3294371.0	+	True	RpoE_mono	NC_000913.2	b3150
TU0_13442_from_RpoD_mono	1948856	1950237		+	True	RpoD_mono	NC_000913.2	b1868
TU00404_from_RpoD_mono	152829	156214	156214.0	-	True	RpoD_mono	NC_000913.2	b0140
TU0_8241_with_TERM01001_from_RpoD_mono	1944839	1946209	1946209.0	-	False	RpoD_mono	NC_000913.2	b1864,b1863
TU0_14028_from_RpoD_mono	3896694	3900243		-	True	RpoD_mono	NC_000913.2	b3719,b3720
TU0_6884_from_RpoD_mono	30775	34038	30775.0	+	True	RpoD_mono	NC_000913.2	b0033
TU0_965_from_RpoD_mono	4116868	4118429	4118429.0	-	True	RpoD_mono	NC_000913.2	b3930
TU00471_with_TERM42_from_EG11355_MONOMER	1997565	1999832	1999832.0	-	False	FliA_mono	NC_000913.2	b1921,b1922,b1920
TU0_1261_from_RpoD_mono	4446451	4447065	4446451.0	+	True	RpoD_mono	NC_000913.2	b4225,b4224
TU00062_with_TERM0202_from_RpoD_mono	2820692	2821841	2821841.0	-	False	RpoD_mono	NC_000913.2	b2699
TU601_from_RpoD_mono	1145872	1146763	1145872.0	+	True	RpoD_mono	NC_000913.2	b1089,b1088
TU0_12858_from_RpoD_mono	257810	258230	257810.0	+	True	RpoD_mono	NC_000913.2	b0240
TU0_14640_with_TERM0741_from_RPOS_MONOMER	2506446	2507469	2507469.0	-	False	RpoS_mono	NC_000913.2	b2388
