TU_id	start	stop	tss	strand	rho_dependent	rnapol	replicon	genes
TU0_13671_from_RpoD_mono	2717245	2720635		+	True	RpoD_mono	NC_000913.2	b2584
TU0_13672_from_RpoD_mono	2720749	2722104		+	True	RpoD_mono	NC_000913.2	b2585
TU0_13674_from_RpoD_mono	2722470	2723768		-	True	RpoD_mono	NC_000913.2	b2587
#TU0_1187_from_RPOH_MONOMER	2724091	2729470	2729470	-	True	RpoH_mono	NC_000913.2	b2588,b2589,b2590,b2591
TU0_1187_from_RpoD_mono	2724091	2729470	2729470	-	True	RpoD_mono	NC_000913.2	b2589,b2590,b2591
TU0_1188_from_RpoD_mono	2724091	2729354	2729354	-	True	RpoD_mono	NC_000913.2	b2589,b2590,b2591
TU0_14510_from_RpoD_mono	2724091	2724210		-	True	RpoD_mono	NC_000913.2	b2588
TU0_13675_from_RpoD_mono	2732325	2734033		-	True	RpoD_mono	NC_000913.2	b2594
TU_8391_from_RPOE_MONOMER	2733983	2734905	2733983	+	True	RpoE_mono	NC_000913.2	b2595
TU0_4221_from_RPOE_MONOMER	2734028	2734905	2734028	+	True	RpoE_mono	NC_000913.2	b2595
TU0_6653_with_AROF_TYRA_TERMINATOR_from_RpoD_mono	2735601	2736962	2735601	+	False	RpoD_mono	NC_000913.2	b2598,b2599
TU00008_with_AROF_TYRA_TERMINATOR_from_RpoD_mono	2736934	2739223	2739223	-	False	RpoD_mono	NC_000913.2	b2600,b2601
TU0_13679_from_RpoD_mono	2739897	2742129		+	True	RpoD_mono	NC_000913.2	b2604,b2605
TU0_14765_from_RpoD_mono	2739897	2741631		+	True	RpoD_mono	NC_000913.2	b2604
TU00351_from_RpoD_mono	2742205	2744276	2744276	-	True	RpoD_mono	NC_000913.2	b2606,b2607,b2608,b2609
TU0_13680_from_RpoD_mono	2744456	2745875	2745875	-	True	RpoD_mono	NC_000913.2	b2610
TU0_13681_from_RpoD_mono	2745909	2746775		+	True	RpoD_mono	NC_000913.2	b2611
TU00411_from_RPOH_MONOMER	2748137	2748769	2748769	-	True	RpoH_mono	NC_000913.2	b2614
TU0_13683_from_RpoD_mono	2748853	2749731		+	True	RpoD_mono	NC_000913.2	b2615
TU0_2_from_RpoD_mono	2749781	2751478	2749781	+	True	RpoD_mono	NC_000913.2	b2616
TU0_3423_from_RPOE_MONOMER	2751508	2751968	2751508	+	True	RpoE_mono	NC_000913.2	b2617
TU0_13685_from_RpoD_mono	2752030	2752786		-	True	RpoD_mono	NC_000913.2	b2619
TU0_13692_from_RpoD_mono	2759373	2763175		-	True	RpoD_mono	NC_000913.2	b2628
TU0_14811_from_RpoD_mono	2763916	2765013	2763916	+	True	RpoD_mono	NC_000913.2	b2630
TU0_14484_from_RPOH_MONOMER	2763928	2765013	2763928	+	True	RpoH_mono	NC_000913.2	b2630
TU0_14327_from_RpoD_mono	2763940	2765377		+	True	RpoD_mono	NC_000913.2	b2631
TU_8431_from_RPOE_MONOMER	2764729	2765377	2764729	+	True	RpoE_mono	NC_000913.2	b2631
TU0_14812_from_RpoD_mono	2764882	2765377	2764882	+	True	RpoD_mono	NC_000913.2	b2631
TU0_13694_from_RpoD_mono	2765732	2767508		+	True	RpoD_mono	NC_000913.2	b2633
TU0_13695_from_RpoD_mono	2767725	2769637		+	True	RpoD_mono	NC_000913.2	b2635,b2636,b2637
TU0_13696_from_RpoD_mono	2769862	2770707		-	True	RpoD_mono	NC_000913.2	b2638
TU0_13699_from_RpoD_mono	2773941	2775804		+	True	RpoD_mono	NC_000913.2	b2644,b2645,b2646,b4548
TU0_13704_from_RpoD_mono	2783784	2783859		-	True	RpoD_mono	NC_000913.2	b2652
TU0_4001_from_RPOS_MONOMER	2786949	2793675	2786949	+	True	RpoS_mono	NC_000913.2	b2659,b2660,b2661,b2662,b2663
TU0_4823_from_RPOS_MONOMER	2788934	2793675	2788934	+	True	RpoS_mono	NC_000913.2	b2661,b2662,b2663
TU0_1921_from_RpoD_mono	2789194	2793675	2789194	+	True	RpoD_mono	NC_000913.2	b2661,b2662,b2663
TU0_13710_from_RpoD_mono	2795233	2796066		+	True	RpoD_mono	NC_000913.2	b2668
TU0_3403_from_RpoD_mono	2797672	2798612	2798612	-	True	RpoD_mono	NC_000913.2	b2672
TU0_13711_from_RpoD_mono	2798143	2798497	2798143	+	True	RpoD_mono	NC_000913.2	b2672
TU0_1022_from_RpoD_mono	2798678	2802483	2798678	+	True	RpoD_mono	NC_000913.2	b2673,b2674,b2675,b2676
TU701_from_RPOS_MONOMER	2802585	2806146	2802585	+	True	RpoS_mono	NC_000913.2	b2677,b2678,b2679
TU701_from_RpoD_mono	2802585	2806146	2802585	+	True	RpoD_mono	NC_000913.2	b2677,b2678,b2679
TU704_from_RpoD_mono	2802621	2806146	2802621	+	True	RpoD_mono	NC_000913.2	b2677,b2678,b2679
TU702_from_RpoD_mono	2802777	2806146	2802777	+	True	RpoD_mono	NC_000913.2	b2677,b2678,b2679
TU0_13713_from_RpoD_mono	2807639	2808701		+	True	RpoD_mono	NC_000913.2	b2683
TU00459_from_RpoD_mono	2808769	2812176	2808769	+	True	RpoD_mono	NC_000913.2	b2684,b2685,b2686
TU0_36414_from_RPOS_MONOMER	2812240	2813087	2813087	-	True	RpoS_mono	NC_000913.2	b2687,b4442
TU0_8849_from_RpoD_mono	2812240	2812838	2812838	-	True	RpoD_mono	NC_000913.2	b2687
TU0_13714_from_RpoD_mono	2812905	2814461		-	True	RpoD_mono	NC_000913.2	b2688
TU0_13715_from_RpoD_mono	2814534	2815525		-	True	RpoD_mono	NC_000913.2	b2690
TU00515_from_RpoD_mono	2815806	2816719	2816719	-	True	RpoD_mono	NC_000913.2	b2691,b2692,b2693,b2694,b2695
TU0_14512_from_RpoD_mono	2815806	2815882		-	True	RpoD_mono	NC_000913.2	b2691
TU0_6441_from_RpoD_mono	2817403	2820112	2820112	-	True	RpoD_mono	NC_000913.2	b2697
TU0_4525_from_RpoD_mono	2820161	2821841	2821841	-	True	RpoD_mono	NC_000913.2	b2699
TU00062_with_TERM0202_from_RpoD_mono	2820692	2821841	2821841	-	False	RpoD_mono	NC_000913.2	b2699
TU0_13719_from_RpoD_mono	2822513	2823598		-	True	RpoD_mono	NC_000913.2	b2701
TU00133_from_RpoD_mono	2823813	2828800	2823813	+	True	RpoD_mono	NC_000913.2	b2702,b2703,b2704,b2705,b2706,b2707,b2708
TU0_7042_from_RpoD_mono	2826882	2827842	2826882	+	True	RpoD_mono	NC_000913.2	b2707
TU0_4441_from_RPON_MONOMER	2830461	2833067	2830461	+	True	RpoN_mono	NC_000913.2	b2710,b2711
TU0_14407_from_RpoD_mono	2833195	2836127	2836127	-	True	RpoD_mono	NC_000913.2	b2713
TU424_from_RPON_MONOMER	2833195	2836154	2836154	-	True	RpoN_mono	NC_000913.2	b2713
TU00241_from_RpoD_mono	2837451	2840436	2837451	+	True	RpoD_mono	NC_000913.2	b2715,b2716
TU00153_with_TERM0801_from_RPON_MONOMER	2840499	2848483	2848483	-	False	RpoN_mono	NC_000913.2	b2717,b2718,b2719,b2720,b2721,b2722,b2723,b2724,b2725
TU00154_with_TERM57_from_RPON_MONOMER	2848649	2852343	2848649	+	False	RpoN_mono	NC_000913.2	b2726,b2727,b2728,b2729,b2730
TU0_8344_from_RPON_MONOMER	2848649	2854438	2848649	+	True	RpoN_mono	NC_000913.2	b2726,b2727,b2728,b2729,b2730,b2731
TU00424_with_TERM57_from_RpoD_mono	2848861	2852343	2848861	+	False	RpoD_mono	NC_000913.2	b2727,b2728,b2729,b2730
TU0_8345_from_RpoD_mono	2848861	2854438	2848861	+	True	RpoD_mono	NC_000913.2	b2727,b2728,b2729,b2730,b2731
TU723_from_RPOS_MONOMER	2855041	2857676	2855041	+	True	RpoS_mono	NC_000913.2	b2733
TU0_13721_from_RpoD_mono	2859452	2861523		+	True	RpoD_mono	NC_000913.2	b2737
TU0_14275_from_EG11355_MONOMER	2860219	2861523	2860219	+	True	FliA_mono	NC_000913.2	b2737
TU0_13722_from_RpoD_mono	2861615	2863034		+	True	RpoD_mono	NC_000913.2	b2738,b2739
TU00309_from_RpoD_mono	2864581	2866851	2866851	-	True	RpoD_mono	NC_000913.2	b2741,b2742
TU00440_from_RpoD_mono	2864581	2866804	2866804	-	True	RpoD_mono	NC_000913.2	b2741,b2742
TU00442_from_RpoD_mono	2864581	2866140	2866140	-	True	RpoD_mono	NC_000913.2	b2741
TU0_14649_from_RpoD_mono	2864581	2865589	2865589	-	True	RpoD_mono	NC_000913.2	b2741
TU0_14650_from_RpoD_mono	2864581	2865629	2865629	-	True	RpoD_mono	NC_000913.2	b2741
TU0_14651_from_RpoD_mono	2864581	2865676	2865676	-	True	RpoD_mono	NC_000913.2	b2741
TU0_14652_from_RpoD_mono	2864581	2865746	2865746	-	True	RpoD_mono	NC_000913.2	b2741
TU00363_from_RpoD_mono	2866915	2868708	2868708	-	True	RpoD_mono	NC_000913.2	b2744
TU0_14314_from_RpoD_mono	2868277	2869326		-	True	RpoD_mono	NC_000913.2	b2745
TU0_14313_from_RpoD_mono	2869323	2870512		-	True	RpoD_mono	NC_000913.2	b2746,b2747
TU00146_with_TERM44_from_RpoD_mono	2871256	2874390	2874390	-	False	RpoD_mono	NC_000913.2	b2750,b2751,b2752
TU0_13725_from_RpoD_mono	2876591	2882341	2882341	-	True	RpoD_mono	NC_000913.2	b2755,b2756,b2757,b2758,b2759,b2760
TU0_14558_from_RPOH_MONOMER	2876591	2879070		-	True	RpoH_mono	NC_000913.2	b2755,b2756,b2757
TU00078_from_RpoD_mono	2885600	2889986	2889986	-	True	RpoD_mono	NC_000913.2	b2762,b2763,b2764
TU0_14511_from_RpoD_mono	2885600	2886334		-	True	RpoD_mono	NC_000913.2	b2762
TU0_13727_from_RpoD_mono	2890236	2890601		+	True	RpoD_mono	NC_000913.2	b2765
TU0_13728_from_RpoD_mono	2890679	2892793		+	True	RpoD_mono	NC_000913.2	b2767,b2768
TU0_13729_from_RpoD_mono	2892941	2894577		-	True	RpoD_mono	NC_000913.2	b2770
TU0_13733_from_RpoD_mono	2898614	2901396		+	True	RpoD_mono	NC_000913.2	b2776
TU0_14412_from_RpoD_mono	2904665	2906696	2906696	-	True	RpoD_mono	NC_000913.2	b2779
TU0_14413_from_RpoD_mono	2904665	2906724	2906724	-	True	RpoD_mono	NC_000913.2	b2779
TU0_14414_from_RpoD_mono	2904665	2906868	2906868	-	True	RpoD_mono	NC_000913.2	b2779
TU0_14653_from_RpoD_mono	2904665	2906040	2906040	-	True	RpoD_mono	NC_000913.2	b2779
TU0_14654_from_RpoD_mono	2904665	2907735	2907735	-	True	RpoD_mono	NC_000913.2	b2780
TU0_14820_from_RPOS_MONOMER	2904665	2905990	2905990	-	True	RpoS_mono	NC_000913.2	b2779
TU0_14820_from_RpoD_mono	2904665	2905990	2905990	-	True	RpoD_mono	NC_000913.2	b2779
TU0_14821_from_RPOS_MONOMER	2904665	2906174	2906174	-	True	RpoS_mono	NC_000913.2	b2779
TU0_14821_from_RpoD_mono	2904665	2906174	2906174	-	True	RpoD_mono	NC_000913.2	b2779
TU0_6428_from_RpoD_mono	2904665	2907819	2907819	-	True	RpoD_mono	NC_000913.2	b2780
TU0_6557_from_RpoD_mono	2904665	2907739	2907739	-	True	RpoD_mono	NC_000913.2	b2780
TU522_from_RpoD_mono	2907916	2909390	2909390	-	True	RpoD_mono	NC_000913.2	b2781,b2782,b2783
TU523_from_RpoD_mono	2907916	2909377	2909377	-	True	RpoD_mono	NC_000913.2	b2781,b2782,b2783
TU0_14269_from_RpoD_mono	2908778	2912299	2912299	-	True	RpoD_mono	NC_000913.2	b2783,b2784
TU521_from_RpoD_mono	2908778	2911851	2911851	-	True	RpoD_mono	NC_000913.2	b2783,b2784
TU0_13735_from_RpoD_mono	2911721	2913065	2913065	-	True	RpoD_mono	NC_000913.2	b2785
TU0_4462_from_RpoD_mono	2916067	2920122		-	True	RpoD_mono	NC_000913.2	b2788,b2789
TU0_13736_from_RpoD_mono	2920557	2922135		-	True	RpoD_mono	NC_000913.2	b2791,b2792
TU0_13738_from_RpoD_mono	2923343	2924218	2923343	+	True	RpoD_mono	NC_000913.2	b2794
TU00454_from_RpoD_mono	2926057	2928965	2926057	+	True	RpoD_mono	NC_000913.2	b2796,b2797
TU0_13740_from_RpoD_mono	2928987	2929832		+	True	RpoD_mono	NC_000913.2	b2798
TU00135_from_RpoD_mono	2929887	2931876	2931876	-	True	RpoD_mono	NC_000913.2	b2800
TU00128_from_RpoD_mono	2932141	2938121	2932141	+	True	RpoD_mono	NC_000913.2	b2801,b2802,b2803,b2804,b2805
TU0_14306_from_RpoD_mono	2938165	2939265		-	True	RpoD_mono	NC_000913.2	b2806
TU0_13741_from_RpoD_mono	2941359	2943007		+	True	RpoD_mono	NC_000913.2	b2811
TU0_13743_from_RpoD_mono	2944103	2945200		-	True	RpoD_mono	NC_000913.2	b2813
TU00496_with_TERM0_1152_from_RpoD_mono	2945404	2945739	2945404	+	False	RpoD_mono	NC_000913.2	b2814,b2815,b2816
TU00496_with_TERM0_1153_from_RpoD_mono	2945404	2945778	2945404	+	False	RpoD_mono	NC_000913.2	b2814,b2815,b2816
TU0_8767_from_RpoD_mono	2945779	2947032		-	True	RpoD_mono	NC_000913.2	b2817
TU0_8472_from_RpoD_mono	2947178	2948595	2947178	+	True	RpoD_mono	NC_000913.2	b2818
TU0_13744_from_RpoD_mono	2948657	2956906		-	True	RpoD_mono	NC_000913.2	b2820,b2821
TU0_13745_from_EG11355_MONOMER	2957082	2962242	2962242	-	True	FliA_mono	NC_000913.2	b2823,b2824,b2825,b2826
TU00295_from_RpoD_mono	2962383	2964059		-	True	RpoD_mono	NC_000913.2	b2827,b2828
TU0_13746_from_RpoD_mono	2964210	2966999		-	True	RpoD_mono	NC_000913.2	b2830
TU0_13751_from_RpoD_mono	2970691	2974036		-	True	RpoD_mono	NC_000913.2	b2835,b2836
TU0_881_from_RpoD_mono	2974591	2975652	2974591	+	True	RpoD_mono	NC_000913.2	b2837
TU00185_from_RpoD_mono	2975659	2976973	2976973	-	True	RpoD_mono	NC_000913.2	b2838
TU00186_from_RpoD_mono	2976972	2977978	2976972	+	True	RpoD_mono	NC_000913.2	b2839
TU00076_from_RpoD_mono	2978786	2980230	2980230	-	True	RpoD_mono	NC_000913.2	b2841
TU0_13760_from_RpoD_mono	2986524	2987808		+	True	RpoD_mono	NC_000913.2	b2848
TU0_13767_from_RpoD_mono	2993336	2995667		-	True	RpoD_mono	NC_000913.2	b2859,b2860,b2861
TU00516_from_RpoD_mono	2997006	2997086	2997086	-	True	RpoD_mono	NC_000913.2	b2864
TU0_13770_from_RpoD_mono	2997006	2997079		-	True	RpoD_mono	NC_000913.2	b2864
TU0_3145_from_RpoD_mono	2998279	3001990	2998279	+	True	RpoD_mono	NC_000913.2	b2866,b2867,b2868
TU0_14792_from_RPON_MONOMER	2998287	3001990	2998287	+	True	RpoN_mono	NC_000913.2	b2866,b2867,b2868
TU0_13774_from_RpoD_mono	3005532	3006728		+	True	RpoD_mono	NC_000913.2	b2871
TU0_13777_from_RpoD_mono	3009483	3010415		+	True	RpoD_mono	NC_000913.2	b2874
TU0_13780_from_RpoD_mono	3013182	3013760		+	True	RpoD_mono	NC_000913.2	b2877
TU0_13781_from_RPON_MONOMER	3014014	3018511	3014014	+	True	RpoN_mono	NC_000913.2	b2878,b2879
TU0_13782_from_RpoD_mono	3018562	3022208		+	True	RpoD_mono	NC_000913.2	b2881
TU0_13783_from_RpoD_mono	3022373	3026510		+	True	RpoD_mono	NC_000913.2	b2883,b4464
TU0_13784_from_RpoD_mono	3026546	3028953		-	True	RpoD_mono	NC_000913.2	b2887
TU0_13786_from_RpoD_mono	3031087	3031635		+	True	RpoD_mono	NC_000913.2	b2889
TU00324_from_RpoD_mono	3031679	3034304		-	True	RpoD_mono	NC_000913.2	b2890,b2891
TU_8392_from_RPOE_MONOMER	3033206	3037655	3037655	-	True	RpoE_mono	NC_000913.2	b2892,b2893
TU0_14489_from_RPOH_MONOMER	3034395	3037873	3037873	-	True	RpoH_mono	NC_000913.2	b2893,b2894
TU0_14489_from_RpoD_mono	3034395	3037873	3037873	-	True	RpoD_mono	NC_000913.2	b2893,b2894
TU0_4141_from_RPOE_MONOMER	3036134	3036856	3036856	-	True	RpoE_mono	NC_000913.2	b2893
TU0_3202_from_RpoD_mono	3037844	3038398	3037844	+	True	RpoD_mono	NC_000913.2	b2895
TU0_13788_from_RpoD_mono	3038438	3039121	3039121	-	True	RpoD_mono	NC_000913.2	b2897
TU0_8749_from_RpoD_mono	3039304	3040315	3039304	+	True	RpoD_mono	NC_000913.2	b2898
TU_8439_from_RpoD_mono	3041684	3043123		+	True	RpoD_mono	NC_000913.2	b2901
TU00170_with_TERM0_1033_from_RpoD_mono	3044148	3048794	3048794	-	False	RpoD_mono	NC_000913.2	b2903,b2904,b2905
TU0_14509_with_TERM0_1033_from_RpoD_mono	3044148	3047063		-	False	RpoD_mono	NC_000913.2	b2903
TU0_13792_from_RpoD_mono	3049137	3053466		-	True	RpoD_mono	NC_000913.2	b2907,b2908,b2909
TU0_14689_from_RPOS_MONOMER	3053781	3054811	3053781	+	True	RpoS_mono	NC_000913.2	b2911,b2912
TU0_14689_from_RpoD_mono	3053781	3054811	3053781	+	True	RpoD_mono	NC_000913.2	b2911,b2912
TU0_36423_from_RPOS_MONOMER	3053781	3054187	3053781	+	True	RpoS_mono	NC_000913.2	b2911
TU0_36423_from_RpoD_mono	3053781	3054187	3053781	+	True	RpoD_mono	NC_000913.2	b2911
TU0_13794_from_RpoD_mono	3053996	3054811	3053996	+	True	RpoD_mono	NC_000913.2	b2911,b2912
TU0_36424_from_RpoD_mono	3053996	3054187	3053996	+	True	RpoD_mono	NC_000913.2	b2911
TU0_14717_from_RpoD_mono	3054873	3055013	3054873	+	True	RpoD_mono	NC_000913.2	b4665
TU00224_from_RpoD_mono	3055200	3056478	3056478	-	True	RpoD_mono	NC_000913.2	b2913
TU0_2342_from_RpoD_mono	3055200	3056571	3056571	-	True	RpoD_mono	NC_000913.2	b2913
TU0_7341_with_TERM0661_from_RpoD_mono	3056666	3057375	3057375	-	False	RpoD_mono	NC_000913.2	b2914
TU0_1341_with_TERM0_1067_from_RpoD_mono	3057752	3058702	3057752	+	False	RpoD_mono	NC_000913.2	b2916
TU0_8343_from_RpoD_mono	3058872	3064302		+	True	RpoD_mono	NC_000913.2	b2918,b2919,b2920
TU0_13799_from_RpoD_mono	3066195	3066858	3066858	-	True	RpoD_mono	NC_000913.2	b2923
TU0_14816_from_RpoD_mono	3068187	3070670	3070670	-	True	RpoD_mono	NC_000913.2	b2925,b2926
TU0_14818_from_RpoD_mono	3068187	3070757	3070757	-	True	RpoD_mono	NC_000913.2	b2926
TU0_8081_from_RpoD_mono	3068187	3070879	3070879	-	True	RpoD_mono	NC_000913.2	b2926
TU0_8082_from_RPOS_MONOMER	3068187	3071845	3071845	-	True	RpoS_mono	NC_000913.2	b2926,b2927
TU0_8082_from_RpoD_mono	3068187	3071845	3071845	-	True	RpoD_mono	NC_000913.2	b2926,b2927
TU00443_with_TERM0902_from_RPOS_MONOMER	3069453	3071845	3071845	-	False	RpoS_mono	NC_000913.2	b2926,b2927
TU00443_with_TERM0902_from_RpoD_mono	3069453	3071845	3071845	-	False	RpoD_mono	NC_000913.2	b2926,b2927
TU0_14814_with_TERM0902_from_RpoD_mono	3069453	3070670	3070670	-	False	RpoD_mono	NC_000913.2	b2926
TU0_14817_with_TERM0902_from_RpoD_mono	3069453	3070757	3070757	-	False	RpoD_mono	NC_000913.2	b2926
TU0_8083_with_TERM0902_from_RpoD_mono	3069453	3070879	3070879	-	False	RpoD_mono	NC_000913.2	b2926
TU0_13801_from_RpoD_mono	3071998	3077352		-	True	RpoD_mono	NC_000913.2	b2929,b2930,b2933,b2934,b4465
TU0_14493_from_RpoD_mono	3071998	3073217		-	True	RpoD_mono	NC_000913.2	b2929
TU0_13802_from_RpoD_mono	3077666	3079729	3079729	-	True	RpoD_mono	NC_000913.2	b2935
TU0_14235_from_RpoD_mono	3079914	3080693	3079914	+	True	RpoD_mono	NC_000913.2	b2936
TU00204_from_RpoD_mono	3080899	3084070	3084070	-	True	RpoD_mono	NC_000913.2	b2938
TU0_6625_from_RpoD_mono	3080899	3081968	3081968	-	True	RpoD_mono	NC_000913.2	b2937
TU0_1783_from_RpoD_mono	3084599	3085882	3084599	+	True	RpoD_mono	NC_000913.2	b2942
TU0_7081_from_RpoD_mono	3086277	3087700	3086277	+	True	RpoD_mono	NC_000913.2	b2943
TU00453_with_TERM47_from_RpoD_mono	3088297	3089145	3088297	+	False	RpoD_mono	NC_000913.2	b2945
TU00453_with_TERM48_from_RpoD_mono	3088297	3089134	3088297	+	False	RpoD_mono	NC_000913.2	b2945
TU00452_with_TERM47_from_RpoD_mono	3088349	3089145	3088349	+	False	RpoD_mono	NC_000913.2	b2945
TU00452_with_TERM48_from_RpoD_mono	3088349	3089134	3088349	+	False	RpoD_mono	NC_000913.2	b2945
TU0_13805_from_RpoD_mono	3089156	3090850		+	True	RpoD_mono	NC_000913.2	b2946,b2947
TU0_13806_from_RpoD_mono	3090959	3091938		+	True	RpoD_mono	NC_000913.2	b2949
TU0_13807_from_RpoD_mono	3093120	3096425		+	True	RpoD_mono	NC_000913.2	b2952,b2953,b2954,b2955
TU0_14491_from_RPOH_MONOMER	3094642	3096425	3094642	+	True	RpoH_mono	NC_000913.2	b2954,b2955
TU00075_with_TERM0_1108_from_RpoD_mono	3097676	3098773	3098773	-	False	RpoD_mono	NC_000913.2	b2957
TU0_6569_with_TERM0_1108_from_RpoD_mono	3097676	3098812	3098812	-	False	RpoD_mono	NC_000913.2	b2957
TU0_13809_from_RpoD_mono	3099829	3100874		-	True	RpoD_mono	NC_000913.2	b2960
TU0_5562_from_RpoD_mono	3100933	3104992	3100933	+	True	RpoD_mono	NC_000913.2	b2961,b2962,b2963,b2964
TU0_5781_from_RpoD_mono	3100933	3102390	3100933	+	True	RpoD_mono	NC_000913.2	b2961,b2962
TU0_5782_from_RpoD_mono	3100933	3103534	3100933	+	True	RpoD_mono	NC_000913.2	b2961,b2962,b2963
TU0_5561_from_RpoD_mono	3101010	3104992	3101010	+	True	RpoD_mono	NC_000913.2	b2961,b2962,b2963,b2964
TU0_5567_from_RpoD_mono	3101010	3102390	3101010	+	True	RpoD_mono	NC_000913.2	b2961,b2962
TU0_5568_from_RpoD_mono	3101010	3103534	3101010	+	True	RpoD_mono	NC_000913.2	b2961,b2962,b2963
TU0_5564_from_RpoD_mono	3102015	3104992	3102015	+	True	RpoD_mono	NC_000913.2	b2962,b2963,b2964
TU0_5569_from_RpoD_mono	3102015	3102390	3102015	+	True	RpoD_mono	NC_000913.2	b2962
TU0_5581_from_RpoD_mono	3102015	3103534	3102015	+	True	RpoD_mono	NC_000913.2	b2962,b2963
TU00129_from_RpoD_mono	3103673	3104992	3103673	+	True	RpoD_mono	NC_000913.2	b2964
TU00124_from_RPOS_MONOMER	3105042	3107197	3107197	-	True	RpoS_mono	NC_000913.2	b2965
TU00501_from_RpoD_mono	3108387	3108463	3108387	+	True	RpoD_mono	NC_000913.2	b2967
TU0_14536_from_RpoD_mono	3117619	3121827		-	True	RpoD_mono	NC_000913.2	b2976
TU0_1962_from_RpoD_mono	3117619	3126098	3126098	-	True	RpoD_mono	NC_000913.2	b2976,b2977,b2979,b4467,b4468
TU0_1963_from_RpoD_mono	3126228	3127058	3126228	+	True	RpoD_mono	NC_000913.2	b2980
TU0_13817_from_RpoD_mono	3130476	3131979		-	True	RpoD_mono	NC_000913.2	b2985
TU0_13818_from_RpoD_mono	3132894	3134425	3134425	-	True	RpoD_mono	NC_000913.2	b2987
TU0_13819_from_RpoD_mono	3134685	3136632	3136632	-	True	RpoD_mono	NC_000913.2	b2988
TU0_8753_from_RpoD_mono	3136722	3137615	3136722	+	True	RpoD_mono	NC_000913.2	b2989
TU00289_from_RpoD_mono	3137738	3144385	3144385	-	True	RpoD_mono	NC_000913.2	b2991,b2992,b2993,b2994,b2995,b2996,b2997
TU0_8754_from_RpoD_mono	3145919	3146959		+	True	RpoD_mono	NC_000913.2	b3001
TU00265_with_TERM081_from_RpoD_mono	3148574	3150036	3150036	-	False	RpoD_mono	NC_000913.2	b3005,b3006
TU0_2562_with_TERM081_from_RpoD_mono	3148574	3149412	3149412	-	False	RpoD_mono	NC_000913.2	b3005
TU00191_from_RpoD_mono	3150097	3151445	3150097	+	True	RpoD_mono	NC_000913.2	b3008
TU0_13822_from_RpoD_mono	3151551	3152244	3151551	+	True	RpoD_mono	NC_000913.2	b3009
TU0_13823_from_RpoD_mono	3153324	3154540	3153324	+	True	RpoD_mono	NC_000913.2	b3011
TU0_13824_from_RpoD_mono	3154593	3155472	3154593	+	True	RpoD_mono	NC_000913.2	b3012
TU0_13829_from_RpoD_mono	3160766	3161503		-	True	RpoD_mono	NC_000913.2	b3018
TU0_13832_from_RpoD_mono	3165873	3166675	3166675	-	True	RpoD_mono	NC_000913.2	b3022
TU0_14791_from_RpoD_mono	3165873	3166584	3166584	-	True	RpoD_mono	NC_000913.2	b3022
TU_8387_from_RpoD_mono	3167773	3169855	3167773	+	True	RpoD_mono	NC_000913.2	b3025,b3026
TU_8394_from_RpoD_mono	3167823	3169855	3167823	+	True	RpoD_mono	NC_000913.2	b3025,b3026
TU0_13835_from_RpoD_mono	3170552	3171133		+	True	RpoD_mono	NC_000913.2	b3028
TU0_13836_from_RpoD_mono	3171164	3171478		+	True	RpoD_mono	NC_000913.2	b3029
TU0_13837_from_RpoD_mono	3171526	3175932		-	True	RpoD_mono	NC_000913.2	b3031,b3032,b3033,b3034
TU0_14701_from_RpoD_mono	3176026	3179603	3176026	+	True	RpoD_mono	NC_000913.2	b3035,b3037,b3038
TU0_14702_from_RpoD_mono	3176034	3179603	3176034	+	True	RpoD_mono	NC_000913.2	b3035,b3037,b3038
TU0_14704_from_RpoD_mono	3176084	3179603	3176084	+	True	RpoD_mono	NC_000913.2	b3035,b3037,b3038
TU0_13838_from_RPOS_MONOMER	3176096	3179603	3176096	+	True	RpoS_mono	NC_000913.2	b3035,b3037,b3038
TU0_8666_from_RpoD_mono	3180572	3181345		+	True	RpoD_mono	NC_000913.2	b3040
TU0_13839_from_RpoD_mono	3181835	3182740	3182740	-	True	RpoD_mono	NC_000913.2	b3041
TU0_13843_from_RpoD_mono	3184164	3189718		+	True	RpoD_mono	NC_000913.2	b3044,b3045,b3047,b3048
TU00279_with_TERM0_1050_from_RPOS_MONOMER	3189738	3190034	3190034	-	False	RpoS_mono	NC_000913.2	b3049
TU00420_with_TERM0_1050_from_RPOS_MONOMER	3189738	3190024	3190024	-	False	RpoS_mono	NC_000913.2	b3049
TU0_13844_from_RpoD_mono	3190230	3192547		+	True	RpoD_mono	NC_000913.2	b3051
TU0_13845_from_RpoD_mono	3192743	3192887	3192887	-	True	RpoD_mono	NC_000913.2	b4447,b4664
TU0_14716_from_RpoD_mono	3193119	3193262	3193262	-	True	RpoD_mono	NC_000913.2	b4611,b4666
TU0_13846_from_RpoD_mono	3193342	3194775		-	True	RpoD_mono	NC_000913.2	b3052
TU0_13847_from_RpoD_mono	3194823	3198987		-	True	RpoD_mono	NC_000913.2	b3054
TU_8393_from_RPOE_MONOMER	3199064	3201151	3199064	+	True	RpoE_mono	NC_000913.2	b3055,b3056
TU0_4192_from_RPOE_MONOMER	3199126	3199849	3199126	+	True	RpoE_mono	NC_000913.2	b3055
TU0_3425_from_RPOE_MONOMER	3201332	3202197	3202197	-	True	RpoE_mono	NC_000913.2	b3057
TU0_13848_from_RpoD_mono	3202243	3202611		-	True	RpoD_mono	NC_000913.2	b3058
